"Status","Year","Organisation","Ethnicity","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Scottish Government (excl. agencies)","Unknown","SEO/HEO","180","180","34780","30650"
"New entrant CS","2021","Scottish Government (excl. agencies)","White","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","White","EO","70","60","26260","26160"
"New entrant CS","2021","Scottish Government (excl. agencies)","White","G6/G7","70","60","56040","56120"
"New entrant CS","2021","Scottish Government (excl. agencies)","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","White","SEO/HEO","170","160","35320","32900"
"New entrant CS","2021","Scottish Housing Regulator","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Housing Regulator","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Housing Regulator","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Housing Regulator","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Housing Regulator","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Housing Regulator","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Housing Regulator","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Unknown","AA/AO","230","220","21010","20810"
"New entrant CS","2021","Scottish Prison Service","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","White","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","White","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Chinese","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","White","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","White","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Unknown","AA/AO","70","60","20330","20060"
"New entrant CS","2021","Social Security Scotland","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","White","AA/AO","150","140","20290","20060"
"New entrant CS","2021","Social Security Scotland","White","EO","50","50","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","White","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","White","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","White","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","White","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Unknown","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","White","Unknown","150","140","37680","33000"
"New entrant CS","2021","Teaching Regulation Agency","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","White","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Chinese","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","White","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","White","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","White","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Chinese","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","White","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","White","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","White","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Chinese","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
