"Status","Year","Region_ITL3","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Sheffield","Unknown","South Yorkshire","220","210","28770","23780"
"New entrant CS","2021","Shetland Islands","Heterosexual / straight","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Heterosexual / straight","Shropshire and Staffordshire","90","80","26460","27570"
"New entrant CS","2021","Shropshire CC","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Heterosexual / straight","West Midlands","40","40","[c]","[c]"
"New entrant CS","2021","Solihull","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Heterosexual / straight","Dorset and Somerset","140","130","25790","23120"
"New entrant CS","2021","Somerset","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Unknown","Dorset and Somerset","50","50","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Heterosexual / straight","Derbyshire and Nottinghamshire","90","80","25080","26370"
"New entrant CS","2021","South and West Derbyshire","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Heterosexual / straight","Southern Scotland","50","50","26550","27570"
"New entrant CS","2021","South Ayrshire","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Heterosexual / straight","Hampshire and Isle of Wight","380","360","29190","29540"
"New entrant CS","2021","South Hampshire","LGBO","Hampshire and Isle of Wight","30","30","[c]","[c]"
"New entrant CS","2021","South Hampshire","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Unknown","Hampshire and Isle of Wight","140","130","28870","26590"
"New entrant CS","2021","South Lanarkshire","Heterosexual / straight","Southern Scotland","90","80","22310","20140"
"New entrant CS","2021","South Lanarkshire","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Unknown","Southern Scotland","140","140","20730","20140"
"New entrant CS","2021","South Nottinghamshire","Heterosexual / straight","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Heterosexual / straight","Tees Valley and Durham","80","80","22270","21010"
"New entrant CS","2021","South Teesside","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Heterosexual / straight","West Wales and The Valleys","70","70","23690","21050"
"New entrant CS","2021","South West Wales","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Heterosexual / straight","Hampshire and Isle of Wight","140","140","30670","27570"
"New entrant CS","2021","Southampton","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Unknown","Hampshire and Isle of Wight","50","50","29630","26130"
"New entrant CS","2021","Southend-on-Sea","Heterosexual / straight","Essex","80","70","27560","29290"
"New entrant CS","2021","Southend-on-Sea","LGBO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Undeclared","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Unknown","Essex","40","40","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Heterosexual / straight","Shropshire and Staffordshire","290","280","25460","24120"
"New entrant CS","2021","Staffordshire CC","LGBO","Shropshire and Staffordshire","40","40","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Unknown","Shropshire and Staffordshire","140","130","22900","22850"
"New entrant CS","2021","Stoke-on-Trent","Heterosexual / straight","Shropshire and Staffordshire","190","180","22370","18880"
"New entrant CS","2021","Stoke-on-Trent","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Unknown","Shropshire and Staffordshire","60","60","21000","18880"
"New entrant CS","2021","Suffolk","Heterosexual / straight","East Anglia","340","330","25300","27570"
"New entrant CS","2021","Suffolk","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Suffolk","Unknown","East Anglia","110","100","25190","22850"
"New entrant CS","2021","Sunderland","Heterosexual / straight","Northumberland and Tyne and Wear","210","200","25900","27570"
"New entrant CS","2021","Sunderland","LGBO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Undeclared","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sunderland","Unknown","Northumberland and Tyne and Wear","110","100","21830","20140"
"New entrant CS","2021","Swansea","Heterosexual / straight","West Wales and The Valleys","290","280","25300","22350"
"New entrant CS","2021","Swansea","LGBO","West Wales and The Valleys","30","30","[c]","[c]"
"New entrant CS","2021","Swansea","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swansea","Unknown","West Wales and The Valleys","220","200","22840","21590"
"New entrant CS","2021","Swindon","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","27000","27570"
"New entrant CS","2021","Swindon","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Heterosexual / straight","Shropshire and Staffordshire","110","100","33680","27570"
"New entrant CS","2021","Telford and Wrekin","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Unknown","Shropshire and Staffordshire","70","70","31780","26560"
"New entrant CS","2021","Thurrock","Heterosexual / straight","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","LGBO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Unknown","Essex","30","30","[c]","[c]"
"New entrant CS","2021","Torbay","Heterosexual / straight","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","LGBO","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Undeclared","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Unknown","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Heterosexual / straight","Inner London - East","620","620","40110","33930"
"New entrant CS","2021","Tower Hamlets","LGBO","Inner London - East","60","60","38640","34550"
"New entrant CS","2021","Tower Hamlets","Undeclared","Inner London - East","70","70","40190","34560"
"New entrant CS","2021","Tower Hamlets","Unknown","Inner London - East","220","220","38650","34550"
"New entrant CS","2021","Tyneside","Heterosexual / straight","Northumberland and Tyne and Wear","1230","1210","25070","21010"
"New entrant CS","2021","Tyneside","LGBO","Northumberland and Tyne and Wear","130","130","24690","21010"
"New entrant CS","2021","Tyneside","Undeclared","Northumberland and Tyne and Wear","70","70","28850","21010"
"New entrant CS","2021","Tyneside","Unknown","Northumberland and Tyne and Wear","750","730","24180","21010"
"New entrant CS","2021","Unknown","Heterosexual / straight","Unknown","300","300","30450","27570"
"New entrant CS","2021","Unknown","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","540","530","36780","28000"
"New entrant CS","2021","Wakefield","Heterosexual / straight","West Yorkshire","110","110","27030","27570"
"New entrant CS","2021","Wakefield","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Unknown","West Yorkshire","60","60","23970","22850"
"New entrant CS","2021","Walsall","Heterosexual / straight","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Heterosexual / straight","Inner London - West","70","70","28090","30200"
"New entrant CS","2021","Wandsworth","LGBO","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Unknown","Inner London - West","90","90","28110","30220"
"New entrant CS","2021","Warrington","Heterosexual / straight","Cheshire","330","330","30080","27570"
"New entrant CS","2021","Warrington","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Unknown","Cheshire","80","80","28510","27570"
"New entrant CS","2021","Warwickshire","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","80","70","25150","22920"
"New entrant CS","2021","Warwickshire","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Heterosexual / straight","Cumbria","50","50","29150","23540"
"New entrant CS","2021","West Cumbria","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Heterosexual / straight","Essex","80","70","29250","29290"
"New entrant CS","2021","West Essex","LGBO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Undeclared","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Unknown","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Heterosexual / straight","Kent","40","40","[c]","[c]"
"New entrant CS","2021","West Kent","LGBO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Undeclared","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Unknown","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Heterosexual / straight","Eastern Scotland","50","40","[c]","[c]"
"New entrant CS","2021","West Lothian","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","100","100","24620","22920"
"New entrant CS","2021","West Northamptonshire","LGBO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Unknown","Leicestershire, Rutland and Northamptonshire","50","50","[c]","[c]"
"New entrant CS","2021","West Surrey","Heterosexual / straight","Surrey, East and West Sussex","240","230","29570","29290"
"New entrant CS","2021","West Surrey","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Unknown","Surrey, East and West Sussex","90","90","26290","24370"
"New entrant CS","2021","West Sussex (North East)","Heterosexual / straight","Surrey, East and West Sussex","130","120","28450","27570"
"New entrant CS","2021","West Sussex (North East)","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Unknown","Surrey, East and West Sussex","40","40","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Heterosexual / straight","Surrey, East and West Sussex","80","80","27750","27570"
"New entrant CS","2021","West Sussex (South West)","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Heterosexual / straight","Inner London - West","3870","3830","37970","33570"
"New entrant CS","2021","Westminster","LGBO","Inner London - West","530","520","36590","33210"
"New entrant CS","2021","Westminster","Undeclared","Inner London - West","420","410","37480","33570"
"New entrant CS","2021","Westminster","Unknown","Inner London - West","2800","2770","39470","32790"
"New entrant CS","2021","Wiltshire","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","710","670","29500","26670"
"New entrant CS","2021","Wiltshire","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","27170","25520"
"New entrant CS","2021","Wiltshire","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","60","50","31400","26350"
"New entrant CS","2021","Wiltshire","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","80","80","33090","27570"
"New entrant CS","2021","Wirral","Heterosexual / straight","Merseyside","90","90","23100","22350"
"New entrant CS","2021","Wirral","LGBO","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Unknown","Merseyside","40","40","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Heterosexual / straight","West Midlands","50","50","23990","22920"
"New entrant CS","2021","Wolverhampton","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","190","180","25860","22850"
"New entrant CS","2021","Worcestershire","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Unknown","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"New entrant CS","2021","York","Heterosexual / straight","North Yorkshire","250","250","32210","27570"
"New entrant CS","2021","York","LGBO","North Yorkshire","30","30","[c]","[c]"
"New entrant CS","2021","York","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Unknown","North Yorkshire","60","60","24450","21050"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Heterosexual / straight","North Eastern Scotland","150","150","31190","27230"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Unknown","North Eastern Scotland","100","90","28750","27230"
"New entrant CS","2022","Angus and Dundee City","Heterosexual / straight","Eastern Scotland","410","400","25440","24400"
"New entrant CS","2022","Angus and Dundee City","LGBO","Eastern Scotland","50","50","24540","22140"
"New entrant CS","2022","Angus and Dundee City","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Unknown","Eastern Scotland","200","200","24990","22690"
"New entrant CS","2022","Antrim and Newtownabbey","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Heterosexual / straight","Outer London - East and North East","100","90","32220","31060"
"New entrant CS","2022","Barking & Dagenham and Havering","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Heterosexual / straight","Outer London - West and North West","280","250","31340","27060"
"New entrant CS","2022","Barnet","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnet","Undeclared","Outer London - West and North West","50","40","[c]","[c]"
"New entrant CS","2022","Barnet","Unknown","Outer London - West and North West","50","40","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Heterosexual / straight","South Yorkshire","220","220","25770","23170"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","LGBO","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Unknown","South Yorkshire","150","140","25120","23140"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","850","830","32190","28050"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","31220","27540"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","[c]","[c]"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","360","350","28510","26100"
"New entrant CS","2022","Bedford","Heterosexual / straight","Bedfordshire and Hertfordshire","100","100","27030","27570"
"New entrant CS","2022","Bedford","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedford","Unknown","Bedfordshire and Hertfordshire","70","70","28310","27570"
"New entrant CS","2022","Belfast","Heterosexual / straight","Northern Ireland","250","240","29850","26590"
"New entrant CS","2022","Belfast","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Belfast","Unknown","Northern Ireland","220","220","25430","21250"
"New entrant CS","2022","Berkshire","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","250","240","30410","29290"
"New entrant CS","2022","Berkshire","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire","Unknown","Berkshire, Buckinghamshire and Oxfordshire","140","140","28570","25540"
"New entrant CS","2022","Bexley and Greenwich","Heterosexual / straight","Outer London - East and North East","120","120","29810","29290"
"New entrant CS","2022","Bexley and Greenwich","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bexley and Greenwich","Unknown","Outer London - East and North East","130","130","27940","29020"
"New entrant CS","2022","Birmingham","Heterosexual / straight","West Midlands","1400","1350","28940","26590"
"New entrant CS","2022","Birmingham","LGBO","West Midlands","100","100","28180","25480"
"New entrant CS","2022","Birmingham","Undeclared","West Midlands","100","100","31540","27570"
"New entrant CS","2022","Birmingham","Unknown","West Midlands","840","800","26960","23970"
"New entrant CS","2022","Blackburn with Darwen","Heterosexual / straight","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","LGBO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Heterosexual / straight","Lancashire","500","490","25780","21260"
"New entrant CS","2022","Blackpool","LGBO","Lancashire","50","50","[c]","[c]"
"New entrant CS","2022","Blackpool","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Unknown","Lancashire","120","120","25950","21260"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Heterosexual / straight","Dorset and Somerset","90","80","28290","27090"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Unknown","Dorset and Somerset","40","30","[c]","[c]"
"New entrant CS","2022","Bradford","Heterosexual / straight","West Yorkshire","290","280","23870","21250"
"New entrant CS","2022","Bradford","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Unknown","West Yorkshire","270","250","23750","21250"
"New entrant CS","2022","Breckland and South Norfolk","Heterosexual / straight","East Anglia","50","50","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Heterosexual / straight","Outer London - West and North West","70","70","31810","31060"
"New entrant CS","2022","Brent","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Unknown","Outer London - West and North West","40","40","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Heterosexual / straight","West Wales and The Valleys","70","60","25540","21260"
"New entrant CS","2022","Bridgend and Neath Port Talbot","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Unknown","West Wales and The Valleys","30","30","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Heterosexual / straight","Surrey, East and West Sussex","60","60","27170","25120"
"New entrant CS","2022","Brighton and Hove","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Unknown","Surrey, East and West Sussex","30","30","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","650","630","32400","29270"
"New entrant CS","2022","Bristol, City of","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","100","90","29660","26820"
"New entrant CS","2022","Bristol, City of","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","100","90","33900","30730"
"New entrant CS","2022","Bristol, City of","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","300","280","28980","25000"
"New entrant CS","2022","Bromley","Heterosexual / straight","Outer London - South","100","90","32410","31060"
"New entrant CS","2022","Bromley","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","150","140","30000","28140"
"New entrant CS","2022","Buckinghamshire","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Unknown","Berkshire, Buckinghamshire and Oxfordshire","60","60","29850","24620"
