"Status","Year","Age","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Ministry of Justice","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Breckland and South Norfolk","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Bristol, City of","110","100","22800","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Buckinghamshire","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Cambridgeshire CC","70","60","24740","26140"
"New entrant CS","2022","20-29","Ministry of Justice","Camden and City of London","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Cardiff and Vale of Glamorgan","100","100","22260","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Central Hampshire","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Cheshire East","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Chorley and West Lancashire","100","100","23060","23140"
"New entrant CS","2022","20-29","Ministry of Justice","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Croydon","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Devon CC","90","90","22590","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Dorset","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Durham","150","150","22870","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","East Riding of Yorkshire","110","110","22690","23140"
"New entrant CS","2022","20-29","Ministry of Justice","East Surrey","70","70","28090","31020"
"New entrant CS","2022","20-29","Ministry of Justice","East Sussex CC","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Flintshire and Wrexham","70","70","22830","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Glasgow City","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Greater Manchester North East","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Greater Manchester North West","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Greater Manchester South West","100","100","22540","20970"
"New entrant CS","2022","20-29","Ministry of Justice","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Haringey and Islington","100","100","29070","30520"
"New entrant CS","2022","20-29","Ministry of Justice","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Hartlepool and Stockton-on-Tees","60","60","22400","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Heart of Essex","80","80","23400","23170"
"New entrant CS","2022","20-29","Ministry of Justice","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Hertfordshire CC","80","80","25540","24800"
"New entrant CS","2022","20-29","Ministry of Justice","Hounslow and Richmond upon Thames","100","100","29170","31020"
"New entrant CS","2022","20-29","Ministry of Justice","Isle of Wight","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","70","70","29270","30520"
"New entrant CS","2022","20-29","Ministry of Justice","Kent Thames Gateway","70","70","25450","27920"
"New entrant CS","2022","20-29","Ministry of Justice","Kingston upon Hull, City of","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Lambeth","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Leeds","230","230","23540","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Leicester","100","100","22070","20970"
"New entrant CS","2022","20-29","Ministry of Justice","Leicestershire CC and Rutland","110","110","22550","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Lewisham and Southwark","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Lincolnshire CC","100","100","23220","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Liverpool","90","90","23900","23170"
"New entrant CS","2022","20-29","Ministry of Justice","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Manchester","140","130","23500","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Medway","100","100","26650","27430"
"New entrant CS","2022","20-29","Ministry of Justice","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Mid Lancashire","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Milton Keynes","70","70","26350","28140"
"New entrant CS","2022","20-29","Ministry of Justice","Monmouthshire and Newport","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","North Nottinghamshire","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Norwich and East Norfolk","110","110","21300","20890"
"New entrant CS","2022","20-29","Ministry of Justice","Nottingham","120","120","23140","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Oxfordshire CC","80","80","24980","24270"
"New entrant CS","2022","20-29","Ministry of Justice","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Sheffield","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","South and West Derbyshire","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","South Nottinghamshire","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Staffordshire CC","190","190","22800","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Stoke-on-Trent","60","60","21460","20970"
"New entrant CS","2022","20-29","Ministry of Justice","Suffolk CC","110","110","24350","24430"
"New entrant CS","2022","20-29","Ministry of Justice","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Swansea","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Tower Hamlets","100","100","30690","28950"
"New entrant CS","2022","20-29","Ministry of Justice","Tyneside","60","60","23380","23170"
"New entrant CS","2022","20-29","Ministry of Justice","Unknown","80","80","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Wakefield","80","80","23170","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Wandsworth","60","60","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Warrington","60","60","23470","23140"
"New entrant CS","2022","20-29","Ministry of Justice","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","West Northamptonshire","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","West Surrey","70","70","25300","24800"
"New entrant CS","2022","20-29","Ministry of Justice","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Westminster","250","250","30880","28310"
"New entrant CS","2022","20-29","Ministry of Justice","Wiltshire","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ministry of Justice","Worcestershire CC","90","90","22930","23140"
"New entrant CS","2022","20-29","Ministry of Justice","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Lambeth","70","70","34410","32260"
"New entrant CS","2022","20-29","National Crime Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Crime Agency","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Glasgow City","70","70","25680","23450"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","Tower Hamlets","110","110","28880","25750"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Aberdeen City and Aberdeenshire","80","70","26420","27230"
"New entrant CS","2022","20-29","Scottish Government","Angus and Dundee City","150","150","23860","21050"
"New entrant CS","2022","20-29","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","City of Edinburgh","580","570","27680","27230"
"New entrant CS","2022","20-29","Scottish Government","Clackmannanshire and Fife","40","30","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Falkirk","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Glasgow City","480","470","26540","27230"
"New entrant CS","2022","20-29","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","North Lanarkshire","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Perth and Kinross, and Stirling","50","50","22910","21640"
"New entrant CS","2022","20-29","Scottish Government","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","South Lanarkshire","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The National Archives","Hounslow and Richmond upon Thames","40","40","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","Westminster","50","50","33940","33000"
"New entrant CS","2022","20-29","UK Statistics Authority","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Monmouthshire and Newport","280","270","26760","30210"
"New entrant CS","2022","20-29","UK Statistics Authority","South Hampshire","140","130","26000","23880"
"New entrant CS","2022","20-29","UK Statistics Authority","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Supreme Court","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Cardiff and Vale of Glamorgan","80","70","27020","25860"
"New entrant CS","2022","20-29","Welsh Government","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Westminster","140","140","43660","50500"
"New entrant CS","2022","30-39","Attorney General's Departments","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Glasgow City","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Cabinet Office","Tower Hamlets","50","40","[c]","[c]"
