"Status","Year","Organisation","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Competition and Markets Authority","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Inner London - East","G6/G7","40","40","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Inner London - East","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Inner London - East","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Inner London - East","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Eastern Scotland","AA/AO","80","80","21050","21050"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Eastern Scotland","SEO/HEO","50","50","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Southern Scotland","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","West Central Scotland","AA/AO","100","100","21050","21050"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","West Central Scotland","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Devon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Inner London - West","AA/AO","80","80","21750","20370"
"New entrant CS","2022","Crown Prosecution Service","Inner London - West","EO","30","30","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Inner London - West","G6/G7","50","50","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","EO","350","350","21790","21000"
"New entrant CS","2022","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","50","50","56820","55000"
"New entrant CS","2022","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","360","350","35810","35000"
"New entrant CS","2022","Defence Equipment and Support","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","90","90","18330","17790"
"New entrant CS","2022","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","EO","40","40","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","50","50","51550","47010"
"New entrant CS","2022","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","230","220","30280","29230"
"New entrant CS","2022","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","G6/G7","40","30","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","SEO/HEO","150","150","28990","27010"
"New entrant CS","2022","Defence Science and Technology Laboratory","Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","SEO/HEO","90","80","33110","30360"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","EO","110","110","28090","27680"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","G6/G7","60","60","57070","55000"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","SEO/HEO","290","290","36690","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
