"Status","Year","Region_ITL1","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","London","Counter Fraud","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","London","Counter Fraud","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","London","Counter Fraud","Westminster","390","380","46270","40310"
"In post","2021","London","Debt","Camden and City of London","30","30","[c]","[c]"
"In post","2021","London","Debt","Croydon","250","220","27110","24670"
"In post","2021","London","Debt","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","London","Debt","Hackney and Newham","170","150","26180","25630"
"In post","2021","London","Debt","Tower Hamlets","80","80","31140","29570"
"In post","2021","London","Debt","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","London","Digital, Data & Technology","Barnet","40","40","[c]","[c]"
"In post","2021","London","Digital, Data & Technology","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","London","Digital, Data & Technology","Brent","[c]","[c]","[c]","[c]"
"In post","2021","London","Digital, Data & Technology","Camden and City of London","150","150","52020","54700"
"In post","2021","London","Digital, Data & Technology","Croydon","70","60","44160","41760"
"In post","2021","London","Digital, Data & Technology","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","London","Digital, Data & Technology","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","London","Digital, Data & Technology","Hounslow and Richmond upon Thames","110","100","39520","38000"
"In post","2021","London","Digital, Data & Technology","Lambeth","120","120","46850","42160"
"In post","2021","London","Digital, Data & Technology","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","London","Digital, Data & Technology","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","London","Digital, Data & Technology","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","London","Digital, Data & Technology","Tower Hamlets","1150","1130","51640","54700"
"In post","2021","London","Digital, Data & Technology","Westminster","1730","1700","48470","44390"
"In post","2021","London","Finance","Barnet","40","40","[c]","[c]"
"In post","2021","London","Finance","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","London","Finance","Camden and City of London","50","50","46610","39980"
"In post","2021","London","Finance","Croydon","110","100","46360","37290"
"In post","2021","London","Finance","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","London","Finance","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","London","Finance","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","London","Finance","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","London","Finance","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","London","Finance","Lambeth","40","40","[c]","[c]"
"In post","2021","London","Finance","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","London","Finance","Tower Hamlets","340","330","48430","43490"
"In post","2021","London","Finance","Westminster","1910","1870","49310","44660"
"In post","2021","London","Grants Management","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","London","Human Resources","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","London","Human Resources","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","London","Human Resources","Brent","[c]","[c]","[c]","[c]"
"In post","2021","London","Human Resources","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","London","Human Resources","Croydon","100","100","52200","52570"
"In post","2021","London","Human Resources","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","London","Human Resources","Hackney and Newham","40","40","[c]","[c]"
"In post","2021","London","Human Resources","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","London","Human Resources","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","London","Human Resources","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","London","Human Resources","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","London","Human Resources","Lambeth","160","150","46050","40170"
"In post","2021","London","Human Resources","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","London","Human Resources","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","London","Human Resources","Tower Hamlets","220","210","50940","45960"
"In post","2021","London","Human Resources","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","London","Human Resources","Westminster","2050","1990","46300","41500"
"In post","2021","London","Internal Audit","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","London","Internal Audit","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","London","Internal Audit","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","London","Internal Audit","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","London","Internal Audit","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","London","Internal Audit","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","London","Internal Audit","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","London","Internal Audit","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","London","Internal Audit","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","London","Internal Audit","Westminster","180","170","55370","53520"
"In post","2021","London","Legal","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","London","Legal","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","London","Legal","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","London","Legal","Brent","[c]","[c]","[c]","[c]"
"In post","2021","London","Legal","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","London","Legal","Camden and City of London","70","70","55840","57170"
"In post","2021","London","Legal","Croydon","140","130","45970","37730"
"In post","2021","London","Legal","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","London","Legal","Hackney and Newham","130","120","52780","54450"
"In post","2021","London","Legal","Haringey and Islington","30","30","[c]","[c]"
"In post","2021","London","Legal","Harrow and Hillingdon","30","30","[c]","[c]"
"In post","2021","London","Legal","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","London","Legal","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","London","Legal","Lambeth","50","40","[c]","[c]"
"In post","2021","London","Legal","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","London","Legal","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","London","Legal","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","London","Legal","Tower Hamlets","260","250","64340","62420"
"In post","2021","London","Legal","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","London","Legal","Westminster","4540","4260","52220","51830"
"In post","2021","London","No function","Barking & Dagenham and Havering","130","120","27800","26150"
"In post","2021","London","No function","Barnet","1090","1020","41390","35300"
"In post","2021","London","No function","Bexley and Greenwich","1220","1170","31700","31590"
"In post","2021","London","No function","Brent","190","170","26900","23500"
"In post","2021","London","No function","Bromley","160","150","24960","22450"
"In post","2021","London","No function","Camden and City of London","1260","1210","30980","25740"
"In post","2021","London","No function","Croydon","2130","2030","36400","33300"
"In post","2021","London","No function","Ealing","70","70","31700","30700"
"In post","2021","London","No function","Enfield","80","80","28220","26810"
"In post","2021","London","No function","Hackney and Newham","1010","950","37000","36160"
"In post","2021","London","No function","Haringey and Islington","1000","960","30870","30220"
"In post","2021","London","No function","Harrow and Hillingdon","280","260","32780","30780"
"In post","2021","London","No function","Hounslow and Richmond upon Thames","1380","1320","32650","32560"
"In post","2021","London","No function","Kensington & Chelsea and Hammersmith & Fulham","570","540","33180","33260"
"In post","2021","London","No function","Lambeth","3230","3030","45070","40070"
"In post","2021","London","No function","Lewisham and Southwark","630","600","34960","32330"
"In post","2021","London","No function","Merton, Kingston upon Thames and Sutton","310","290","30910","29500"
"In post","2021","London","No function","Redbridge and Waltham Forest","220","200","27820","26810"
"In post","2021","London","No function","Tower Hamlets","1470","1420","42900","36800"
"In post","2021","London","No function","Wandsworth","760","740","32550","33260"
"In post","2021","London","No function","Westminster","25390","24870","46520","40650"
"In post","2021","London","Project Delivery","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","London","Project Delivery","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","London","Project Delivery","Brent","[c]","[c]","[c]","[c]"
"In post","2021","London","Project Delivery","Camden and City of London","120","120","45720","41760"
"In post","2021","London","Project Delivery","Croydon","180","170","54480","59160"
"In post","2021","London","Project Delivery","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","London","Project Delivery","Hackney and Newham","110","110","49920","42650"
"In post","2021","London","Project Delivery","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","London","Project Delivery","Harrow and Hillingdon","30","30","[c]","[c]"
"In post","2021","London","Project Delivery","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","London","Project Delivery","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","London","Project Delivery","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","London","Project Delivery","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","London","Project Delivery","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","London","Project Delivery","Tower Hamlets","870","830","54120","54120"
"In post","2021","London","Project Delivery","Westminster","3720","3630","52620","53000"
"In post","2021","London","Property","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","London","Property","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","London","Property","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","London","Property","Brent","140","130","37110","33750"
"In post","2021","London","Property","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","London","Property","Croydon","220","210","37810","35100"
"In post","2021","London","Property","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","London","Property","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","London","Property","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","London","Property","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","London","Property","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","London","Property","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","London","Property","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","London","Property","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","London","Property","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","London","Property","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","London","Property","Tower Hamlets","340","320","44010","37450"
"In post","2021","London","Property","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","London","Property","Westminster","520","510","48720","45200"
"In post","2021","London","Security","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","London","Security","Camden and City of London","50","50","43210","41850"
"In post","2021","London","Security","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","London","Security","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","London","Security","Haringey and Islington","[c]","[c]","[c]","[c]"
