"Status","Year","Parent_department","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Operational Delivery","80","80","26020","24370"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Science and Engineering","50","50","27830","24370"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South East (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Digital, Data and Technology","50","40","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Operational Delivery","80","80","23020","21050"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Policy","90","80","33280","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","South West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wales","Operational Delivery","50","50","21710","21050"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wales","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wales","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Operational Delivery","60","60","23860","23680"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Policy","60","60","32940","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","East Midlands (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Digital, Data and Technology","50","50","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Economics","50","50","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","International Trade","110","110","33110","31800"
"New entrant CS","2021","Department for International Trade","London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Policy","40","40","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","North East (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","North West (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Scotland","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South East (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South West (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","South West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","West Midlands (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Yorkshire and The Humber","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Yorkshire and The Humber","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Economics","50","50","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Other","40","40","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Policy","110","110","36130","34710"
"New entrant CS","2021","Department for Transport","London","Project Delivery","60","60","39140","34710"
"New entrant CS","2021","Department for Transport","London","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Unknown","50","50","38000","34710"
"New entrant CS","2021","Department for Transport","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Northern Ireland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Digital, Data and Technology","50","50","39410","34490"
"New entrant CS","2021","Department for Transport","South East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Operational Delivery","70","60","26000","26580"
"New entrant CS","2021","Department for Transport","South East (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Policy","40","40","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Operational Delivery","30","30","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Digital, Data and Technology","50","50","33590","26130"
"New entrant CS","2021","Department for Transport","Wales","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Operational Delivery","270","240","20530","21590"
"New entrant CS","2021","Department for Transport","Wales","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Midlands (England)","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Midlands (England)","Operational Delivery","30","30","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Midlands (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","Operational Delivery","40","30","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","Unknown","830","810","26010","27570"
"New entrant CS","2021","Department for Work and Pensions","East of England","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East of England","Unknown","1250","1220","27360","27570"
"New entrant CS","2021","Department for Work and Pensions","London","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","London","Unknown","3240","3180","30570","31060"
"New entrant CS","2021","Department for Work and Pensions","North East (England)","Unknown","1410","1390","24150","21010"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Unknown","2480","2460","25370","27570"
"New entrant CS","2021","Department for Work and Pensions","Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Scotland","Unknown","1000","990","24800","27570"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Unknown","2020","1980","26920","27570"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Unknown","1140","1100","25630","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Unknown","320","310","28900","27570"
"New entrant CS","2021","Department for Work and Pensions","Wales","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Wales","Unknown","610","600","24540","27570"
"New entrant CS","2021","Department for Work and Pensions","West Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","West Midlands (England)","Unknown","1020","990","26060","27570"
"New entrant CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Science and Engineering","30","30","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Yorkshire and The Humber","Unknown","1660","1630","26490","27570"
"New entrant CS","2021","Department of Health and Social Care","East Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","East Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","East Midlands (England)","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","East Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","East of England","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","East of England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","East of England","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","East of England","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","East of England","Operational Delivery","70","60","34730","30460"
"New entrant CS","2021","Department of Health and Social Care","East of England","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","East of England","Science and Engineering","40","30","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","London","Commercial","50","40","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","London","Communications","60","60","37300","27270"
"New entrant CS","2021","Department of Health and Social Care","London","Digital, Data and Technology","50","50","40710","32790"
"New entrant CS","2021","Department of Health and Social Care","London","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","London","Finance","100","100","38700","32790"
"New entrant CS","2021","Department of Health and Social Care","London","Human Resources","70","70","30730","27270"
"New entrant CS","2021","Department of Health and Social Care","London","Intelligence Analysis","50","50","53400","53360"
"New entrant CS","2021","Department of Health and Social Care","London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","London","Medicine","50","30","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","London","Operational Delivery","660","580","36320","32330"
"New entrant CS","2021","Department of Health and Social Care","London","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","London","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","London","Policy","440","430","39990","32790"
"New entrant CS","2021","Department of Health and Social Care","London","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","London","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","London","Science and Engineering","180","160","35830","32650"
"New entrant CS","2021","Department of Health and Social Care","London","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","London","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","London","Unknown","110","110","42060","40450"
"New entrant CS","2021","Department of Health and Social Care","North East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North East (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North West (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North West (England)","Operational Delivery","100","90","22870","19630"
"New entrant CS","2021","Department of Health and Social Care","North West (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North West (England)","Science and Engineering","70","60","29480","28590"
"New entrant CS","2021","Department of Health and Social Care","Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South East (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South East (England)","Operational Delivery","70","60","31790","30460"
"New entrant CS","2021","Department of Health and Social Care","South East (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South West (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South West (England)","Operational Delivery","230","190","30850","28590"
"New entrant CS","2021","Department of Health and Social Care","South West (England)","Science and Engineering","130","120","30630","28590"
"New entrant CS","2021","Department of Health and Social Care","Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Midlands (England)","Operational Delivery","80","70","28700","23140"
"New entrant CS","2021","Department of Health and Social Care","West Midlands (England)","Science and Engineering","30","20","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Commercial","30","30","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Finance","50","50","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
