"Status","Year","Function_of_post","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Project Delivery","Male","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","City of Edinburgh","100","90","46550","42260"
"In post","2022","Project Delivery","Male","Clackmannanshire and Fife","90","80","38030","36940"
"In post","2022","Project Delivery","Male","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Croydon","160","150","53070","45630"
"In post","2022","Project Delivery","Male","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Devon CC","200","200","42520","42400"
"In post","2022","Project Delivery","Male","Dorset","40","40","[c]","[c]"
"In post","2022","Project Delivery","Male","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","East Ayrshire and North Ayrshire mainland","200","200","25690","24470"
"In post","2022","Project Delivery","Male","East Cumbria","70","70","25620","22020"
"In post","2022","Project Delivery","Male","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","120","120","37230","36270"
"In post","2022","Project Delivery","Male","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Glasgow City","130","130","40540","40180"
"In post","2022","Project Delivery","Male","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Greater Manchester South West","100","100","45080","40520"
"In post","2022","Project Delivery","Male","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Hackney and Newham","300","290","50210","43850"
"In post","2022","Project Delivery","Male","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Hertfordshire CC","50","50","[c]","[c]"
"In post","2022","Project Delivery","Male","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Leeds","190","180","40790","36630"
"In post","2022","Project Delivery","Male","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Lincolnshire CC","140","140","37290","36720"
"In post","2022","Project Delivery","Male","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Liverpool","220","210","43890","40520"
"In post","2022","Project Delivery","Male","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Manchester","170","160","42370","40520"
"In post","2022","Project Delivery","Male","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Mid Lancashire","180","170","41070","40180"
"In post","2022","Project Delivery","Male","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Monmouthshire and Newport","70","70","49950","50210"
"In post","2022","Project Delivery","Male","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","North and West Norfolk","70","60","36020","33740"
"In post","2022","Project Delivery","Male","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","North Yorkshire CC","40","40","[c]","[c]"
"In post","2022","Project Delivery","Male","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Nottingham","120","120","44260","40520"
"In post","2022","Project Delivery","Male","Overseas","320","320","54580","55060"
"In post","2022","Project Delivery","Male","Oxfordshire CC","80","80","40550","37820"
"In post","2022","Project Delivery","Male","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Plymouth","210","200","36020","37400"
"In post","2022","Project Delivery","Male","Portsmouth","190","190","38340","38810"
"In post","2022","Project Delivery","Male","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Sefton","50","40","[c]","[c]"
"In post","2022","Project Delivery","Male","Sheffield","50","40","[c]","[c]"
"In post","2022","Project Delivery","Male","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Somerset CC","210","200","37980","38010"
"In post","2022","Project Delivery","Male","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","South Hampshire","210","210","27780","25350"
"In post","2022","Project Delivery","Male","South Lanarkshire","180","170","44340","40520"
"In post","2022","Project Delivery","Male","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Southend-on-Sea","50","50","44930","40520"
"In post","2022","Project Delivery","Male","Staffordshire CC","60","60","42880","40580"
"In post","2022","Project Delivery","Male","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Suffolk CC","50","50","37300","35310"
"In post","2022","Project Delivery","Male","Sunderland","40","30","[c]","[c]"
"In post","2022","Project Delivery","Male","Swansea","50","50","39550","32100"
"In post","2022","Project Delivery","Male","Swindon","40","40","[c]","[c]"
"In post","2022","Project Delivery","Male","Telford and Wrekin","100","100","42960","40520"
"In post","2022","Project Delivery","Male","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Tower Hamlets","240","240","59850","55860"
"In post","2022","Project Delivery","Male","Tyneside","510","500","42850","40520"
"In post","2022","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Warwickshire CC","100","100","24810","21770"
"In post","2022","Project Delivery","Male","West Cumbria","130","130","43910","42000"
"In post","2022","Project Delivery","Male","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Westminster","1310","1290","56400","54760"
"In post","2022","Project Delivery","Male","Wiltshire","660","650","43930","40580"
"In post","2022","Project Delivery","Male","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Male","York","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Property","Female","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Female","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Property","Female","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Property","Female","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Property","Female","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","Property","Female","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Property","Female","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Property","Female","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Property","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","50","40","[c]","[c]"
"In post","2022","Property","Female","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Property","Female","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Female","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Property","Female","Birmingham","150","130","35490","32000"
"In post","2022","Property","Female","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Property","Female","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Property","Female","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Property","Female","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
