"Status","Year","Profession_of_post","Organisation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Communications","Welsh Government (excl. agencies)","Declared non-disabled","130","130","40910","38160"
"In post","2022","Communications","Welsh Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Welsh Revenue Authority","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Welsh Revenue Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wilton Park","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wilton Park","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Competition and Markets Authority","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Competition and Markets Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Defence Science and Technology Laboratory","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Defence Science and Technology Laboratory","Declared non-disabled","50","50","42890","44170"
"In post","2022","Corporate Finance","Department for Transport (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Department for Transport (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","HM Treasury (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","HM Treasury (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Met Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Met Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Office of Gas and Electricity Markets","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Office of Gas and Electricity Markets","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Office of the Secretary of State for Wales","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Office of the Secretary of State for Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Planning Inspectorate","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Planning Inspectorate","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Serious Fraud Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Serious Fraud Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","UK Health Security Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","UK Health Security Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","UK Hydrographic Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","UK Hydrographic Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","UK Statistics Authority","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","UK Statistics Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Water Services Regulation Authority","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Water Services Regulation Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Companies House","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Companies House","Declared non-disabled","100","90","25420","24500"
"In post","2022","Counter Fraud","Companies House","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Companies House","Unknown","50","40","[c]","[c]"
"In post","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Transport (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Transport (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","Declared disabled","910","810","27820","27570"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","Declared non-disabled","4250","3790","27920","27570"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","Undeclared","260","240","28560","27570"
"In post","2022","Counter Fraud","Department for Work and Pensions (excl. agencies)","Unknown","140","140","28020","27570"
"In post","2022","Counter Fraud","Driver and Vehicle Licensing Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Licensing Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Home Office","Declared non-disabled","150","140","26960","25310"
"In post","2022","Counter Fraud","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Met Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Met Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Ministry of Justice (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Ministry of Justice (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","National Savings and Investments","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","National Savings and Investments","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Office of Gas and Electricity Markets","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Office of Gas and Electricity Markets","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Serious Fraud Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Serious Fraud Office","Declared non-disabled","160","160","46150","40270"
"In post","2022","Counter Fraud","Serious Fraud Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Serious Fraud Office","Unknown","60","60","50580","42440"
"In post","2022","Counter Fraud","The Insolvency Service","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","The Insolvency Service","Declared non-disabled","170","160","40290","39490"
"In post","2022","Counter Fraud","The Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","The Insolvency Service","Unknown","50","50","[c]","[c]"
"In post","2022","Digital, Data and Technology","Advisory, Conciliation and Arbitration Service","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Advisory, Conciliation and Arbitration Service","Declared non-disabled","30","30","[c]","[c]"
"In post","2022","Digital, Data and Technology","Advisory, Conciliation and Arbitration Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Animal and Plant Health Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Animal and Plant Health Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Cabinet Office (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Cabinet Office (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Centre for Environment, Fisheries and Aquaculture Science","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Centre for Environment, Fisheries and Aquaculture Science","Declared non-disabled","50","40","[c]","[c]"
"In post","2022","Digital, Data and Technology","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Charity Commission","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Charity Commission","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Companies House","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Companies House","Declared non-disabled","180","170","40030","38000"
"In post","2022","Digital, Data and Technology","Companies House","Undeclared","[c]","[c]","[c]","[c]"
