"Status","Year","Function_of_post","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Property","Heterosexual / straight","Derbyshire and Nottinghamshire","250","230","41680","38150"
"In post","2022","Property","Heterosexual / straight","Devon","380","350","30760","26350"
"In post","2022","Property","Heterosexual / straight","Dorset and Somerset","70","70","35850","33300"
"In post","2022","Property","Heterosexual / straight","East Anglia","320","310","35420","33300"
"In post","2022","Property","Heterosexual / straight","East Wales","230","220","36440","33300"
"In post","2022","Property","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","90","80","37250","33370"
"In post","2022","Property","Heterosexual / straight","Eastern Scotland","160","150","34100","33300"
"In post","2022","Property","Heterosexual / straight","Essex","70","70","30180","27000"
"In post","2022","Property","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","390","370","38040","33370"
"In post","2022","Property","Heterosexual / straight","Greater Manchester","210","210","41310","38000"
"In post","2022","Property","Heterosexual / straight","Hampshire and Isle of Wight","260","250","36340","33300"
"In post","2022","Property","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"In post","2022","Property","Heterosexual / straight","Highlands and Islands","30","30","[c]","[c]"
"In post","2022","Property","Heterosexual / straight","Inner London - East","240","230","46480","40170"
"In post","2022","Property","Heterosexual / straight","Inner London - West","480","470","49580","45410"
"In post","2022","Property","Heterosexual / straight","Kent","80","70","34300","33300"
"In post","2022","Property","Heterosexual / straight","Lancashire","110","110","38510","34800"
"In post","2022","Property","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","70","70","32580","27670"
"In post","2022","Property","Heterosexual / straight","Lincolnshire","50","50","[c]","[c]"
"In post","2022","Property","Heterosexual / straight","Merseyside","120","120","37530","32890"
"In post","2022","Property","Heterosexual / straight","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Property","Heterosexual / straight","North Yorkshire","150","140","35440","33300"
"In post","2022","Property","Heterosexual / straight","Northern Ireland","70","70","29610","28470"
"In post","2022","Property","Heterosexual / straight","Northumberland, and Tyne and Wear","210","200","36330","33300"
"In post","2022","Property","Heterosexual / straight","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Property","Heterosexual / straight","Outer London - South","130","120","41590","37820"
"In post","2022","Property","Heterosexual / straight","Outer London - West and North West","250","240","30740","27230"
"In post","2022","Property","Heterosexual / straight","Overseas","130","130","38670","36460"
"In post","2022","Property","Heterosexual / straight","Shropshire and Staffordshire","230","220","36730","33300"
"In post","2022","Property","Heterosexual / straight","South Yorkshire","140","130","41390","36870"
"In post","2022","Property","Heterosexual / straight","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Property","Heterosexual / straight","Surrey, East and West Sussex","120","120","43910","39910"
"In post","2022","Property","Heterosexual / straight","Tees Valley and Durham","260","250","29960","25000"
"In post","2022","Property","Heterosexual / straight","Unknown","30","30","[c]","[c]"
"In post","2022","Property","Heterosexual / straight","West Central Scotland","90","90","32060","29900"
"In post","2022","Property","Heterosexual / straight","West Midlands","260","240","39450","35900"
"In post","2022","Property","Heterosexual / straight","West Wales and The Valleys","130","120","33330","30730"
"In post","2022","Property","Heterosexual / straight","West Yorkshire","260","250","39150","33970"
"In post","2022","Property","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Devon","30","30","[c]","[c]"
"In post","2022","Property","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Inner London - West","40","40","[c]","[c]"
"In post","2022","Property","LGBO","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Property","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"In post","2022","Property","Undeclared","Devon","40","30","[c]","[c]"
"In post","2022","Property","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","East Anglia","40","40","[c]","[c]"
"In post","2022","Property","Undeclared","East Wales","40","30","[c]","[c]"
"In post","2022","Property","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","50","40","[c]","[c]"
"In post","2022","Property","Undeclared","Greater Manchester","30","30","[c]","[c]"
"In post","2022","Property","Undeclared","Hampshire and Isle of Wight","50","50","32540","33300"
"In post","2022","Property","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Inner London - East","40","40","[c]","[c]"
"In post","2022","Property","Undeclared","Inner London - West","70","70","51630","45000"
"In post","2022","Property","Undeclared","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Outer London - West and North West","30","30","[c]","[c]"
"In post","2022","Property","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Shropshire and Staffordshire","30","30","[c]","[c]"
"In post","2022","Property","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Property","Undeclared","West Yorkshire","40","40","[c]","[c]"
"In post","2022","Property","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Berkshire, Buckinghamshire and Oxfordshire","50","40","[c]","[c]"
"In post","2022","Property","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Derbyshire and Nottinghamshire","80","70","33590","31900"
"In post","2022","Property","Unknown","Devon","130","130","25810","22040"
"In post","2022","Property","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","East Anglia","60","60","31350","28100"
"In post","2022","Property","Unknown","East Wales","60","50","31010","26550"
"In post","2022","Property","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Eastern Scotland","120","110","33950","31270"
"In post","2022","Property","Unknown","Essex","30","30","[c]","[c]"
"In post","2022","Property","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","90","90","36190","33300"
