"Status","Year","Region_ITL3","Responsibility_level","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Wirral","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","AA/AO","Unknown","70","60","[c]","[c]"
"Leaver CS","2021","Wolverhampton","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","EO","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Wolverhampton","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","AA/AO","Heterosexual / straight","60","60","[c]","[c]"
"Leaver CS","2021","Worcestershire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","AA/AO","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Worcestershire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","AA/AO","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","EO","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","AA/AO","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","AA/AO","Unknown","130","110","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","EO","Unknown","30","20","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","AA/AO","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Barnet","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","EO","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","Barnet","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","SCS","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","SEO/HEO","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","Barnet","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","AA/AO","Heterosexual / straight","120","110","21650","21260"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","AA/AO","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","EO","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Heterosexual / straight","60","50","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Heterosexual / straight","170","150","24350","25310"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Unknown","70","60","19390","17140"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Heterosexual / straight","80","80","58390","55670"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Heterosexual / straight","330","320","36380","36620"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Undeclared","60","60","37690","38120"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Unknown","50","50","35270","34080"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Heterosexual / straight","90","80","38690","39860"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","AA/AO","Heterosexual / straight","50","50","[c]","[c]"
"Leaver CS","2022","Bedford","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","EO","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","Bedford","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","AA/AO","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","Belfast","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","EO","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Belfast","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","AA/AO","Heterosexual / straight","60","60","27230","25540"
"Leaver CS","2022","Berkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","AA/AO","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Berkshire","EO","Heterosexual / straight","60","60","30160","29290"
"Leaver CS","2022","Berkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
