"Status","Year","Region_ITL1","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","East of England","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Cabinet Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Centre for Environment, Fisheries and Aquaculture Science","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","East of England","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Crown Commercial Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Crown Prosecution Service","Heterosexual / straight","50","50","34060","26970"
"New entrant CS","2022","East of England","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Defence Equipment and Support","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Defence Science and Technology Laboratory","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Department for Education (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","East of England","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","440","430","26440","27570"
"New entrant CS","2022","East of England","Department for Work and Pensions (excl. agencies)","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","East of England","Department for Work and Pensions (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Department for Work and Pensions (excl. agencies)","Unknown","60","50","25970","27570"
"New entrant CS","2022","East of England","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Department of Health and Social Care (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Education and Skills Funding Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Health and Safety Executive","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","HM Courts and Tribunals Service","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","East of England","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","HM Courts and Tribunals Service","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","East of England","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","HM Prison and Probation Service","Heterosexual / straight","970","930","26410","24800"
"New entrant CS","2022","East of England","HM Prison and Probation Service","LGBO","80","80","24950","23140"
"New entrant CS","2022","East of England","HM Prison and Probation Service","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","East of England","HM Prison and Probation Service","Unknown","520","480","26100","24800"
"New entrant CS","2022","East of England","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","HM Revenue and Customs (excl. agencies)","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","East of England","HM Treasury (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Home Office","Unknown","80","70","27490","24880"
"New entrant CS","2022","East of England","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Met Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Met Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Ministry of Defence (excl. agencies)","Heterosexual / straight","180","180","29930","26350"
"New entrant CS","2022","East of England","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Ministry of Defence (excl. agencies)","Unknown","90","90","31320","26350"
"New entrant CS","2022","East of England","Ministry of Justice (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Public Health England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Public Health England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","UK Health Security Agency","Heterosexual / straight","80","70","33460","30460"
"New entrant CS","2022","East of England","UK Health Security Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","UK Health Security Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Advisory, Conciliation and Arbitration Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Attorney General's Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Attorney General's Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Cabinet Office (excl. agencies)","Heterosexual / straight","280","280","40160","34550"
"New entrant CS","2022","London","Cabinet Office (excl. agencies)","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","London","Cabinet Office (excl. agencies)","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","London","Cabinet Office (excl. agencies)","Unknown","580","580","36330","28000"
"New entrant CS","2022","London","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Companies House","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Companies House","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Competition and Markets Authority","Heterosexual / straight","100","100","44520","33120"
"New entrant CS","2022","London","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Crown Commercial Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Crown Commercial Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Crown Prosecution Service","Heterosexual / straight","170","170","33660","26970"
"New entrant CS","2022","London","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Defence Equipment and Support","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","340","340","38190","33570"
"New entrant CS","2022","London","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","60","60","35000","33570"
"New entrant CS","2022","London","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","70","70","37890","33570"
"New entrant CS","2022","London","Department for Digital, Culture, Media and Sport","Heterosexual / straight","240","240","35610","34020"
"New entrant CS","2022","London","Department for Digital, Culture, Media and Sport","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","London","Department for Digital, Culture, Media and Sport","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","London","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Education (excl. agencies)","Heterosexual / straight","80","80","38370","36660"
"New entrant CS","2022","London","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Education (excl. agencies)","Unknown","50","50","34570","32940"
"New entrant CS","2022","London","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","450","440","38650","32560"
"New entrant CS","2022","London","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","80","80","39000","34170"
"New entrant CS","2022","London","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","London","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","210","210","37860","33210"
"New entrant CS","2022","London","Department for International Trade","Heterosexual / straight","210","200","36610","31800"
"New entrant CS","2022","London","Department for International Trade","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","London","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for International Trade","Unknown","140","140","35840","31800"
"New entrant CS","2022","London","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","220","210","37780","33210"
"New entrant CS","2022","London","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","50","50","33850","33210"
"New entrant CS","2022","London","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","70","60","36300","33210"
"New entrant CS","2022","London","Department for Transport (excl. agencies)","Heterosexual / straight","240","240","45050","42470"
"New entrant CS","2022","London","Department for Transport (excl. agencies)","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","London","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Department for Transport (excl. agencies)","Unknown","200","200","42470","42470"
"New entrant CS","2022","London","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","910","890","31480","31060"
"New entrant CS","2022","London","Department for Work and Pensions (excl. agencies)","LGBO","60","60","31290","31060"
"New entrant CS","2022","London","Department for Work and Pensions (excl. agencies)","Undeclared","60","60","31630","31060"
"New entrant CS","2022","London","Department for Work and Pensions (excl. agencies)","Unknown","190","180","32170","31060"
"New entrant CS","2022","London","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","230","210","36870","32790"
"New entrant CS","2022","London","Department of Health and Social Care (excl. agencies)","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","London","Department of Health and Social Care (excl. agencies)","Undeclared","360","200","37770","32790"
"New entrant CS","2022","London","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Education and Skills Funding Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Education and Skills Funding Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Actuary's Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Actuary's Department","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Internal Audit Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Legal Department","Heterosexual / straight","260","250","40470","43920"
"New entrant CS","2022","London","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Legal Department","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Property Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Health and Safety Executive","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Courts and Tribunals Service","Heterosexual / straight","190","190","29640","28310"
"New entrant CS","2022","London","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Courts and Tribunals Service","Unknown","220","210","28090","23720"
"New entrant CS","2022","London","HM Crown Prosecution Service Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Crown Prosecution Service Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Prison and Probation Service","Heterosexual / straight","1010","980","32500","30520"
"New entrant CS","2022","London","HM Prison and Probation Service","LGBO","80","80","34390","30460"
"New entrant CS","2022","London","HM Prison and Probation Service","Undeclared","80","80","35640","33700"
"New entrant CS","2022","London","HM Prison and Probation Service","Unknown","700","670","30930","30520"
"New entrant CS","2022","London","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","390","380","36850","37610"
"New entrant CS","2022","London","HM Revenue and Customs (excl. agencies)","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","London","HM Revenue and Customs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Revenue and Customs (excl. agencies)","Unknown","260","260","35850","31060"
"New entrant CS","2022","London","HM Treasury (excl. agencies)","Heterosexual / straight","160","160","32840","28500"
"New entrant CS","2022","London","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Home Office","Heterosexual / straight","140","140","36410","28650"
"New entrant CS","2022","London","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Home Office","Unknown","700","680","34360","28650"
"New entrant CS","2022","London","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Legal Aid Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","London","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Medicines and Healthcare Products Regulatory Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Met Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Met Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Ministry of Defence (excl. agencies)","Heterosexual / straight","160","160","35940","34000"
"New entrant CS","2022","London","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Ministry of Defence (excl. agencies)","Unknown","100","100","37280","34000"
"New entrant CS","2022","London","Ministry of Justice (excl. agencies)","Heterosexual / straight","200","190","39840","34260"
"New entrant CS","2022","London","Ministry of Justice (excl. agencies)","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","London","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Ministry of Justice (excl. agencies)","Unknown","180","180","35510","34260"
"New entrant CS","2022","London","National Crime Agency","Heterosexual / straight","120","120","41240","37560"
"New entrant CS","2022","London","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","National Infrastructure Commission","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","National Infrastructure Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
