"Status","Year","Sexual_orientation","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Highlands and Islands","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Highlands and Islands","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Highlands and Islands","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Highlands and Islands","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Highlands and Islands","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Highlands and Islands","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Highlands and Islands","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","Cabinet Office (excl. agencies)","60","60","42790","28000"
"New entrant CS","2022","Unknown","Inner London - East","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","HM Courts and Tribunals Service","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","HM Prison and Probation Service","210","200","33180","30520"
"New entrant CS","2022","Unknown","Inner London - East","HM Revenue and Customs (excl. agencies)","160","150","36350","30880"
"New entrant CS","2022","Unknown","Inner London - East","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","Ministry of Justice (excl. agencies)","60","60","36910","34260"
"New entrant CS","2022","Unknown","Inner London - East","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Cabinet Office (excl. agencies)","520","520","35580","28000"
"New entrant CS","2022","Unknown","Inner London - West","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Department for Business, Energy and Industrial Strategy (excl. agencies)","70","70","38070","33570"
"New entrant CS","2022","Unknown","Inner London - West","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Department for Education (excl. agencies)","50","50","34270","32940"
"New entrant CS","2022","Unknown","Inner London - West","Department for Environment, Food and Rural Affairs (excl. agencies)","210","200","37870","33210"
"New entrant CS","2022","Unknown","Inner London - West","Department for International Trade","140","140","35840","31800"
"New entrant CS","2022","Unknown","Inner London - West","Department for Levelling Up, Housing and Communities (excl. agencies)","70","60","36300","33210"
"New entrant CS","2022","Unknown","Inner London - West","Department for Transport (excl. agencies)","200","200","42470","42470"
"New entrant CS","2022","Unknown","Inner London - West","Department for Work and Pensions (excl. agencies)","60","60","37810","36650"
"New entrant CS","2022","Unknown","Inner London - West","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","HM Courts and Tribunals Service","120","120","29100","23720"
"New entrant CS","2022","Unknown","Inner London - West","HM Prison and Probation Service","130","130","30000","30520"
"New entrant CS","2022","Unknown","Inner London - West","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Home Office","230","230","34950","33650"
"New entrant CS","2022","Unknown","Inner London - West","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Ministry of Defence (excl. agencies)","80","80","38860","37000"
"New entrant CS","2022","Unknown","Inner London - West","Ministry of Justice (excl. agencies)","120","120","34790","34260"
"New entrant CS","2022","Unknown","Inner London - West","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","UK Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","UK Health Security Agency","320","310","45770","40020"
"New entrant CS","2022","Unknown","Inner London - West","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","HM Prison and Probation Service","240","230","26650","27810"
"New entrant CS","2022","Unknown","Kent","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","Home Office","150","140","25140","24880"
"New entrant CS","2022","Unknown","Kent","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","Department for Work and Pensions (excl. agencies)","130","130","24580","21260"
"New entrant CS","2022","Unknown","Lancashire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","HM Prison and Probation Service","220","210","25700","24430"
"New entrant CS","2022","Unknown","Lancashire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","HM Courts and Tribunals Service","70","60","21460","20970"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","HM Prison and Probation Service","140","130","26230","24090"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lincolnshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lincolnshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lincolnshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lincolnshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lincolnshire","HM Prison and Probation Service","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Lincolnshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lincolnshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","Charity Commission","50","50","26330","24440"
"New entrant CS","2022","Unknown","Merseyside","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","Department for Work and Pensions (excl. agencies)","60","60","24450","27570"
"New entrant CS","2022","Unknown","Merseyside","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","HM Prison and Probation Service","210","190","26420","24800"
"New entrant CS","2022","Unknown","Merseyside","HM Revenue and Customs (excl. agencies)","350","340","24200","21250"
"New entrant CS","2022","Unknown","Merseyside","Home Office","220","220","24250","24880"
"New entrant CS","2022","Unknown","Merseyside","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Eastern Scotland","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Eastern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Eastern Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Eastern Scotland","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Eastern Scotland","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Eastern Scotland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Eastern Scotland","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Eastern Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Eastern Scotland","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Eastern Scotland","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Eastern Scotland","Scottish Prison Service","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","North Eastern Scotland","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Yorkshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Yorkshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Yorkshire","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Yorkshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Yorkshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Yorkshire","HM Prison and Probation Service","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","North Yorkshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Yorkshire","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","North Yorkshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Yorkshire","Rural Payments Agency","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","North Yorkshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","HM Revenue and Customs (excl. agencies)","200","190","24770","21250"
"New entrant CS","2022","Unknown","Northern Ireland","Home Office","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northumberland, and Tyne and Wear","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northumberland, and Tyne and Wear","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northumberland, and Tyne and Wear","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northumberland, and Tyne and Wear","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northumberland, and Tyne and Wear","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northumberland, and Tyne and Wear","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northumberland, and Tyne and Wear","Department for Work and Pensions (excl. agencies)","180","170","25150","21260"
"New entrant CS","2022","Unknown","Northumberland, and Tyne and Wear","Driver and Vehicle Standards Agency","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Northumberland, and Tyne and Wear","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northumberland, and Tyne and Wear","HM Prison and Probation Service","70","60","28270","27730"
"New entrant CS","2022","Unknown","Northumberland, and Tyne and Wear","HM Revenue and Customs (excl. agencies)","430","410","25420","21250"
"New entrant CS","2022","Unknown","Northumberland, and Tyne and Wear","Home Office","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Northumberland, and Tyne and Wear","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northumberland, and Tyne and Wear","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northumberland, and Tyne and Wear","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northumberland, and Tyne and Wear","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northumberland, and Tyne and Wear","Rural Payments Agency","80","80","22280","21300"
"New entrant CS","2022","Unknown","Northumberland, and Tyne and Wear","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northumberland, and Tyne and Wear","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northumberland, and Tyne and Wear","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - East and North East","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - East and North East","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - East and North East","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - East and North East","HM Prison and Probation Service","140","140","28820","29020"
"New entrant CS","2022","Unknown","Outer London - East and North East","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - East and North East","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - South","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - South","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - South","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - South","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - South","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - South","HM Prison and Probation Service","70","60","29680","27070"
"New entrant CS","2022","Unknown","Outer London - South","HM Revenue and Customs (excl. agencies)","80","80","33730","30880"
"New entrant CS","2022","Unknown","Outer London - South","Home Office","320","320","36230","28650"
"New entrant CS","2022","Unknown","Outer London - South","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - South","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - South","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - West and North West","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - West and North West","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - West and North West","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - West and North West","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - West and North West","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - West and North West","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - West and North West","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - West and North West","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - West and North West","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - West and North West","HM Prison and Probation Service","140","140","31000","31020"
"New entrant CS","2022","Unknown","Outer London - West and North West","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - West and North West","Home Office","130","120","29600","28650"
"New entrant CS","2022","Unknown","Outer London - West and North West","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - West and North West","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - West and North West","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - West and North West","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Outer London - West and North West","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Shropshire and Staffordshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Shropshire and Staffordshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Shropshire and Staffordshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Shropshire and Staffordshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Shropshire and Staffordshire","HM Courts and Tribunals Service","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Shropshire and Staffordshire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Shropshire and Staffordshire","HM Prison and Probation Service","150","140","24280","23140"
"New entrant CS","2022","Unknown","Shropshire and Staffordshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Shropshire and Staffordshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Shropshire and Staffordshire","Ministry of Defence (excl. agencies)","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","Shropshire and Staffordshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Shropshire and Staffordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Shropshire and Staffordshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Shropshire and Staffordshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Yorkshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Yorkshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Yorkshire","Department for Work and Pensions (excl. agencies)","60","60","27420","27570"
"New entrant CS","2022","Unknown","South Yorkshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Yorkshire","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Yorkshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Yorkshire","HM Prison and Probation Service","170","160","25520","23170"
"New entrant CS","2022","Unknown","South Yorkshire","Home Office","130","120","29380","24880"
"New entrant CS","2022","Unknown","South Yorkshire","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Yorkshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South Yorkshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Southern Scotland","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Southern Scotland","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Southern Scotland","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Southern Scotland","Defence Equipment and Support","[c]","[c]","[c]","[c]"
