"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Security","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","East Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Hampshire and Isle of Wight","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Southern Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","AA/AO","80","70","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","EO","90","80","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","SEO/HEO","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset and Somerset","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","AA/AO","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","EO","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Wales","AA/AO","200","170","[c]","[c]"
"Leaver CS","2022","Unknown","East Wales","EO","90","80","[c]","[c]"
"Leaver CS","2022","Unknown","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Wales","SEO/HEO","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","AA/AO","430","400","23880","23230"
"Leaver CS","2022","Unknown","Eastern Scotland","EO","120","110","28760","27940"
"Leaver CS","2022","Unknown","Eastern Scotland","G6/G7","100","90","66250","62170"
"Leaver CS","2022","Unknown","Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","SEO/HEO","220","200","39900","39660"
"Leaver CS","2022","Unknown","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester","AA/AO","250","220","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester","EO","80","70","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester","G6/G7","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester","SEO/HEO","100","90","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","AA/AO","90","70","[c]","[c]"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","AA/AO","90","70","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","EO","120","110","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","G6/G7","110","100","59790","58360"
"Leaver CS","2022","Unknown","Inner London - East","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","SEO/HEO","100","90","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","AA/AO","130","80","22430","24490"
"Leaver CS","2022","Unknown","Inner London - West","EO","110","80","27290","28330"
"Leaver CS","2022","Unknown","Inner London - West","G6/G7","290","230","62180","59540"
"Leaver CS","2022","Unknown","Inner London - West","SCS","80","60","94730","89460"
"Leaver CS","2022","Unknown","Inner London - West","SEO/HEO","320","250","37350","35680"
"Leaver CS","2022","Unknown","Inner London - West","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","AA/AO","140","120","21180","21260"
"Leaver CS","2022","Unknown","Lancashire","EO","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","AA/AO","130","110","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","EO","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","AA/AO","230","190","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","EO","80","70","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","SEO/HEO","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","SCS","[c]","[c]","[c]","[c]"
