"Status","Year","Responsibility_level","Region_ITL1","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","AA/AO","South West (England)","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South West (England)","Digital, Data & Technology","110","110","19520","19380"
"New entrant CS","2022","AA/AO","South West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South West (England)","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South West (England)","Human Resources","40","30","[c]","[c]"
"New entrant CS","2022","AA/AO","South West (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South West (England)","No function","1140","1110","21420","21260"
"New entrant CS","2022","AA/AO","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South West (England)","Property","80","80","21640","21750"
"New entrant CS","2022","AA/AO","South West (England)","Security","80","80","24770","23540"
"New entrant CS","2022","AA/AO","South West (England)","Unknown","140","130","20910","21170"
"New entrant CS","2022","AA/AO","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","No function","100","90","20950","20970"
"New entrant CS","2022","AA/AO","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Wales","Analysis","50","50","[c]","[c]"
"New entrant CS","2022","AA/AO","Wales","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Wales","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Wales","Counter Fraud","50","50","21100","21260"
"New entrant CS","2022","AA/AO","Wales","Debt","100","100","21250","21250"
"New entrant CS","2022","AA/AO","Wales","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Wales","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Wales","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Wales","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Wales","No function","1460","1400","20900","21250"
"New entrant CS","2022","AA/AO","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Wales","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Wales","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Wales","Unknown","190","180","21490","21300"
"New entrant CS","2022","AA/AO","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Midlands (England)","Communications","70","70","21250","21250"
"New entrant CS","2022","AA/AO","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Midlands (England)","Debt","190","180","21250","21250"
"New entrant CS","2022","AA/AO","West Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Midlands (England)","Grants Management","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Midlands (England)","No function","1380","1340","21570","21250"
"New entrant CS","2022","AA/AO","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Midlands (England)","Unknown","110","100","21170","21260"
"New entrant CS","2022","AA/AO","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Yorkshire and The Humber","Counter Fraud","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Yorkshire and The Humber","Debt","120","120","21260","21250"
"New entrant CS","2022","AA/AO","Yorkshire and The Humber","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Yorkshire and The Humber","Finance","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Yorkshire and The Humber","Grants Management","70","60","21230","21300"
"New entrant CS","2022","AA/AO","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Yorkshire and The Humber","Legal","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Yorkshire and The Humber","No function","1420","1380","21790","21260"
"New entrant CS","2022","AA/AO","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Yorkshire and The Humber","Unknown","270","260","21260","21260"
"New entrant CS","2022","EO","East Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Midlands (England)","Communications","160","160","26580","26590"
"New entrant CS","2022","EO","East Midlands (England)","Counter Fraud","40","40","[c]","[c]"
"New entrant CS","2022","EO","East Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Midlands (England)","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Midlands (England)","No function","410","400","26870","27570"
"New entrant CS","2022","EO","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Midlands (England)","Unknown","70","60","27440","27570"
"New entrant CS","2022","EO","East of England","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East of England","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East of England","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East of England","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East of England","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East of England","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East of England","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East of England","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East of England","No function","440","420","27750","27570"
"New entrant CS","2022","EO","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East of England","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East of England","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East of England","Unknown","110","100","29120","27570"
"New entrant CS","2022","EO","London","Analysis","140","140","28160","27850"
"New entrant CS","2022","EO","London","Commercial","40","40","[c]","[c]"
"New entrant CS","2022","EO","London","Communications","120","100","27450","27270"
"New entrant CS","2022","EO","London","Counter Fraud","160","160","30340","30750"
"New entrant CS","2022","EO","London","Digital, Data & Technology","110","110","28100","27910"
"New entrant CS","2022","EO","London","Finance","60","60","28110","27270"
"New entrant CS","2022","EO","London","Human Resources","140","120","27120","27270"
"New entrant CS","2022","EO","London","Legal","180","170","27830","26950"
"New entrant CS","2022","EO","London","No function","2100","2030","29170","29290"
"New entrant CS","2022","EO","London","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2022","EO","London","Property","50","40","[c]","[c]"
"New entrant CS","2022","EO","London","Security","80","80","28060","28680"
"New entrant CS","2022","EO","London","Unknown","570","550","29220","28650"
"New entrant CS","2022","EO","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North East (England)","Communications","100","100","26620","26590"
"New entrant CS","2022","EO","North East (England)","Counter Fraud","110","100","27330","27570"
"New entrant CS","2022","EO","North East (England)","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North East (England)","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2022","EO","North East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North East (England)","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North East (England)","Human Resources","40","40","[c]","[c]"
"New entrant CS","2022","EO","North East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North East (England)","No function","420","410","26740","27130"
"New entrant CS","2022","EO","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North East (England)","Unknown","120","110","26140","24880"
"New entrant CS","2022","EO","North West (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North West (England)","Communications","140","130","26550","26590"
"New entrant CS","2022","EO","North West (England)","Counter Fraud","150","140","26880","26590"
"New entrant CS","2022","EO","North West (England)","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North West (England)","Digital, Data & Technology","100","100","26440","26590"
"New entrant CS","2022","EO","North West (England)","Finance","30","30","[c]","[c]"
"New entrant CS","2022","EO","North West (England)","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North West (England)","Human Resources","50","50","26560","26820"
"New entrant CS","2022","EO","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North West (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North West (England)","No function","1170","1150","27050","27570"
"New entrant CS","2022","EO","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North West (England)","Property","50","50","[c]","[c]"
"New entrant CS","2022","EO","North West (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North West (England)","Unknown","350","330","26050","24880"
"New entrant CS","2022","EO","Northern Ireland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Northern Ireland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Northern Ireland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Northern Ireland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Northern Ireland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Northern Ireland","No function","90","90","26370","26590"
"New entrant CS","2022","EO","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Northern Ireland","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","EO","Overseas","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Scotland","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Scotland","Counter Fraud","80","80","27060","27570"
"New entrant CS","2022","EO","Scotland","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Scotland","No function","700","690","26790","27570"
"New entrant CS","2022","EO","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Scotland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Scotland","Unknown","1080","1050","27330","27230"
"New entrant CS","2022","EO","South East (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South East (England)","Counter Fraud","50","50","[c]","[c]"
"New entrant CS","2022","EO","South East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South East (England)","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South East (England)","No function","460","440","27590","27570"
"New entrant CS","2022","EO","South East (England)","Project Delivery","50","40","[c]","[c]"
"New entrant CS","2022","EO","South East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South East (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South East (England)","Unknown","320","290","27220","25770"
"New entrant CS","2022","EO","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South West (England)","Commercial","40","40","[c]","[c]"
"New entrant CS","2022","EO","South West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South West (England)","Digital, Data & Technology","110","110","25280","24920"
"New entrant CS","2022","EO","South West (England)","Finance","60","60","22820","23390"
"New entrant CS","2022","EO","South West (England)","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South West (England)","Human Resources","40","40","[c]","[c]"
"New entrant CS","2022","EO","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South West (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South West (England)","No function","340","330","25580","26130"
"New entrant CS","2022","EO","South West (England)","Project Delivery","310","310","22330","23490"
"New entrant CS","2022","EO","South West (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South West (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South West (England)","Unknown","80","80","27140","26350"
"New entrant CS","2022","EO","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Unknown","No function","60","60","28780","29290"
"New entrant CS","2022","EO","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Wales","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Wales","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Wales","Communications","50","50","26590","26590"
"New entrant CS","2022","EO","Wales","Counter Fraud","50","50","26520","26590"
"New entrant CS","2022","EO","Wales","Digital, Data & Technology","50","50","25710","25110"
"New entrant CS","2022","EO","Wales","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Wales","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Wales","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Wales","No function","400","390","26880","27570"
"New entrant CS","2022","EO","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Wales","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Wales","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Wales","Unknown","160","150","26290","25860"
"New entrant CS","2022","EO","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","West Midlands (England)","Communications","130","130","26640","26590"
"New entrant CS","2022","EO","West Midlands (England)","Counter Fraud","70","70","27090","27570"
"New entrant CS","2022","EO","West Midlands (England)","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","West Midlands (England)","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2022","EO","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","West Midlands (England)","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","West Midlands (England)","No function","800","780","26970","27570"
"New entrant CS","2022","EO","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","West Midlands (England)","Unknown","200","190","26840","27570"
"New entrant CS","2022","EO","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Yorkshire and The Humber","Communications","90","90","26480","26590"
"New entrant CS","2022","EO","Yorkshire and The Humber","Counter Fraud","70","70","26890","26590"
"New entrant CS","2022","EO","Yorkshire and The Humber","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Yorkshire and The Humber","Digital, Data & Technology","50","50","[c]","[c]"
"New entrant CS","2022","EO","Yorkshire and The Humber","Finance","70","60","24650","23690"
"New entrant CS","2022","EO","Yorkshire and The Humber","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Yorkshire and The Humber","No function","680","660","26940","27570"
"New entrant CS","2022","EO","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Yorkshire and The Humber","Property","30","30","[c]","[c]"
"New entrant CS","2022","EO","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Yorkshire and The Humber","Unknown","250","240","26290","24880"
"New entrant CS","2022","G6/G7","East Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East Midlands (England)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East of England","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East of England","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East of England","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East of England","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East of England","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East of England","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East of England","No function","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East of England","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East of England","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","London","Analysis","90","80","61320","57220"
"New entrant CS","2022","G6/G7","London","Commercial","90","90","67320","67430"
"New entrant CS","2022","G6/G7","London","Communications","60","50","57760","54850"
"New entrant CS","2022","G6/G7","London","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","London","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","London","Digital, Data & Technology","220","210","58780","55000"
"New entrant CS","2022","G6/G7","London","Finance","50","50","59190","57460"
"New entrant CS","2022","G6/G7","London","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","London","Human Resources","50","50","[c]","[c]"
"New entrant CS","2022","G6/G7","London","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","London","Legal","220","210","55270","53050"
"New entrant CS","2022","G6/G7","London","No function","750","720","57160","54110"
"New entrant CS","2022","G6/G7","London","Project Delivery","80","80","58470","55220"
"New entrant CS","2022","G6/G7","London","Property","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","London","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","London","Unknown","120","110","61780","57430"
"New entrant CS","2022","G6/G7","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North East (England)","Digital, Data & Technology","50","50","[c]","[c]"
"New entrant CS","2022","G6/G7","North East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North East (England)","No function","50","50","51240","49500"
"New entrant CS","2022","G6/G7","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North East (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North West (England)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North West (England)","Commercial","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","North West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North West (England)","Digital, Data & Technology","100","100","55410","54800"
"New entrant CS","2022","G6/G7","North West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North West (England)","Legal","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","North West (England)","No function","100","90","54010","49960"
"New entrant CS","2022","G6/G7","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North West (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North West (England)","Unknown","50","50","57400","56550"
"New entrant CS","2022","G6/G7","Northern Ireland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Northern Ireland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Northern Ireland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Northern Ireland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Overseas","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Overseas","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Scotland","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Scotland","Human Resources","[c]","[c]","[c]","[c]"
