"Status","Year","Organisation","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Eastern Scotland","Unknown","80","80","47880","46600"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Inner London - West","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Inner London - West","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Inner London - West","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Eastern Scotland","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Eastern Scotland","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Eastern Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Eastern Scotland","Digital, Data & Technology","60","60","34360","29350"
"In post","2021","Scottish Courts and Tribunals Service","Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Eastern Scotland","Human Resources","30","30","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Eastern Scotland","Legal","970","890","28140","22820"
"In post","2021","Scottish Courts and Tribunals Service","Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Highlands and Islands","Legal","90","70","25980","22820"
"In post","2021","Scottish Courts and Tribunals Service","North Eastern Scotland","Legal","80","70","24440","22820"
"In post","2021","Scottish Courts and Tribunals Service","Southern Scotland","Legal","170","150","24830","22820"
"In post","2021","Scottish Courts and Tribunals Service","West Central Scotland","Legal","340","300","26570","22820"
"In post","2021","Scottish Fiscal Commission","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Eastern Scotland","Project Delivery","70","70","39710","37530"
"In post","2021","Scottish Forestry","Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Highlands and Islands","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Highlands and Islands","Property","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","North Eastern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Southern Scotland","Project Delivery","50","40","[c]","[c]"
"In post","2021","Scottish Forestry","Southern Scotland","Property","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Eastern Scotland","Unknown","5650","5410","44140","39660"
"In post","2021","Scottish Government (excl. agencies)","Highlands and Islands","Unknown","260","240","30670","29190"
"In post","2021","Scottish Government (excl. agencies)","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","North Eastern Scotland","Unknown","370","340","36450","32630"
"In post","2021","Scottish Government (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Southern Scotland","Unknown","150","140","31380","29190"
"In post","2021","Scottish Government (excl. agencies)","West Central Scotland","Unknown","1360","1320","43660","39660"
"In post","2021","Scottish Housing Regulator","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","West Central Scotland","Unknown","50","40","[c]","[c]"
"In post","2021","Scottish Prison Service","Eastern Scotland","Commercial","60","60","31730","25870"
"In post","2021","Scottish Prison Service","Eastern Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Eastern Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Eastern Scotland","Finance","40","40","[c]","[c]"
"In post","2021","Scottish Prison Service","Eastern Scotland","Human Resources","100","100","35650","35810"
"In post","2021","Scottish Prison Service","Eastern Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Eastern Scotland","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Eastern Scotland","No function","1950","1820","32100","33650"
"In post","2021","Scottish Prison Service","Eastern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Eastern Scotland","Property","140","130","30880","28870"
"In post","2021","Scottish Prison Service","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Highlands and Islands","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Highlands and Islands","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Highlands and Islands","No function","110","100","31380","33650"
"In post","2021","Scottish Prison Service","Highlands and Islands","Property","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","North Eastern Scotland","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","North Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","North Eastern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","North Eastern Scotland","No function","280","270","30060","28410"
"In post","2021","Scottish Prison Service","North Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Southern Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Southern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Southern Scotland","No function","140","130","30850","33650"
"In post","2021","Scottish Prison Service","Southern Scotland","Property","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","West Central Scotland","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","West Central Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","West Central Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","West Central Scotland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","West Central Scotland","No function","1410","1320","31300","33650"
"In post","2021","Scottish Prison Service","West Central Scotland","Property","80","70","28730","28870"
"In post","2021","Scottish Prison Service","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Public Pensions Agency","Southern Scotland","Unknown","290","260","29650","26160"
"In post","2021","Serious Fraud Office","Inner London - West","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","Inner London - West","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","Inner London - West","Counter Fraud","250","240","45590","40000"
"In post","2021","Serious Fraud Office","Inner London - West","Digital, Data & Technology","50","50","41680","39270"
"In post","2021","Serious Fraud Office","Inner London - West","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","Inner London - West","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","Inner London - West","Legal","70","70","58150","54050"
"In post","2021","Serious Fraud Office","Inner London - West","No function","80","80","41860","40000"
"In post","2021","Serious Fraud Office","Inner London - West","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","Inner London - West","Property","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","Inner London - West","Security","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Eastern Scotland","Unknown","350","340","29210","26160"
"In post","2021","Social Security Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","West Central Scotland","Unknown","750","730","32830","27150"
"In post","2021","Standards and Testing Agency","Derbyshire and Nottinghamshire","No function","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Greater Manchester","No function","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Inner London - West","No function","40","40","[c]","[c]"
"In post","2021","Standards and Testing Agency","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","South Yorkshire","No function","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Tees Valley and Durham","No function","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","West Midlands","No function","60","60","39800","36780"
"In post","2021","Standards and Testing Agency","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Eastern Scotland","Unknown","240","230","29770","26160"
"In post","2021","Submarine Delivery Agency","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Cumbria","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Cumbria","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Cumbria","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Cumbria","Project Delivery","130","120","43530","41610"
"In post","2021","Submarine Delivery Agency","Derbyshire and Nottinghamshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Derbyshire and Nottinghamshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Devon","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Devon","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Devon","Project Delivery","90","90","37230","37810"
"In post","2021","Submarine Delivery Agency","Eastern Scotland","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Eastern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Eastern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","110","110","40830","38240"
"In post","2021","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data & Technology","50","50","37920","37030"
"In post","2021","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","40","40","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","200","190","37480","32710"
"In post","2021","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","990","970","42680","40000"
"In post","2021","Submarine Delivery Agency","Highlands and Islands","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Highlands and Islands","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Inner London - West","Human Resources","[c]","[c]","[c]","[c]"
