"Status","Year","Parent_department","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Home Office","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Northern Ireland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Northern Ireland","Operational Delivery","50","50","[c]","[c]"
"New entrant CS","2021","Home Office","Northern Ireland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Northumberland and Tyne and Wear","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Northumberland and Tyne and Wear","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outer London - South","Digital, Data and Technology","80","80","52740","57430"
"New entrant CS","2021","Home Office","Outer London - South","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outer London - South","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outer London - South","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outer London - South","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outer London - South","Operational Delivery","50","50","[c]","[c]"
"New entrant CS","2021","Home Office","Outer London - South","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outer London - South","Other","110","110","37590","28670"
"New entrant CS","2021","Home Office","Outer London - South","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outer London - South","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outer London - South","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outer London - South","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outer London - South","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outer London - South","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outer London - West and North West","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outer London - West and North West","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outer London - West and North West","Operational Delivery","100","100","28180","28650"
"New entrant CS","2021","Home Office","Outer London - West and North West","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outer London - West and North West","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South Yorkshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South Yorkshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South Yorkshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South Yorkshire","Operational Delivery","110","110","22510","21430"
"New entrant CS","2021","Home Office","South Yorkshire","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South Yorkshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South Yorkshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","South Yorkshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Surrey, East and West Sussex","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Home Office","Surrey, East and West Sussex","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Surrey, East and West Sussex","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Tees Valley and Durham","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Tees Valley and Durham","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Tees Valley and Durham","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Tees Valley and Durham","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Central Scotland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Central Scotland","Operational Delivery","30","30","[c]","[c]"
"New entrant CS","2021","Home Office","West Central Scotland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Central Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Midlands","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Midlands","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Midlands","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Wales and The Valleys","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Yorkshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Yorkshire","Operational Delivery","50","50","25480","24880"
"New entrant CS","2021","Home Office","West Yorkshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Yorkshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bedfordshire and Hertfordshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bedfordshire and Hertfordshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bedfordshire and Hertfordshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bedfordshire and Hertfordshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bedfordshire and Hertfordshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bedfordshire and Hertfordshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bedfordshire and Hertfordshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bedfordshire and Hertfordshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bedfordshire and Hertfordshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bedfordshire and Hertfordshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bedfordshire and Hertfordshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bedfordshire and Hertfordshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bedfordshire and Hertfordshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Other","80","80","24820","20920"
"New entrant CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Security","100","100","28560","25540"
"New entrant CS","2021","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cheshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cheshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cumbria","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cumbria","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cumbria","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cumbria","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cumbria","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cumbria","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cumbria","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Cumbria","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Derbyshire and Nottinghamshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Derbyshire and Nottinghamshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Derbyshire and Nottinghamshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Derbyshire and Nottinghamshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Derbyshire and Nottinghamshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Derbyshire and Nottinghamshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Devon","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Devon","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Devon","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Devon","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Devon","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Devon","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Devon","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Devon","Security","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","Operational Delivery","50","50","25730","20170"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","Other","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Anglia","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Anglia","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Anglia","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Anglia","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Anglia","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Anglia","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Anglia","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Anglia","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Anglia","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Anglia","Other","60","50","21310","20920"
"New entrant CS","2021","Ministry of Defence","East Anglia","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Anglia","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Anglia","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Anglia","Security","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Wales","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Wales","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Wales","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Wales","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Wales","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Wales","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Wales","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Eastern Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Eastern Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Eastern Scotland","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Eastern Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Eastern Scotland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Eastern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Eastern Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Eastern Scotland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","90","80","32690","27000"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data and Technology","80","80","38900","40000"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","90","90","29730","25000"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","70","60","29810","22780"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Knowledge and Information Management","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Medicine","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Other","220","210","27450","20920"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","240","230","35820","33000"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Science and Engineering","320","310","30100","27540"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Security","50","50","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Greater Manchester","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Greater Manchester","Human Resources","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Greater Manchester","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Greater Manchester","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Greater Manchester","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Greater Manchester","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Greater Manchester","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Medicine","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Other","130","120","25450","20920"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Project Delivery","90","90","35910","33150"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Property","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Science and Engineering","50","50","29810","28650"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Security","80","80","27880","24540"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Highlands and Islands","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Highlands and Islands","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Highlands and Islands","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Highlands and Islands","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Highlands and Islands","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - East","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - East","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - East","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","Other","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inner London - West","Security","40","30","[c]","[c]"
