"Status","Year","Ethnicity","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice","40","30","[c]","[c]"
"New entrant CS","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cheshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cheshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cheshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cheshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cheshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cheshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cheshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cheshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cheshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cheshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cheshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cheshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cheshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cheshire","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cheshire","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cornwall and Isles of Scilly","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cornwall and Isles of Scilly","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cornwall and Isles of Scilly","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cornwall and Isles of Scilly","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cornwall and Isles of Scilly","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cornwall and Isles of Scilly","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cornwall and Isles of Scilly","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cornwall and Isles of Scilly","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cumbria","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cumbria","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cumbria","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cumbria","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cumbria","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cumbria","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cumbria","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cumbria","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cumbria","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Derbyshire and Nottinghamshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Derbyshire and Nottinghamshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Derbyshire and Nottinghamshire","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Derbyshire and Nottinghamshire","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Derbyshire and Nottinghamshire","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Derbyshire and Nottinghamshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Derbyshire and Nottinghamshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Derbyshire and Nottinghamshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Derbyshire and Nottinghamshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Derbyshire and Nottinghamshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Derbyshire and Nottinghamshire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Derbyshire and Nottinghamshire","HM Revenue and Customs","30","30","[c]","[c]"
"New entrant CS","2022","Black","Derbyshire and Nottinghamshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Derbyshire and Nottinghamshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Derbyshire and Nottinghamshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Derbyshire and Nottinghamshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Derbyshire and Nottinghamshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Devon","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Devon","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Devon","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Devon","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Devon","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Devon","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Devon","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Devon","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Devon","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Devon","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Devon","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Devon","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Devon","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Devon","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Devon","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Devon","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Devon","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Dorset and Somerset","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Dorset and Somerset","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Dorset and Somerset","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Dorset and Somerset","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Dorset and Somerset","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Dorset and Somerset","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Dorset and Somerset","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Dorset and Somerset","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Dorset and Somerset","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Dorset and Somerset","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Dorset and Somerset","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Anglia","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Anglia","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Anglia","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Anglia","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Anglia","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Anglia","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Anglia","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Anglia","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Anglia","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Anglia","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Anglia","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Anglia","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Anglia","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Anglia","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Anglia","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Anglia","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Anglia","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Anglia","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Wales","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Yorkshire and Northern Lincolnshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Yorkshire and Northern Lincolnshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Yorkshire and Northern Lincolnshire","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Yorkshire and Northern Lincolnshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Yorkshire and Northern Lincolnshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Yorkshire and Northern Lincolnshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Yorkshire and Northern Lincolnshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Yorkshire and Northern Lincolnshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Yorkshire and Northern Lincolnshire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Yorkshire and Northern Lincolnshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Yorkshire and Northern Lincolnshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Yorkshire and Northern Lincolnshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Yorkshire and Northern Lincolnshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","East Yorkshire and Northern Lincolnshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Eastern Scotland","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Essex","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Essex","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Essex","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Essex","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Essex","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Essex","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Essex","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Essex","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Essex","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Essex","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Essex","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Essex","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Essex","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","30","30","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Greater Manchester","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Greater Manchester","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Greater Manchester","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Greater Manchester","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Greater Manchester","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Greater Manchester","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Greater Manchester","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Greater Manchester","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Greater Manchester","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Greater Manchester","Department for Work and Pensions","50","50","26390","21260"
"New entrant CS","2022","Black","Greater Manchester","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Greater Manchester","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Greater Manchester","HM Revenue and Customs","60","60","26630","26590"
"New entrant CS","2022","Black","Greater Manchester","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Greater Manchester","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Greater Manchester","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Greater Manchester","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Greater Manchester","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Greater Manchester","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Greater Manchester","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Hampshire and Isle of Wight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Hampshire and Isle of Wight","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Hampshire and Isle of Wight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Hampshire and Isle of Wight","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Hampshire and Isle of Wight","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Hampshire and Isle of Wight","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Hampshire and Isle of Wight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Hampshire and Isle of Wight","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Hampshire and Isle of Wight","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Hampshire and Isle of Wight","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Hampshire and Isle of Wight","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Hampshire and Isle of Wight","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Hampshire and Isle of Wight","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Hampshire and Isle of Wight","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Hampshire and Isle of Wight","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Herefordshire, Worcestershire and Warwickshire","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Herefordshire, Worcestershire and Warwickshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Herefordshire, Worcestershire and Warwickshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Herefordshire, Worcestershire and Warwickshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Herefordshire, Worcestershire and Warwickshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Herefordshire, Worcestershire and Warwickshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Herefordshire, Worcestershire and Warwickshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Herefordshire, Worcestershire and Warwickshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Herefordshire, Worcestershire and Warwickshire","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Herefordshire, Worcestershire and Warwickshire","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Highlands and Islands","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Highlands and Islands","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Highlands and Islands","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Highlands and Islands","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Highlands and Islands","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Highlands and Islands","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Highlands and Islands","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Highlands and Islands","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Highlands and Islands","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inner London - East","Department for Work and Pensions","80","80","30130","31060"
"New entrant CS","2022","Black","Inner London - East","Department of Health and Social Care","60","60","34730","32330"
