"Status","Year","Region_ITL2","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Outer London - South","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Mixed","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Mixed","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Mixed","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Mixed","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","White","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","White","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","White","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","White","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","White","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","White","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","White","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","White","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","White","Home Office","70","70","46820","41970"
"Leaver Dept.","2022","Outer London - South","White","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","White","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Asian","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Asian","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Asian","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Asian","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Asian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Asian","Department of Health and Social Care","290","270","40580","33100"
"Leaver Dept.","2022","Outer London - West and North West","Asian","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Asian","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Asian","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Asian","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Asian","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Black","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Black","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Black","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Black","Department of Health and Social Care","120","110","35150","28170"
"Leaver Dept.","2022","Outer London - West and North West","Black","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Black","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Black","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Black","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Mixed","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Mixed","Department of Health and Social Care","50","40","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Mixed","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Mixed","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Mixed","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Undeclared","Department of Health and Social Care","80","70","46950","40070"
"Leaver Dept.","2022","Outer London - West and North West","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","White","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","White","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","White","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","White","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","White","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","White","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","White","Department of Health and Social Care","570","520","44910","40070"
"Leaver Dept.","2022","Outer London - West and North West","White","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","White","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","White","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","White","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","White","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Asian","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Asian","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Asian","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Black","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Black","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Mixed","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","White","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","White","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","White","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Asian","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Asian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Asian","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Asian","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Asian","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Asian","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Asian","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Black","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Black","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Black","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Black","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Black","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Black","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Mixed","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Mixed","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Mixed","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Mixed","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","White","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","White","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","White","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","White","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","White","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","White","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","White","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","White","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","White","Ministry of Justice","40","40","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Asian","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Asian","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Asian","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Asian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Asian","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Asian","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Asian","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Black","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Black","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Black","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Black","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Black","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Black","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Mixed","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Mixed","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Mixed","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Mixed","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Other ethnicity","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","White","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","White","Department for Education","40","40","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","White","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","White","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","White","Department for Work and Pensions","80","80","35140","31990"
"Leaver Dept.","2022","South Yorkshire","White","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","White","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","White","Home Office","50","50","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","White","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","White","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Asian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Asian","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Asian","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Asian","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Asian","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Asian","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Asian","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Black","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Black","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Black","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
