"Status","Year","Parent_department","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Transport","Derbyshire and Nottinghamshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Derbyshire and Nottinghamshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Derbyshire and Nottinghamshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Derbyshire and Nottinghamshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Derbyshire and Nottinghamshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Derbyshire and Nottinghamshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Devon","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Dorset and Somerset","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Anglia","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Wales","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Yorkshire and Northern Lincolnshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Eastern Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Essex","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Greater Manchester","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Greater Manchester","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Hampshire and Isle of Wight","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Hampshire and Isle of Wight","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Hampshire and Isle of Wight","Digital, Data & Technology","50","50","39570","35730"
"New entrant CS","2021","Department for Transport","Hampshire and Isle of Wight","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Hampshire and Isle of Wight","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Hampshire and Isle of Wight","No function","100","100","31930","26590"
"New entrant CS","2021","Department for Transport","Hampshire and Isle of Wight","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Herefordshire, Worcestershire and Warwickshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Highlands and Islands","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Inner London - West","Analysis","100","100","34550","32690"
"New entrant CS","2021","Department for Transport","Inner London - West","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Inner London - West","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Inner London - West","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Inner London - West","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Inner London - West","No function","230","230","38500","34710"
"New entrant CS","2021","Department for Transport","Inner London - West","Project Delivery","50","50","39500","34710"
"New entrant CS","2021","Department for Transport","Inner London - West","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Kent","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Lancashire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Leicestershire, Rutland and Northamptonshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Lincolnshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Merseyside","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North Eastern Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Northern Ireland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Northumberland and Tyne and Wear","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Northumberland and Tyne and Wear","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Northumberland and Tyne and Wear","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Northumberland and Tyne and Wear","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Northumberland and Tyne and Wear","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Northumberland and Tyne and Wear","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Northumberland and Tyne and Wear","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Outer London - East and North East","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Outer London - South","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Outer London - West and North West","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Shropshire and Staffordshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Surrey, East and West Sussex","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Surrey, East and West Sussex","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Surrey, East and West Sussex","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Surrey, East and West Sussex","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Tees Valley and Durham","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Central Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Midlands","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Midlands","No function","30","30","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Midlands","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Wales and The Valleys","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Wales and The Valleys","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Wales and The Valleys","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Wales and The Valleys","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Wales and The Valleys","Digital, Data & Technology","50","50","33730","26130"
"New entrant CS","2021","Department for Transport","West Wales and The Valleys","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Wales and The Valleys","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Wales and The Valleys","No function","270","240","21820","21590"
"New entrant CS","2021","Department for Transport","West Wales and The Valleys","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Wales and The Valleys","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Yorkshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Yorkshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Bedfordshire and Hertfordshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Bedfordshire and Hertfordshire","Unknown","400","400","27400","27570"
"New entrant CS","2021","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Unknown","430","420","27120","27570"
"New entrant CS","2021","Department for Work and Pensions","Cheshire","Unknown","280","280","25140","27570"
"New entrant CS","2021","Department for Work and Pensions","Cornwall and Isles of Scilly","Unknown","130","130","25360","27570"
"New entrant CS","2021","Department for Work and Pensions","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Derbyshire and Nottinghamshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Derbyshire and Nottinghamshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Derbyshire and Nottinghamshire","Unknown","360","350","26090","27570"
"New entrant CS","2021","Department for Work and Pensions","Devon","Unknown","320","310","24480","27570"
"New entrant CS","2021","Department for Work and Pensions","Dorset and Somerset","Unknown","200","190","25580","27570"
"New entrant CS","2021","Department for Work and Pensions","East Anglia","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East Anglia","Unknown","440","430","26660","27570"
"New entrant CS","2021","Department for Work and Pensions","East Wales","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East Wales","Unknown","260","250","25070","27570"
"New entrant CS","2021","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Unknown","130","120","26460","27570"
"New entrant CS","2021","Department for Work and Pensions","Eastern Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Eastern Scotland","Unknown","430","420","24200","21010"
"New entrant CS","2021","Department for Work and Pensions","Essex","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Essex","Unknown","410","400","28060","29290"
"New entrant CS","2021","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","500","480","26470","27570"
"New entrant CS","2021","Department for Work and Pensions","Greater Manchester","Unknown","980","970","27630","27570"
"New entrant CS","2021","Department for Work and Pensions","Hampshire and Isle of Wight","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Hampshire and Isle of Wight","Unknown","370","350","26230","27570"
"New entrant CS","2021","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Unknown","140","140","25850","27570"
"New entrant CS","2021","Department for Work and Pensions","Highlands and Islands","Unknown","70","70","25120","27570"
"New entrant CS","2021","Department for Work and Pensions","Inner London - East","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Inner London - East","Unknown","1000","980","29980","31060"
"New entrant CS","2021","Department for Work and Pensions","Inner London - West","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Inner London - West","Unknown","500","490","33370","31060"
"New entrant CS","2021","Department for Work and Pensions","Kent","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Kent","Unknown","520","520","28060","29290"
"New entrant CS","2021","Department for Work and Pensions","Lancashire","Unknown","920","920","23120","21010"
"New entrant CS","2021","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Unknown","400","390","25730","27570"
"New entrant CS","2021","Department for Work and Pensions","Lincolnshire","Unknown","70","70","27190","27570"
"New entrant CS","2021","Department for Work and Pensions","Merseyside","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Merseyside","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Merseyside","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Merseyside","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Merseyside","No function","60","60","29690","26370"
"New entrant CS","2021","Department for Work and Pensions","Merseyside","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Merseyside","Unknown","290","280","25330","27570"
"New entrant CS","2021","Department for Work and Pensions","North Eastern Scotland","Unknown","50","50","27300","27570"
"New entrant CS","2021","Department for Work and Pensions","North Yorkshire","No function","40","40","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North Yorkshire","Unknown","100","100","26960","27570"
"New entrant CS","2021","Department for Work and Pensions","Northumberland and Tyne and Wear","Unknown","1180","1160","24480","21010"
"New entrant CS","2021","Department for Work and Pensions","Outer London - East and North East","Unknown","690","670","29930","31060"
"New entrant CS","2021","Department for Work and Pensions","Outer London - South","Unknown","340","330","29740","31060"
"New entrant CS","2021","Department for Work and Pensions","Outer London - West and North West","Unknown","720","720","30430","31060"
"New entrant CS","2021","Department for Work and Pensions","Shropshire and Staffordshire","Unknown","300","290","26650","27570"
"New entrant CS","2021","Department for Work and Pensions","South Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South Yorkshire","Unknown","470","460","25180","27570"
"New entrant CS","2021","Department for Work and Pensions","Southern Scotland","Unknown","140","140","26360","27570"
"New entrant CS","2021","Department for Work and Pensions","Surrey, East and West Sussex","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Surrey, East and West Sussex","Unknown","710","690","26330","27570"
"New entrant CS","2021","Department for Work and Pensions","Tees Valley and Durham","Unknown","230","230","22470","21010"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Unknown","320","310","28900","27570"
"New entrant CS","2021","Department for Work and Pensions","West Central Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","West Central Scotland","Unknown","310","300","24440","27570"
"New entrant CS","2021","Department for Work and Pensions","West Midlands","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","West Midlands","Unknown","580","570","25810","27570"
"New entrant CS","2021","Department for Work and Pensions","West Wales and The Valleys","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","West Wales and The Valleys","Unknown","350","340","24150","21010"
"New entrant CS","2021","Department for Work and Pensions","West Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","West Yorkshire","Unknown","970","950","27080","27570"
"New entrant CS","2021","Department of Health and Social Care","Bedfordshire and Hertfordshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Bedfordshire and Hertfordshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Bedfordshire and Hertfordshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","No function","50","40","34350","30460"
"New entrant CS","2021","Department of Health and Social Care","Derbyshire and Nottinghamshire","No function","70","60","34340","29980"
"New entrant CS","2021","Department of Health and Social Care","Devon","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Dorset and Somerset","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","East Anglia","No function","70","60","37490","30460"
"New entrant CS","2021","Department of Health and Social Care","East Wales","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Essex","No function","30","30","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","No function","350","300","31360","28590"
"New entrant CS","2021","Department of Health and Social Care","Greater Manchester","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Greater Manchester","No function","140","120","27760","19630"
"New entrant CS","2021","Department of Health and Social Care","Hampshire and Isle of Wight","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Inner London - East","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Inner London - East","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Inner London - East","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Inner London - East","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Inner London - East","Human Resources","30","30","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Inner London - East","No function","640","550","39620","36330"
"New entrant CS","2021","Department of Health and Social Care","Inner London - East","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Inner London - East","Unknown","130","130","39720","32960"
"New entrant CS","2021","Department of Health and Social Care","Inner London - West","Analysis","60","60","52580","53360"
"New entrant CS","2021","Department of Health and Social Care","Inner London - West","Commercial","40","40","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Inner London - West","Communications","50","50","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Inner London - West","Digital, Data & Technology","40","40","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Inner London - West","Finance","90","90","35800","32790"
"New entrant CS","2021","Department of Health and Social Care","Inner London - West","Human Resources","40","40","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Inner London - West","No function","490","480","39990","32790"
"New entrant CS","2021","Department of Health and Social Care","Inner London - West","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Inner London - West","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Kent","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Kent","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Lancashire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Lancashire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Merseyside","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Merseyside","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Merseyside","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Merseyside","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Merseyside","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","North Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Northumberland and Tyne and Wear","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Northumberland and Tyne and Wear","No function","50","40","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Outer London - West and North West","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Outer London - West and North West","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Outer London - West and North West","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Outer London - West and North West","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Outer London - West and North West","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Outer London - West and North West","No function","200","180","33520","32330"
"New entrant CS","2021","Department of Health and Social Care","South Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Surrey, East and West Sussex","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Tees Valley and Durham","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Central Scotland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Midlands","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Midlands","No function","120","100","30970","27780"
"New entrant CS","2021","Department of Health and Social Care","West Yorkshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Yorkshire","Commercial","30","30","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Yorkshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Yorkshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Yorkshire","Finance","50","50","32970","28970"
"New entrant CS","2021","Department of Health and Social Care","West Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Yorkshire","No function","230","210","37650","31370"
"New entrant CS","2021","Department of Health and Social Care","West Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Yorkshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","East Wales","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Cumbria","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","East Wales","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","East Wales","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","East Wales","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Greater Manchester","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Inner London - West","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Inner London - West","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Inner London - West","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Inner London - West","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Inner London - West","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Inner London - West","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","North Yorkshire","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","North Yorkshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","North Yorkshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","North Yorkshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","North Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","North Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","North Yorkshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Northern Ireland","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Shropshire and Staffordshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","West Midlands","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","West Midlands","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","West Midlands","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Derbyshire and Nottinghamshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Derbyshire and Nottinghamshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Derbyshire and Nottinghamshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Derbyshire and Nottinghamshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Derbyshire and Nottinghamshire","No function","50","50","22680","22350"
"New entrant CS","2021","HM Land Registry","Derbyshire and Nottinghamshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Devon","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Devon","Digital, Data & Technology","60","60","30640","27130"
"New entrant CS","2021","HM Land Registry","Devon","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Devon","No function","30","30","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Devon","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Dorset and Somerset","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Dorset and Somerset","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Dorset and Somerset","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Anglia","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Anglia","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Anglia","No function","40","30","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Anglia","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
