"Status","Year","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Isle of Wight","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Male","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Female","Heterosexual / straight","80","80","29010","31060"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Male","Heterosexual / straight","60","60","29660","30220"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Female","Heterosexual / straight","90","90","27120","29290"
"New entrant CS","2021","Kent Thames Gateway","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Female","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Male","Heterosexual / straight","80","80","27750","29120"
"New entrant CS","2021","Kent Thames Gateway","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Female","Heterosexual / straight","50","50","25530","27570"
"New entrant CS","2021","Kingston upon Hull, City of","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Male","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Male","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Lambeth","Female","Heterosexual / straight","600","550","35940","32330"
"New entrant CS","2021","Lambeth","Female","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","Lambeth","Female","Undeclared","100","80","36490","32330"
"New entrant CS","2021","Lambeth","Female","Unknown","70","60","39460","32260"
"New entrant CS","2021","Lambeth","Male","Heterosexual / straight","290","280","39150","34010"
"New entrant CS","2021","Lambeth","Male","LGBO","50","40","[c]","[c]"
"New entrant CS","2021","Lambeth","Male","Undeclared","60","50","44430","32330"
"New entrant CS","2021","Lambeth","Male","Unknown","50","50","36730","32260"
"New entrant CS","2021","Lancaster and Wyre","Female","Heterosexual / straight","70","70","23460","21010"
"New entrant CS","2021","Lancaster and Wyre","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Male","Heterosexual / straight","60","60","22170","21010"
"New entrant CS","2021","Lancaster and Wyre","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Female","Heterosexual / straight","500","480","28150","27570"
"New entrant CS","2021","Leeds","Female","LGBO","70","70","27260","27570"
"New entrant CS","2021","Leeds","Female","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Leeds","Female","Unknown","400","390","29520","25560"
"New entrant CS","2021","Leeds","Male","Heterosexual / straight","400","390","29290","27570"
"New entrant CS","2021","Leeds","Male","LGBO","60","60","27790","26560"
"New entrant CS","2021","Leeds","Male","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Leeds","Male","Unknown","390","380","28530","24500"
"New entrant CS","2021","Leicester","Female","Heterosexual / straight","130","130","24210","22850"
"New entrant CS","2021","Leicester","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Female","Unknown","70","70","23300","22350"
"New entrant CS","2021","Leicester","Male","Heterosexual / straight","110","110","24010","22350"
"New entrant CS","2021","Leicester","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Male","Unknown","60","60","24140","22350"
"New entrant CS","2021","Leicestershire CC and Rutland","Female","Heterosexual / straight","70","70","24810","21590"
"New entrant CS","2021","Leicestershire CC and Rutland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Female","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Male","Heterosexual / straight","60","50","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Female","Heterosexual / straight","140","140","29160","31060"
"New entrant CS","2021","Lewisham and Southwark","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Male","Heterosexual / straight","70","70","28780","31060"
"New entrant CS","2021","Lewisham and Southwark","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Female","Heterosexual / straight","100","100","26130","26670"
"New entrant CS","2021","Lincolnshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Male","Heterosexual / straight","110","110","27960","25380"
"New entrant CS","2021","Lincolnshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Female","Heterosexual / straight","180","170","26150","22230"
"New entrant CS","2021","Liverpool","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Female","Unknown","150","140","23640","20140"
"New entrant CS","2021","Liverpool","Male","Heterosexual / straight","120","110","31350","27570"
"New entrant CS","2021","Liverpool","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Male","Unknown","120","110","26190","20140"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Female","Heterosexual / straight","50","40","[c]","[c]"
"New entrant CS","2021","Luton","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Male","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Luton","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Female","Heterosexual / straight","400","380","31010","27570"
"New entrant CS","2021","Manchester","Female","LGBO","50","50","28750","27570"
"New entrant CS","2021","Manchester","Female","Undeclared","50","40","[c]","[c]"
"New entrant CS","2021","Manchester","Female","Unknown","160","150","27300","24880"
"New entrant CS","2021","Manchester","Male","Heterosexual / straight","300","290","34110","27570"
"New entrant CS","2021","Manchester","Male","LGBO","50","50","[c]","[c]"
"New entrant CS","2021","Manchester","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Male","Unknown","200","190","29280","25560"
"New entrant CS","2021","Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Female","Heterosexual / straight","70","70","27090","29290"
"New entrant CS","2021","Medway","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Male","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","Medway","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Female","Heterosexual / straight","90","90","30640","31060"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Male","Heterosexual / straight","60","60","30220","31060"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Female","Heterosexual / straight","60","60","30130","29290"
"New entrant CS","2021","Mid Kent","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Male","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Mid Kent","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Female","Heterosexual / straight","100","100","25060","22350"
"New entrant CS","2021","Mid Lancashire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Male","Heterosexual / straight","60","60","26170","21680"
"New entrant CS","2021","Mid Lancashire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Male","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Female","Heterosexual / straight","50","40","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Male","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Male","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Female","Heterosexual / straight","240","230","28820","27570"
"New entrant CS","2021","Monmouthshire and Newport","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Female","Unknown","160","150","26890","23320"
"New entrant CS","2021","Monmouthshire and Newport","Male","Heterosexual / straight","170","170","30660","29540"
"New entrant CS","2021","Monmouthshire and Newport","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Male","Unknown","150","150","28530","23320"
"New entrant CS","2021","Monmouthshire and Newport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Female","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Male","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Female","Heterosexual / straight","80","70","27370","26670"
"New entrant CS","2021","North Hampshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Male","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","North Hampshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Female","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","Male","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Female","Heterosexual / straight","60","60","27170","27570"
"New entrant CS","2021","North Northamptonshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Female","Heterosexual / straight","50","40","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Female","Heterosexual / straight","80","80","27690","27570"
"New entrant CS","2021","North Yorkshire CC","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Male","Heterosexual / straight","60","60","28260","26960"
"New entrant CS","2021","North Yorkshire CC","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Male","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Northumberland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Female","Heterosexual / straight","100","100","25030","24020"
"New entrant CS","2021","Norwich and East Norfolk","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Male","Heterosexual / straight","70","70","26650","22920"
"New entrant CS","2021","Norwich and East Norfolk","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Female","Heterosexual / straight","250","240","28090","25560"
"New entrant CS","2021","Nottingham","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Female","Unknown","170","170","25930","25560"
"New entrant CS","2021","Nottingham","Male","Heterosexual / straight","230","220","29630","25560"
"New entrant CS","2021","Nottingham","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","Male","Unknown","130","130","27630","25560"
"New entrant CS","2021","Orkney Islands","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Female","Heterosexual / straight","120","110","27080","26670"
"New entrant CS","2021","Oxfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Female","Unknown","60","50","29720","26350"
"New entrant CS","2021","Oxfordshire","Male","Heterosexual / straight","100","100","28860","27570"
"New entrant CS","2021","Oxfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Male","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Female","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","Male","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Peterborough","Female","Heterosexual / straight","60","50","27210","27570"
"New entrant CS","2021","Peterborough","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Male","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Peterborough","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Female","Heterosexual / straight","100","90","24670","21010"
"New entrant CS","2021","Plymouth","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Female","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Plymouth","Male","Heterosexual / straight","90","80","28720","24950"
"New entrant CS","2021","Plymouth","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","Male","Unknown","70","60","27790","24880"
