"Status","Year","Responsibility_level","Sexual_orientation","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","SEO/HEO","LGBO","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","LGBO","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Defence Equipment and Support","40","40","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","HM Prison and Probation Service","30","30","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Home Office (incl. agencies)","40","40","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Ministry of Defence (excl. agencies)","80","70","38460","37020"
"Leaver CS","2021","SEO/HEO","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Undeclared","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Animal and Plant Health Agency","30","30","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Cabinet Office (excl. agencies)","60","60","32100","32430"
"Leaver CS","2021","SEO/HEO","Unknown","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","90","80","35680","35900"
"Leaver CS","2021","SEO/HEO","Unknown","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Department for Work and Pensions (excl. agencies)","100","80","35970","35310"
"Leaver CS","2021","SEO/HEO","Unknown","Department of Health and Social Care (excl. agencies)","30","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","HM Courts and Tribunals Service","50","40","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","HM Prison and Probation Service","60","50","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","HM Revenue and Customs (excl. agencies)","1110","970","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Home Office (incl. agencies)","50","50","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Ministry of Defence (excl. agencies)","90","80","37030","36960"
"Leaver CS","2021","SEO/HEO","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
