"Status","Year","Age","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Digital, Data & Technology","South West (England)","580","570","37380","38200"
"In post","2021","30-39","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Wales","520","520","37860","36030"
"In post","2021","30-39","Digital, Data & Technology","West Midlands (England)","220","210","39270","38630"
"In post","2021","30-39","Digital, Data & Technology","Yorkshire and The Humber","240","230","39260","36800"
"In post","2021","30-39","Finance","East Midlands (England)","50","50","[c]","[c]"
"In post","2021","30-39","Finance","East of England","70","70","35850","33300"
"In post","2021","30-39","Finance","London","580","570","50480","53360"
"In post","2021","30-39","Finance","North East (England)","90","90","37730","38110"
"In post","2021","30-39","Finance","North West (England)","130","130","39340","36640"
"In post","2021","30-39","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Scotland","170","160","32070","30080"
"In post","2021","30-39","Finance","South East (England)","160","150","35950","33300"
"In post","2021","30-39","Finance","South West (England)","260","240","38170","36330"
"In post","2021","30-39","Finance","Wales","90","90","33130","30730"
"In post","2021","30-39","Finance","West Midlands (England)","110","100","39450","36800"
"In post","2021","30-39","Finance","Yorkshire and The Humber","180","160","35630","31810"
"In post","2021","30-39","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Grants Management","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Grants Management","North East (England)","60","50","23840","21050"
"In post","2021","30-39","Grants Management","North West (England)","140","120","23430","21050"
"In post","2021","30-39","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Grants Management","South West (England)","30","30","[c]","[c]"
"In post","2021","30-39","Grants Management","Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Grants Management","West Midlands (England)","30","30","[c]","[c]"
"In post","2021","30-39","Grants Management","Yorkshire and The Humber","60","50","24990","24920"
"In post","2021","30-39","Human Resources","East Midlands (England)","100","100","35660","31810"
"In post","2021","30-39","Human Resources","East of England","40","40","[c]","[c]"
"In post","2021","30-39","Human Resources","London","600","590","46420","42300"
"In post","2021","30-39","Human Resources","North East (England)","200","180","27770","25560"
"In post","2021","30-39","Human Resources","North West (England)","310","300","31980","30040"
"In post","2021","30-39","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Human Resources","Scotland","220","210","29230","26550"
"In post","2021","30-39","Human Resources","South East (England)","100","90","34080","31180"
"In post","2021","30-39","Human Resources","South West (England)","270","240","32990","31700"
"In post","2021","30-39","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Human Resources","Wales","200","190","33780","30730"
"In post","2021","30-39","Human Resources","West Midlands (England)","80","80","37460","36030"
"In post","2021","30-39","Human Resources","Yorkshire and The Humber","90","80","35490","32310"
"In post","2021","30-39","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","London","30","30","[c]","[c]"
"In post","2021","30-39","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","East Midlands (England)","120","110","38040","37500"
"In post","2021","30-39","Legal","East of England","110","100","37430","35800"
"In post","2021","30-39","Legal","London","1510","1440","51770","51830"
"In post","2021","30-39","Legal","North East (England)","110","100","36730","31810"
"In post","2021","30-39","Legal","North West (England)","260","240","39180","38000"
"In post","2021","30-39","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Scotland","600","560","36230","30540"
"In post","2021","30-39","Legal","South East (England)","140","130","40910","40000"
"In post","2021","30-39","Legal","South West (England)","100","90","42480","40000"
"In post","2021","30-39","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Wales","110","100","38630","36880"
"In post","2021","30-39","Legal","West Midlands (England)","150","150","37710","32190"
"In post","2021","30-39","Legal","Yorkshire and The Humber","170","160","38560","37910"
"In post","2021","30-39","No function","East Midlands (England)","2370","2220","28200","26370"
"In post","2021","30-39","No function","East of England","1770","1670","29570","29060"
"In post","2021","30-39","No function","London","10580","10260","45480","41330"
"In post","2021","30-39","No function","North East (England)","2440","2260","26860","24920"
"In post","2021","30-39","No function","North West (England)","4680","4430","28660","25560"
"In post","2021","30-39","No function","Northern Ireland","480","460","28450","25560"
"In post","2021","30-39","No function","Overseas","500","500","47700","50770"
"In post","2021","30-39","No function","Scotland","2900","2780","29340","26700"
"In post","2021","30-39","No function","South East (England)","3220","3040","30880","30400"
"In post","2021","30-39","No function","South West (England)","2910","2760","32540","31180"
"In post","2021","30-39","No function","Unknown","120","120","41580","33250"
"In post","2021","30-39","No function","Wales","3900","3580","26270","23010"
"In post","2021","30-39","No function","West Midlands (England)","3230","3050","28490","25570"
"In post","2021","30-39","No function","Yorkshire and The Humber","2920","2730","30120","27380"
"In post","2021","30-39","Project Delivery","East Midlands (England)","100","100","35510","33300"
"In post","2021","30-39","Project Delivery","East of England","130","120","37650","34640"
"In post","2021","30-39","Project Delivery","London","1370","1340","51490","53000"
"In post","2021","30-39","Project Delivery","North East (England)","220","210","37270","38630"
"In post","2021","30-39","Project Delivery","North West (England)","360","350","37310","37230"
"In post","2021","30-39","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Overseas","240","240","52410","53000"
"In post","2021","30-39","Project Delivery","Scotland","380","370","36170","33930"
"In post","2021","30-39","Project Delivery","South East (England)","410","400","36730","34640"
"In post","2021","30-39","Project Delivery","South West (England)","2610","2510","37560","37320"
"In post","2021","30-39","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Wales","130","130","37070","32740"
"In post","2021","30-39","Project Delivery","West Midlands (England)","220","210","36680","33300"
"In post","2021","30-39","Project Delivery","Yorkshire and The Humber","140","140","37230","35900"
"In post","2021","30-39","Property","East Midlands (England)","70","60","31560","26580"
"In post","2021","30-39","Property","East of England","60","60","31450","33000"
"In post","2021","30-39","Property","London","190","190","43660","38920"
"In post","2021","30-39","Property","North East (England)","90","90","27900","25680"
"In post","2021","30-39","Property","North West (England)","90","90","36320","32330"
"In post","2021","30-39","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Overseas","40","40","[c]","[c]"
"In post","2021","30-39","Property","Scotland","250","240","29820","28120"
"In post","2021","30-39","Property","South East (England)","140","140","34020","33300"
"In post","2021","30-39","Property","South West (England)","250","230","31510","31100"
"In post","2021","30-39","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Wales","100","100","33140","31100"
"In post","2021","30-39","Property","West Midlands (England)","80","80","34830","32550"
"In post","2021","30-39","Property","Yorkshire and The Humber","150","140","32850","30090"
"In post","2021","30-39","Security","East Midlands (England)","40","30","[c]","[c]"
"In post","2021","30-39","Security","East of England","110","110","30400","26750"
"In post","2021","30-39","Security","London","230","230","41800","39260"
"In post","2021","30-39","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","North West (England)","50","50","[c]","[c]"
"In post","2021","30-39","Security","Northern Ireland","40","40","[c]","[c]"
"In post","2021","30-39","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Scotland","250","250","30460","28890"
"In post","2021","30-39","Security","South East (England)","390","390","33380","30890"
"In post","2021","30-39","Security","South West (England)","160","150","28150","25680"
"In post","2021","30-39","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Wales","60","60","27580","25390"
"In post","2021","30-39","Security","West Midlands (England)","50","40","[c]","[c]"
"In post","2021","30-39","Security","Yorkshire and The Humber","180","180","33290","33300"
"In post","2021","30-39","Unknown","East Midlands (England)","950","870","26310","27570"
"In post","2021","30-39","Unknown","East of England","1370","1270","28840","27570"
"In post","2021","30-39","Unknown","London","5670","5450","40250","35070"
"In post","2021","30-39","Unknown","North East (England)","2000","1830","26900","27570"
"In post","2021","30-39","Unknown","North West (England)","4850","4520","26820","26480"
"In post","2021","30-39","Unknown","Northern Ireland","170","150","24420","24880"
"In post","2021","30-39","Unknown","Overseas","230","230","41790","40120"
"In post","2021","30-39","Unknown","Scotland","4700","4420","33820","29190"
"In post","2021","30-39","Unknown","South East (England)","2280","2120","28230","27570"
"In post","2021","30-39","Unknown","South West (England)","1690","1530","28090","27570"
"In post","2021","30-39","Unknown","Unknown","610","600","35230","32400"
"In post","2021","30-39","Unknown","Wales","2590","2420","31640","27570"
"In post","2021","30-39","Unknown","West Midlands (England)","1710","1560","26570","27570"
"In post","2021","30-39","Unknown","Yorkshire and The Humber","2710","2480","28660","27570"
"In post","2021","40-49","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","East of England","100","90","37420","35900"
"In post","2021","40-49","Analysis","London","600","560","59270","58850"
"In post","2021","40-49","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","North West (England)","70","60","41390","38630"
"In post","2021","40-49","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","South East (England)","190","170","44100","46080"
"In post","2021","40-49","Analysis","South West (England)","120","110","39950","37320"
"In post","2021","40-49","Analysis","Wales","190","180","41500","37020"
"In post","2021","40-49","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Yorkshire and The Humber","90","90","46220","49530"
"In post","2021","40-49","Commercial","East Midlands (England)","50","40","[c]","[c]"
"In post","2021","40-49","Commercial","East of England","110","100","41310","38500"
"In post","2021","40-49","Commercial","London","510","500","65590","60650"
"In post","2021","40-49","Commercial","North East (England)","30","30","[c]","[c]"
"In post","2021","40-49","Commercial","North West (England)","210","200","49220","44760"
"In post","2021","40-49","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Overseas","[c]","[c]","[c]","[c]"
