"Status","Year","Profession_of_post","Disability","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Legal","Declared non-disabled","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Declared non-disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Declared non-disabled","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Declared non-disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Declared non-disabled","Welsh Government (excl. agencies)","130","120","56540","60830"
"In post","2021","Legal","Declared non-disabled","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Undeclared","Attorney General's Office","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Undeclared","Crown Office and Procurator Fiscal Service","30","30","[c]","[c]"
"In post","2021","Legal","Undeclared","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Undeclared","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Undeclared","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Undeclared","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Undeclared","Government Legal Department","90","80","64040","65680"
"In post","2021","Legal","Undeclared","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Undeclared","HM Courts and Tribunals Service","90","80","43930","43460"
"In post","2021","Legal","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Undeclared","HM Revenue and Customs (excl. agencies)","250","240","35150","31810"
"In post","2021","Legal","Undeclared","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Undeclared","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Undeclared","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Undeclared","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Undeclared","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Undeclared","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Undeclared","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Undeclared","Serious Fraud Office","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Undeclared","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Attorney General's Office","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Companies House","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Crown Prosecution Service","730","690","48420","48080"
"In post","2021","Legal","Unknown","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Government Legal Department","290","260","64010","65630"
"In post","2021","Legal","Unknown","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","HM Courts and Tribunals Service","120","120","30200","28600"
"In post","2021","Legal","Unknown","HM Land Registry","80","70","49120","57000"
"In post","2021","Legal","Unknown","HM Revenue and Customs (excl. agencies)","1020","980","32880","29570"
"In post","2021","Legal","Unknown","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","National Crime Agency","40","30","[c]","[c]"
"In post","2021","Legal","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Registers of Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Scottish Courts and Tribunals Service","30","30","[c]","[c]"
"In post","2021","Legal","Unknown","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Serious Fraud Office","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Declared disabled","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Declared disabled","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Declared disabled","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Declared disabled","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Declared disabled","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Declared disabled","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Declared disabled","Ministry of Defence (excl. agencies)","80","70","50310","38890"
"In post","2021","Medicine","Declared disabled","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Declared disabled","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Declared non-disabled","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Declared non-disabled","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Declared non-disabled","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Declared non-disabled","Driver and Vehicle Licensing Agency","30","30","[c]","[c]"
"In post","2021","Medicine","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Declared non-disabled","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","80","70","68000","68600"
"In post","2021","Medicine","Declared non-disabled","Ministry of Defence (excl. agencies)","1050","940","44340","37890"
"In post","2021","Medicine","Declared non-disabled","Public Health England","210","170","99870","98440"
"In post","2021","Medicine","Declared non-disabled","Welsh Government (excl. agencies)","150","140","45500","43760"
"In post","2021","Medicine","Undeclared","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Undeclared","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Undeclared","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Undeclared","Ministry of Defence (excl. agencies)","70","60","46390","37890"
"In post","2021","Medicine","Undeclared","Public Health England","40","30","[c]","[c]"
"In post","2021","Medicine","Undeclared","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Unknown","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Unknown","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Unknown","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Unknown","Medicines and Healthcare Products Regulatory Agency","80","80","62120","66850"
"In post","2021","Medicine","Unknown","Ministry of Defence (excl. agencies)","470","410","44040","37890"
"In post","2021","Medicine","Unknown","Public Health England","110","100","125560","119690"
"In post","2021","Medicine","Unknown","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Declared disabled","Advisory, Conciliation and Arbitration Service","90","90","30250","30950"
"In post","2021","Operational Delivery","Declared disabled","Animal and Plant Health Agency","210","190","25900","24920"
"In post","2021","Operational Delivery","Declared disabled","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Declared disabled","Companies House","40","40","[c]","[c]"
"In post","2021","Operational Delivery","Declared disabled","Criminal Injuries Compensation Authority","40","30","[c]","[c]"
"In post","2021","Operational Delivery","Declared disabled","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Declared disabled","Crown Office and Procurator Fiscal Service","50","50","26340","22220"
"In post","2021","Operational Delivery","Declared disabled","Crown Prosecution Service","330","300","28030","25480"
"In post","2021","Operational Delivery","Declared disabled","Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Declared disabled","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Declared disabled","Defence Science and Technology Laboratory","40","40","[c]","[c]"
