"Status","Year","Ethnicity","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","Male","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","40","40","[c]","[c]"
"New entrant CS","2022","Asian","Male","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Birmingham","260","250","27940","26590"
"New entrant CS","2022","Asian","Male","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Blackpool","30","30","[c]","[c]"
"New entrant CS","2022","Asian","Male","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Bradford","130","120","22640","21250"
"New entrant CS","2022","Asian","Male","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Croydon","40","30","[c]","[c]"
"New entrant CS","2022","Asian","Male","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Derry City and Strabane","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Glasgow City","40","40","[c]","[c]"
"New entrant CS","2022","Asian","Male","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Greater Manchester South West","130","120","26630","26590"
"New entrant CS","2022","Asian","Male","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Hackney and Newham","70","70","34990","31060"
"New entrant CS","2022","Asian","Male","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Lambeth","50","50","[c]","[c]"
"New entrant CS","2022","Asian","Male","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Leeds","130","130","28820","27570"
"New entrant CS","2022","Asian","Male","Leicester","30","30","[c]","[c]"
"New entrant CS","2022","Asian","Male","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Manchester","80","80","31740","27570"
"New entrant CS","2022","Asian","Male","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Mid Lancashire","40","30","[c]","[c]"
"New entrant CS","2022","Asian","Male","Mid Ulster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Nottingham","70","60","26910","26590"
"New entrant CS","2022","Asian","Male","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Redbridge and Waltham Forest","40","40","[c]","[c]"
"New entrant CS","2022","Asian","Male","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Tower Hamlets","80","80","38740","31060"
"New entrant CS","2022","Asian","Male","Tyneside","60","60","27310","26590"
"New entrant CS","2022","Asian","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Westminster","300","300","37050","33570"
"New entrant CS","2022","Asian","Male","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Barnet","50","40","[c]","[c]"
"New entrant CS","2022","Black","Female","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Bexley and Greenwich","30","30","[c]","[c]"
"New entrant CS","2022","Black","Female","Birmingham","110","100","26490","26220"
"New entrant CS","2022","Black","Female","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Croydon","70","60","30660","30750"
"New entrant CS","2022","Black","Female","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Derry City and Strabane","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Greater Manchester South West","50","50","25970","23170"
"New entrant CS","2022","Black","Female","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Hackney and Newham","70","70","33570","31060"
"New entrant CS","2022","Black","Female","Haringey and Islington","40","30","[c]","[c]"
"New entrant CS","2022","Black","Female","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Lambeth","70","70","32190","31060"
"New entrant CS","2022","Black","Female","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Leeds","50","40","[c]","[c]"
"New entrant CS","2022","Black","Female","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Lewisham and Southwark","60","60","33380","31060"
"New entrant CS","2022","Black","Female","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Manchester","40","40","[c]","[c]"
"New entrant CS","2022","Black","Female","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Mid Ulster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Nottingham","50","40","[c]","[c]"
"New entrant CS","2022","Black","Female","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Redbridge and Waltham Forest","40","40","[c]","[c]"
"New entrant CS","2022","Black","Female","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Shropshire","[c]","[c]","[c]","[c]"
