"Status","Year","Responsibility_level","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","EO","Department for Work and Pensions","Oxfordshire CC","30","30","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Redbridge and Waltham Forest","50","40","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Sefton","50","40","27660","27570"
"Leaver CS","2022","EO","Department for Work and Pensions","Sheffield","40","30","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Staffordshire CC","40","30","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Suffolk CC","50","50","27570","27570"
"Leaver CS","2022","EO","Department for Work and Pensions","Sunderland","50","40","27330","27570"
"Leaver CS","2022","EO","Department for Work and Pensions","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Tyneside","100","80","27350","27570"
"Leaver CS","2022","EO","Department for Work and Pensions","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Warwickshire CC","40","30","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","West Northamptonshire","40","40","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","West Sussex (North East)","30","30","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Westminster","50","50","27960","31060"
"Leaver CS","2022","EO","Department for Work and Pensions","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Wirral","30","30","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","Worcestershire CC","30","30","[c]","[c]"
"Leaver CS","2022","EO","Department for Work and Pensions","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","Lambeth","80","80","25510","26880"
"Leaver CS","2022","EO","Department of Health and Social Care","Leeds","110","80","25540","25080"
"Leaver CS","2022","EO","Department of Health and Social Care","Lewisham and Southwark","30","30","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","Tower Hamlets","40","40","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","Westminster","80","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Department of Health and Social Care","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Estyn","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Food Standards Agency","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Food Standards Agency","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Food Standards Agency","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Food Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Food Standards Agency","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Food Standards Agency","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Food Standards Agency","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Food Standards Agency","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Food Standards Agency","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Food Standards Agency","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Food Standards Agency","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Food Standards Agency","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Food Standards Agency","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Food Standards Agency","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Food Standards Agency","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Food Standards Agency","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Food Standards Agency","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Food Standards Agency","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Foreign, Commonwealth and Development Office","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Foreign, Commonwealth and Development Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Foreign, Commonwealth and Development Office","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Foreign, Commonwealth and Development Office","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Land Registry","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Land Registry","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Land Registry","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Land Registry","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Land Registry","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Land Registry","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Land Registry","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Land Registry","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Land Registry","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Land Registry","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Land Registry","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Land Registry","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Land Registry","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Land Registry","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Birmingham","50","50","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Bradford","30","30","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Cardiff and Vale of Glamorgan","80","60","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Croydon","30","30","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Greater Manchester South West","50","40","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Hackney and Newham","70","70","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Leeds","60","50","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Leicester","30","20","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Nottingham","70","60","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Sefton","30","20","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Tyneside","100","90","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Revenue and Customs","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Treasury","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Treasury","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","HM Treasury","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Croydon","90","80","29000","28810"
"Leaver CS","2022","EO","Home Office","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","East Kent","60","40","27720","27370"
"Leaver CS","2022","EO","Home Office","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Harrow and Hillingdon","80","50","31190","30410"
"Leaver CS","2022","EO","Home Office","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Liverpool","100","80","25320","25040"
"Leaver CS","2022","EO","Home Office","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Manchester","30","20","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Sheffield","30","30","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Home Office","West Sussex (North East)","40","30","[c]","[c]"
"Leaver CS","2022","EO","Home Office","Westminster","50","40","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","200","190","21970","20480"
"Leaver CS","2022","EO","Ministry of Defence","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Central Hampshire","40","40","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Plymouth","30","30","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Portsmouth","30","30","[c]","[c]"
"Leaver CS","2022","EO","Ministry of Defence","Powys","[c]","[c]","[c]","[c]"
