"Status","Year","Function_of_post","Disability","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Commercial","Declared disabled","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared disabled","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","40","40","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Westminster","90","90","37560","33350"
"New entrant CS","2022","Commercial","Declared non-disabled","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Declared non-disabled","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Undeclared","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Undeclared","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Undeclared","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Undeclared","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Undeclared","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Undeclared","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Undeclared","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Undeclared","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Undeclared","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Undeclared","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Undeclared","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","30","30","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Leeds","60","30","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Westminster","140","120","59060","61710"
"New entrant CS","2022","Commercial","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared disabled","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared non-disabled","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared non-disabled","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared non-disabled","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared non-disabled","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared non-disabled","Birmingham","110","110","27020","26590"
"New entrant CS","2022","Communications","Declared non-disabled","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared non-disabled","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared non-disabled","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared non-disabled","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared non-disabled","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Declared non-disabled","Camden and City of London","[c]","[c]","[c]","[c]"
