"Status","Year","Ethnicity","Organisation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Black","Government Property Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Health and Safety Executive","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Health and Safety Executive","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Health and Safety Executive","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Health and Safety Executive","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Health and Safety Executive","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Courts and Tribunals Service","AA/AO","80","70","21650","22680"
"New entrant CS","2021","Black","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Courts and Tribunals Service","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Land Registry","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Prison and Probation Service","AA/AO","100","100","25880","25450"
"New entrant CS","2021","Black","HM Prison and Probation Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Prison and Probation Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Prison and Probation Service","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Prison and Probation Service","Unknown","100","100","24670","24020"
"New entrant CS","2021","Black","HM Revenue and Customs (excl. agencies)","AA/AO","50","40","[c]","[c]"
"New entrant CS","2021","Black","HM Revenue and Customs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Revenue and Customs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Revenue and Customs (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Revenue and Customs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Treasury (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Treasury (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Treasury (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Treasury (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office (incl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office (incl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office (incl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office (incl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office (incl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Insolvency Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Insolvency Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Insolvency Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Insolvency Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Institute for Apprenticeships and Technical Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Institute for Apprenticeships and Technical Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Institute for Apprenticeships and Technical Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Institute for Apprenticeships and Technical Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal Aid Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal Aid Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal Aid Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal Aid Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Maritime and Coastguard Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Maritime and Coastguard Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Maritime and Coastguard Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicines and Healthcare Products Regulatory Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicines and Healthcare Products Regulatory Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicines and Healthcare Products Regulatory Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicines and Healthcare Products Regulatory Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Met Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Met Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Met Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Met Office","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Met Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Infrastructure Commission","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Infrastructure Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Infrastructure Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Infrastructure Commission","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Infrastructure Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Records of Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Records of Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Records of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Records of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Savings and Investments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Savings and Investments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Savings and Investments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Savings and Investments","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","National Savings and Investments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Budget Responsibility","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Budget Responsibility","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Budget Responsibility","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Budget Responsibility","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Gas and Electricity Markets","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Qualifications and Examinations Regulation","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of the Public Guardian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of the Public Guardian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of the Public Guardian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of the Public Guardian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of the Scottish Charity Regulator","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Office of the Scottish Charity Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning Inspectorate","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning Inspectorate","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning Inspectorate","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Public Health England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Public Health England","EO","30","30","[c]","[c]"
"New entrant CS","2021","Black","Public Health England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Public Health England","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Public Health England","SEO/HEO","100","90","34760","32630"
"New entrant CS","2021","Black","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Registers of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Registers of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Revenue Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Revenue Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Revenue Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Rural Payments Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Rural Payments Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Rural Payments Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Rural Payments Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland Office (incl. Office of the Advocate General for Scotland)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Forestry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Forestry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Government (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Government (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Housing Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Prison Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Prison Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Public Pensions Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scottish Public Pensions Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Serious Fraud Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Serious Fraud Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Serious Fraud Office","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Serious Fraud Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Social Security Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Social Security Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Social Security Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Standards and Testing Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Standards and Testing Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Standards and Testing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Student Awards Agency for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Student Awards Agency for Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Student Awards Agency for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Teaching Regulation Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Teaching Regulation Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Teaching Regulation Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Transport Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Transport Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Transport Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Export Finance","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Hydrographic Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Hydrographic Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Hydrographic Office","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Hydrographic Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Intellectual Property Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Intellectual Property Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Intellectual Property Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Space Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Space Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Supreme Court","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","United Kingdom Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","United Kingdom Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","United Kingdom Statistics Authority","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","United Kingdom Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Valuation Office Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Valuation Office Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Vehicle Certification Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Vehicle Certification Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinary Medicines Directorate","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinary Medicines Directorate","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinary Medicines Directorate","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales Office","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Government (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Revenue Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Revenue Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Revenue Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wilton Park","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wilton Park","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Accountant in Bankruptcy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Advisory, Conciliation and Arbitration Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Advisory, Conciliation and Arbitration Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Advisory, Conciliation and Arbitration Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Animal and Plant Health Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Animal and Plant Health Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Animal and Plant Health Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Animal and Plant Health Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Attorney General's Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Attorney General's Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cabinet Office (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cabinet Office (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cabinet Office (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cabinet Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Centre for Environment, Fisheries and Aquaculture Science","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Charity Commission","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Companies House","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Companies House","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Companies House","G6/G7","[c]","[c]","[c]","[c]"
