"Status","Year","Parent_department","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Charity Commission","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","SEO/HEO","Inner London - West","40","40","[c]","[c]"
"In post","2021","Charity Commission","SEO/HEO","Merseyside","170","160","32880","29550"
"In post","2021","Competition and Markets Authority","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","EO","Inner London - East","70","70","28600","28160"
"In post","2021","Competition and Markets Authority","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","G6/G7","Inner London - East","390","380","66620","64220"
"In post","2021","Competition and Markets Authority","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SCS","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SCS","Inner London - East","110","100","109740","101590"
"In post","2021","Competition and Markets Authority","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SEO/HEO","Inner London - East","190","180","37880","35660"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Devon","140","140","21890","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","East Anglia","40","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","East Wales","630","550","21360","21140"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Eastern Scotland","70","70","20940","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Greater Manchester","60","60","20830","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Inner London - East","40","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Inner London - West","70","70","25490","24900"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Outer London - South","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","West Midlands","170","160","20570","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","West Yorkshire","40","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Derbyshire and Nottinghamshire","50","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Devon","180","170","25970","25690"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","East Wales","810","770","26300","25100"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Greater Manchester","80","80","24650","24250"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Inner London - East","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Inner London - West","370","370","28730","27690"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Northumberland and Tyne and Wear","70","70","24680","24250"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","West Central Scotland","40","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","West Midlands","110","110","25340","24570"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","West Yorkshire","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Devon","520","500","52390","48570"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","East Wales","430","400","59240","59360"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","54630","51300"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Inner London - East","60","50","62640","59510"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Inner London - West","2280","2220","58930","56990"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","West Midlands","80","80","55350","52930"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS","East Wales","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS","Inner London - West","320","310","83670","75570"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","50","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Derbyshire and Nottinghamshire","100","90","34550","33910"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Devon","970","920","37410","38310"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","East Anglia","70","70","35200","34500"
