"Status","Year","Sexual_orientation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","LGBO","Department for Environment, Food and Rural Affairs","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Environment, Food and Rural Affairs","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Environment, Food and Rural Affairs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Environment, Food and Rural Affairs","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Environment, Food and Rural Affairs","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Environment, Food and Rural Affairs","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Environment, Food and Rural Affairs","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for International Trade","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for International Trade","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for International Trade","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for International Trade","Inner London - West","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for International Trade","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for International Trade","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for International Trade","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","Inner London - West","50","50","33850","33210"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Levelling Up, Housing and Communities","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Inner London - West","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","West Wales and The Valleys","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Greater Manchester","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Lancashire","60","60","23450","21260"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Merseyside","50","50","24340","21260"
"New entrant CS","2022","LGBO","Department for Work and Pensions","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Northumberland, and Tyne and Wear","90","90","24010","21260"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","West Central Scotland","50","40","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","West Midlands","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","West Wales and The Valleys","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Department for Work and Pensions","West Yorkshire","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Inner London - East","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Inner London - West","50","40","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Estyn","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Estyn","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Food Standards Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Land Registry","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Land Registry","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Land Registry","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Land Registry","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Land Registry","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Land Registry","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Land Registry","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Land Registry","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Land Registry","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Land Registry","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Land Registry","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Land Registry","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Land Registry","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","East Wales","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Greater Manchester","60","60","28280","26590"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Merseyside","70","70","25030","21250"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Northumberland, and Tyne and Wear","70","70","26090","26590"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Treasury","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Treasury","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Treasury","Inner London - West","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","HM Treasury","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Treasury","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Treasury","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","HM Treasury","Tees Valley and Durham","[c]","[c]","[c]","[c]"
