"Status","Year","Age","Region_ITL3","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Ministry of Defence","450","450","25710","24750"
"New entrant CS","2022","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bedford","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bedford","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bedford","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bedford","Ministry of Justice","60","60","[c]","[c]"
"New entrant CS","2022","20-29","Bedford","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Belfast","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Belfast","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Belfast","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Belfast","HM Revenue and Customs","200","200","25120","21250"
"New entrant CS","2022","20-29","Belfast","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Belfast","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Belfast","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Berkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Berkshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Berkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Berkshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Berkshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Berkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Berkshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Berkshire","Ministry of Defence","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Berkshire","Ministry of Justice","60","50","23890","23170"
"New entrant CS","2022","20-29","Berkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bexley and Greenwich","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bexley and Greenwich","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bexley and Greenwich","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bexley and Greenwich","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bexley and Greenwich","Ministry of Justice","110","110","27560","29020"
"New entrant CS","2022","20-29","Birmingham","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Birmingham","Cabinet Office","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Birmingham","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Birmingham","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Birmingham","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Birmingham","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Birmingham","Department for Transport","70","70","26200","21840"
"New entrant CS","2022","20-29","Birmingham","Department for Work and Pensions","130","130","26320","27570"
"New entrant CS","2022","20-29","Birmingham","Department of Health and Social Care","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Birmingham","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Birmingham","HM Revenue and Customs","350","350","25090","25370"
"New entrant CS","2022","20-29","Birmingham","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Birmingham","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Birmingham","Ministry of Justice","330","320","22880","20970"
"New entrant CS","2022","20-29","Birmingham","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Birmingham","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Birmingham","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Birmingham","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Birmingham","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Blackburn with Darwen","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Blackburn with Darwen","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Blackburn with Darwen","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Blackpool","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Blackpool","Department for Work and Pensions","250","250","24030","21260"
"New entrant CS","2022","20-29","Blackpool","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bournemouth, Christchurch and Poole","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bournemouth, Christchurch and Poole","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bournemouth, Christchurch and Poole","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bournemouth, Christchurch and Poole","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bournemouth, Christchurch and Poole","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bournemouth, Christchurch and Poole","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bradford","Department for Work and Pensions","60","60","24920","27570"
"New entrant CS","2022","20-29","Bradford","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bradford","HM Revenue and Customs","200","180","21250","21250"
"New entrant CS","2022","20-29","Bradford","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Breckland and South Norfolk","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Breckland and South Norfolk","Ministry of Justice","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Brent","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Brent","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Brent","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Brent","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Brent","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Brent","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bridgend and Neath Port Talbot","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bridgend and Neath Port Talbot","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bridgend and Neath Port Talbot","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bridgend and Neath Port Talbot","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bridgend and Neath Port Talbot","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Brighton and Hove","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Brighton and Hove","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Brighton and Hove","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Brighton and Hove","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bristol, City of","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bristol, City of","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bristol, City of","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bristol, City of","Department for Education","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Bristol, City of","Department for Environment, Food and Rural Affairs","120","120","29790","29180"
"New entrant CS","2022","20-29","Bristol, City of","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bristol, City of","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bristol, City of","Department for Work and Pensions","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Bristol, City of","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bristol, City of","HM Revenue and Customs","60","60","29710","26590"
"New entrant CS","2022","20-29","Bristol, City of","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bristol, City of","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bristol, City of","Ministry of Justice","110","100","22800","23140"
"New entrant CS","2022","20-29","Bristol, City of","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bristol, City of","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bromley","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bromley","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bromley","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Buckinghamshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Buckinghamshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Buckinghamshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Buckinghamshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Buckinghamshire","Ministry of Defence","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Buckinghamshire","Ministry of Justice","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Caithness and Sutherland, and Ross and Cromarty","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Caithness and Sutherland, and Ross and Cromarty","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Calderdale and Kirklees","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Calderdale and Kirklees","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Calderdale and Kirklees","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cambridgeshire CC","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cambridgeshire CC","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cambridgeshire CC","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cambridgeshire CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cambridgeshire CC","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cambridgeshire CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cambridgeshire CC","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cambridgeshire CC","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cambridgeshire CC","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cambridgeshire CC","Ministry of Defence","40","30","[c]","[c]"
"New entrant CS","2022","20-29","Cambridgeshire CC","Ministry of Justice","70","60","24740","26140"
"New entrant CS","2022","20-29","Cambridgeshire CC","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Camden and City of London","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Camden and City of London","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Camden and City of London","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Camden and City of London","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Camden and City of London","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Camden and City of London","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Camden and City of London","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Camden and City of London","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Camden and City of London","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","Department for Business, Energy and Industrial Strategy","60","60","22440","20100"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","HM Revenue and Customs","220","210","24350","21250"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","Ministry of Justice","100","100","22260","23140"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","Welsh Government","80","70","27020","25860"
"New entrant CS","2022","20-29","Causeway Coast and Glens","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Bedfordshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Bedfordshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Bedfordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Hampshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Hampshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Hampshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Hampshire","Ministry of Defence","190","190","26650","26030"
"New entrant CS","2022","20-29","Central Hampshire","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Central Valleys","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Valleys","Department for Work and Pensions","70","70","25700","27570"
"New entrant CS","2022","20-29","Central Valleys","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Valleys","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Valleys","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cheshire East","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cheshire East","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cheshire East","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cheshire East","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cheshire East","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Cheshire West and Chester","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cheshire West and Chester","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Chorley and West Lancashire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Chorley and West Lancashire","Ministry of Justice","100","100","23060","23140"
"New entrant CS","2022","20-29","City of Edinburgh","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","City of Edinburgh","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","City of Edinburgh","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","City of Edinburgh","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","City of Edinburgh","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","City of Edinburgh","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","City of Edinburgh","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","City of Edinburgh","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","City of Edinburgh","HM Revenue and Customs","190","180","24700","21250"
"New entrant CS","2022","20-29","City of Edinburgh","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","City of Edinburgh","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","City of Edinburgh","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","City of Edinburgh","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","City of Edinburgh","Scottish Government","580","570","27680","27230"
"New entrant CS","2022","20-29","City of Edinburgh","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Clackmannanshire and Fife","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Clackmannanshire and Fife","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Clackmannanshire and Fife","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Clackmannanshire and Fife","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Clackmannanshire and Fife","Scottish Government","40","30","[c]","[c]"
"New entrant CS","2022","20-29","Conwy and Denbighshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Conwy and Denbighshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Conwy and Denbighshire","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cornwall and Isles of Scilly","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cornwall and Isles of Scilly","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Cornwall and Isles of Scilly","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cornwall and Isles of Scilly","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cornwall and Isles of Scilly","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Coventry","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Coventry","Department for Education","70","70","28320","25000"
"New entrant CS","2022","20-29","Coventry","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Coventry","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Coventry","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Coventry","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Coventry","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Coventry","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Coventry","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Coventry","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Croydon","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Croydon","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Croydon","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Croydon","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Croydon","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Croydon","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Croydon","HM Revenue and Customs","110","110","32860","30750"
"New entrant CS","2022","20-29","Croydon","Home Office","200","200","30560","28650"
"New entrant CS","2022","20-29","Croydon","Ministry of Justice","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Croydon","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Darlington","Department for Education","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Darlington","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Darlington","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Darlington","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Darlington","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Darlington","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Darlington","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Darlington","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Darlington","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Derby","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Derby","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Derby","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Derby","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Devon CC","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Devon CC","Department for Business, Energy and Industrial Strategy","100","100","21680","20910"
"New entrant CS","2022","20-29","Devon CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Devon CC","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Devon CC","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Devon CC","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Devon CC","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Devon CC","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Devon CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Devon CC","Ministry of Justice","90","90","22590","23140"
"New entrant CS","2022","20-29","Devon CC","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dorset","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dorset","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dorset","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dorset","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dorset","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dorset","Ministry of Justice","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Dudley","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dudley","Department for Work and Pensions","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Dudley","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dudley","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dumfries and Galloway","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dumfries and Galloway","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Durham","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Durham","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Durham","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Durham","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Durham","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Durham","HM Revenue and Customs","60","60","22170","21750"
"New entrant CS","2022","20-29","Durham","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Durham","Ministry of Justice","150","150","22870","23140"
"New entrant CS","2022","20-29","Ealing","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ealing","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Ayrshire and North Ayrshire mainland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Ayrshire and North Ayrshire mainland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Ayrshire and North Ayrshire mainland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Cumbria","Attorney General's Departments","[c]","[c]","[c]","[c]"
