"Status","Year","Parent_department","Responsibility_level","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","Ministry of Defence (excl. agencies)","720","700","36530","34570"
"New entrant CS","2021","Ministry of Defence","SEO/HEO","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Submarine Delivery Agency","200","190","35750","32000"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","AA/AO","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","AA/AO","Planning Inspectorate","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","EO","Ministry of Housing, Communities and Local Government (excl. agencies)","70","60","26980","27850"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","EO","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","Ministry of Housing, Communities and Local Government (excl. agencies)","80","80","53470","53130"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","G6/G7","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SCS","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Ministry of Housing, Communities and Local Government (excl. agencies)","150","150","34290","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SEO/HEO","Planning Inspectorate","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","AA/AO","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","AA/AO","HM Courts and Tribunals Service","1650","1600","19670","18880"
"New entrant CS","2021","Ministry of Justice","AA/AO","HM Prison and Probation Service","3970","3910","23650","22850"
"New entrant CS","2021","Ministry of Justice","AA/AO","Legal Aid Agency","50","50","19300","18880"
"New entrant CS","2021","Ministry of Justice","AA/AO","Ministry of Justice (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","AA/AO","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","HM Courts and Tribunals Service","200","200","23630","22570"
"New entrant CS","2021","Ministry of Justice","EO","HM Prison and Probation Service","160","160","25700","24620"
"New entrant CS","2021","Ministry of Justice","EO","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Ministry of Justice (excl. agencies)","130","130","24710","26410"
"New entrant CS","2021","Ministry of Justice","EO","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","HM Courts and Tribunals Service","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6/G7","Ministry of Justice (excl. agencies)","160","160","59050","57600"
"New entrant CS","2021","Ministry of Justice","G6/G7","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SCS","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SCS","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SCS","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","HM Courts and Tribunals Service","300","300","29700","30850"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","HM Prison and Probation Service","170","160","33620","31920"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Ministry of Justice (excl. agencies)","390","380","34960","34510"
"New entrant CS","2021","Ministry of Justice","SEO/HEO","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","HM Prison and Probation Service","1440","1310","22920","22920"
"New entrant CS","2021","Ministry of Justice","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","AA/AO","National Crime Agency","80","80","21890","20800"
"New entrant CS","2021","National Crime Agency","EO","National Crime Agency","670","660","30950","32260"
"New entrant CS","2021","National Crime Agency","G6/G7","National Crime Agency","50","40","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SCS","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","SEO/HEO","National Crime Agency","250","250","41940","40210"
"New entrant CS","2021","Northern Ireland Office","AA/AO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","EO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","G6/G7","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","SCS","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","SEO/HEO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","AA/AO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","EO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","G6/G7","Office for Standards in Education, Children's Services and Skills","60","60","72610","75500"
"New entrant CS","2021","Office for Standards in Education","SEO/HEO","Office for Standards in Education, Children's Services and Skills","70","70","41900","42460"
"New entrant CS","2021","Office of Gas and Electricity Markets","AA/AO","Office of Gas and Electricity Markets","40","40","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","EO","Office of Gas and Electricity Markets","130","130","24900","25000"
"New entrant CS","2021","Office of Gas and Electricity Markets","G6/G7","Office of Gas and Electricity Markets","50","50","61370","59500"
"New entrant CS","2021","Office of Gas and Electricity Markets","SCS","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","SEO/HEO","Office of Gas and Electricity Markets","90","90","36330","36000"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","AA/AO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","EO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","G6/G7","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","SCS","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","SEO/HEO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","AA/AO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","EO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","G6/G7","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","SEO/HEO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","AA/AO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","EO","Crown Commercial Service","40","40","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","EO","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","G6/G7","Crown Commercial Service","30","30","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","G6/G7","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","SCS","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","SCS","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","SEO/HEO","Crown Commercial Service","80","80","33520","34800"
"New entrant CS","2021","Other Cabinet Office Agencies","SEO/HEO","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","AA/AO","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","EO","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","G6/G7","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","SCS","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","SEO/HEO","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","AA/AO","Crown Office and Procurator Fiscal Service","80","80","20790","20760"
"New entrant CS","2021","Scottish Government","AA/AO","Disclosure Scotland","30","30","[c]","[c]"
"New entrant CS","2021","Scottish Government","AA/AO","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","AA/AO","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","AA/AO","Forestry and Land Scotland","50","50","21640","21710"
"New entrant CS","2021","Scottish Government","AA/AO","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","AA/AO","Scottish Courts and Tribunals Service","80","80","20650","20850"
"New entrant CS","2021","Scottish Government","AA/AO","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","AA/AO","Scottish Government (excl. agencies)","100","100","22450","23340"
"New entrant CS","2021","Scottish Government","AA/AO","Scottish Prison Service","240","240","20980","20810"
"New entrant CS","2021","Scottish Government","AA/AO","Social Security Scotland","230","220","20290","20060"
"New entrant CS","2021","Scottish Government","AA/AO","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","AA/AO","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","EO","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","EO","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","EO","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","EO","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","EO","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","EO","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","EO","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","EO","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","EO","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","EO","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","EO","Scottish Government (excl. agencies)","140","130","26380","26160"
"New entrant CS","2021","Scottish Government","EO","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","EO","Social Security Scotland","80","70","26490","26160"
"New entrant CS","2021","Scottish Government","EO","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","G6/G7","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","G6/G7","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","G6/G7","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","G6/G7","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","G6/G7","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","G6/G7","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","G6/G7","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","G6/G7","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","G6/G7","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","G6/G7","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","G6/G7","Scottish Government (excl. agencies)","180","170","55290","48930"
"New entrant CS","2021","Scottish Government","G6/G7","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","G6/G7","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","G6/G7","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SCS","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SCS","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SCS","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SEO/HEO","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SEO/HEO","Crown Office and Procurator Fiscal Service","40","30","[c]","[c]"
"New entrant CS","2021","Scottish Government","SEO/HEO","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SEO/HEO","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SEO/HEO","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SEO/HEO","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SEO/HEO","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SEO/HEO","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SEO/HEO","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SEO/HEO","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SEO/HEO","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SEO/HEO","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SEO/HEO","Scottish Government (excl. agencies)","360","350","35040","32140"
"New entrant CS","2021","Scottish Government","SEO/HEO","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SEO/HEO","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SEO/HEO","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SEO/HEO","Social Security Scotland","60","60","33750","30650"
"New entrant CS","2021","Scottish Government","SEO/HEO","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SEO/HEO","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","AA/AO","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","EO","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","G6/G7","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","SCS","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","SEO/HEO","The National Archives","30","30","[c]","[c]"
"New entrant CS","2021","UK Export Finance","AA/AO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","EO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","G6/G7","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","SCS","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","SEO/HEO","UK Export Finance","50","50","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","AA/AO","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","EO","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","SCS","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","SEO/HEO","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","AA/AO","United Kingdom Statistics Authority","160","140","19460","19130"
"New entrant CS","2021","United Kingdom Statistics Authority","EO","United Kingdom Statistics Authority","180","170","23610","23050"
"New entrant CS","2021","United Kingdom Statistics Authority","G6/G7","United Kingdom Statistics Authority","100","90","53380","52100"
"New entrant CS","2021","United Kingdom Statistics Authority","SCS","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","SEO/HEO","United Kingdom Statistics Authority","620","610","32980","32540"
"New entrant CS","2021","Wales Office","AA/AO","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","EO","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","SCS","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","SEO/HEO","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","EO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","G6/G7","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","SEO/HEO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","AA/AO","Welsh Government (excl. agencies)","110","100","20560","20500"
"New entrant CS","2021","Welsh Government","AA/AO","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","EO","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","EO","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","G6/G7","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","G6/G7","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","SEO/HEO","Welsh Government (excl. agencies)","50","50","36460","39310"
"New entrant CS","2022","Attorney General's Departments","AA/AO","Crown Prosecution Service","310","310","21330","21250"
"New entrant CS","2022","Attorney General's Departments","AA/AO","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","AA/AO","HM Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","AA/AO","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","EO","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","EO","Crown Prosecution Service","110","110","26220","25480"
"New entrant CS","2022","Attorney General's Departments","EO","Government Legal Department","130","130","27390","26950"
"New entrant CS","2022","Attorney General's Departments","EO","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G6/G7","Crown Prosecution Service","150","150","52390","53050"
"New entrant CS","2022","Attorney General's Departments","G6/G7","Government Legal Department","130","120","52920","50500"
"New entrant CS","2022","Attorney General's Departments","G6/G7","HM Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","G6/G7","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SCS","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SCS","HM Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SCS","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO/HEO","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO/HEO","Crown Prosecution Service","110","110","36720","38000"
"New entrant CS","2022","Attorney General's Departments","SEO/HEO","Government Legal Department","50","50","43030","43920"
"New entrant CS","2022","Attorney General's Departments","SEO/HEO","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","AA/AO","Cabinet Office (excl. agencies)","130","120","20790","21050"
"New entrant CS","2022","Cabinet Office","AA/AO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","EO","Cabinet Office (excl. agencies)","250","240","25680","25210"
"New entrant CS","2022","Cabinet Office","EO","Crown Commercial Service","40","40","[c]","[c]"
"New entrant CS","2022","Cabinet Office","EO","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G6/G7","Cabinet Office (excl. agencies)","390","390","62230","61710"
"New entrant CS","2022","Cabinet Office","G6/G7","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","G6/G7","Government Property Agency","40","40","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SCS","Cabinet Office (excl. agencies)","60","50","107690","105000"
"New entrant CS","2022","Cabinet Office","SCS","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SCS","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SEO/HEO","Cabinet Office (excl. agencies)","940","930","30730","28000"
"New entrant CS","2022","Cabinet Office","SEO/HEO","Crown Commercial Service","50","50","34260","30550"
"New entrant CS","2022","Cabinet Office","SEO/HEO","Government Property Agency","30","30","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","AA/AO","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","AA/AO","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","EO","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","EO","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G6/G7","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G6/G7","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","SEO/HEO","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","SEO/HEO","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","AA/AO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","EO","Charity Commission","30","30","[c]","[c]"
"New entrant CS","2022","Charity Commission","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","SEO/HEO","Charity Commission","40","40","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","AA/AO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","EO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6/G7","Competition and Markets Authority","50","40","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","SCS","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","SEO/HEO","Competition and Markets Authority","40","40","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Companies House","90","80","20140","20100"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Intellectual Property Office","90","80","21750","21810"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Met Office","90","90","18930","17900"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","The Insolvency Service","30","30","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Advisory, Conciliation and Arbitration Service","40","30","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Companies House","30","30","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Department for Business, Energy and Industrial Strategy (excl. agencies)","150","140","27340","27680"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Intellectual Property Office","80","80","26310","24030"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Met Office","60","60","24620","24370"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Department for Business, Energy and Industrial Strategy (excl. agencies)","100","90","55360","53380"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Met Office","30","30","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SCS","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SCS","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SCS","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Companies House","40","40","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Department for Business, Energy and Industrial Strategy (excl. agencies)","420","420","36320","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Intellectual Property Office","50","50","38800","39910"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Met Office","40","40","[c]","[c]"
