"Status","Year","Region_ITL2","Age","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","Female","420","390","31320","27570"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","Male","340","340","33350","30000"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","Female","320","290","32900","27570"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","Male","280","280","37400","33000"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","50-59","Female","240","230","30460","27570"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","50-59","Male","210","200","40400","38190"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","60-64","Female","40","30","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","60-64","Male","60","50","37990","33000"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","20-29","Female","640","630","24630","22920"
"New entrant CS","2021","Greater Manchester","20-29","Male","510","500","25270","24890"
"New entrant CS","2021","Greater Manchester","30-39","Female","330","320","28630","27570"
"New entrant CS","2021","Greater Manchester","30-39","Male","340","330","30390","27570"
"New entrant CS","2021","Greater Manchester","40-49","Female","240","230","30860","27570"
"New entrant CS","2021","Greater Manchester","40-49","Male","230","230","33220","27570"
"New entrant CS","2021","Greater Manchester","50-59","Female","160","150","27930","27570"
"New entrant CS","2021","Greater Manchester","50-59","Male","150","140","31780","27570"
"New entrant CS","2021","Greater Manchester","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","20-29","Female","340","340","24830","23050"
"New entrant CS","2021","Hampshire and Isle of Wight","20-29","Male","240","240","25540","25480"
"New entrant CS","2021","Hampshire and Isle of Wight","20-29","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","30-39","Female","260","240","30160","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","30-39","Male","190","180","30630","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","40-49","Female","190","180","30510","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","40-49","Male","170","160","33080","28650"
"New entrant CS","2021","Hampshire and Isle of Wight","50-59","Female","170","160","27950","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","50-59","Male","200","200","32100","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","60-64","Male","40","40","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","20-29","Female","90","90","22720","22850"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","20-29","Male","60","60","23390","22850"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","30-39","Female","50","40","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","30-39","Male","50","50","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","40-49","Female","40","40","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","40-49","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","50-59","Female","30","30","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","50-59","Male","30","30","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","20-29","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","20-29","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","30-39","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","30-39","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","40-49","Female","30","30","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","40-49","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","20-29","Female","930","920","30210","31060"
"New entrant CS","2021","Inner London - East","20-29","Male","540","530","30650","31060"
"New entrant CS","2021","Inner London - East","20-29","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","30-39","Female","520","490","36830","31060"
"New entrant CS","2021","Inner London - East","30-39","Male","340","340","39180","31730"
"New entrant CS","2021","Inner London - East","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","40-49","Female","310","290","38870","32260"
"New entrant CS","2021","Inner London - East","40-49","Male","230","230","42150","33960"
"New entrant CS","2021","Inner London - East","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","50-59","Female","190","170","39110","31060"
"New entrant CS","2021","Inner London - East","50-59","Male","160","150","45720","39840"
"New entrant CS","2021","Inner London - East","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","60-64","Female","40","30","[c]","[c]"
"New entrant CS","2021","Inner London - East","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","16-19","Female","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","16-19","Male","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","20-29","Female","2820","2800","31620","30850"
"New entrant CS","2021","Inner London - West","20-29","Male","2080","2080","32480","32120"
"New entrant CS","2021","Inner London - West","20-29","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","30-39","Female","940","920","42330","38970"
"New entrant CS","2021","Inner London - West","30-39","Male","800","800","44070","40050"
"New entrant CS","2021","Inner London - West","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","40-49","Female","510","490","46540","40650"
"New entrant CS","2021","Inner London - West","40-49","Male","410","400","54270","50520"
"New entrant CS","2021","Inner London - West","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","50-59","Female","290","290","45660","40050"
"New entrant CS","2021","Inner London - West","50-59","Male","290","290","52520","50500"
"New entrant CS","2021","Inner London - West","60-64","Female","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - West","60-64","Male","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","20-29","Female","230","230","25150","24880"
"New entrant CS","2021","Kent","20-29","Male","170","170","24950","24210"
"New entrant CS","2021","Kent","30-39","Female","140","130","28110","29290"
"New entrant CS","2021","Kent","30-39","Male","120","120","26590","27850"
"New entrant CS","2021","Kent","40-49","Female","100","100","28090","29290"
"New entrant CS","2021","Kent","40-49","Male","90","90","28270","29290"
"New entrant CS","2021","Kent","50-59","Female","110","110","28090","29290"
"New entrant CS","2021","Kent","50-59","Male","90","90","29180","29290"
"New entrant CS","2021","Kent","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","20-29","Female","260","250","22640","21010"
"New entrant CS","2021","Lancashire","20-29","Male","230","230","22720","21010"
"New entrant CS","2021","Lancashire","30-39","Female","140","130","24440","21010"
"New entrant CS","2021","Lancashire","30-39","Male","140","140","24100","21010"
"New entrant CS","2021","Lancashire","40-49","Female","100","90","24540","21010"
"New entrant CS","2021","Lancashire","40-49","Male","110","110","24280","21010"
"New entrant CS","2021","Lancashire","50-59","Female","120","120","24290","21010"
"New entrant CS","2021","Lancashire","50-59","Male","90","90","25060","21010"
"New entrant CS","2021","Lancashire","60-64","Female","40","30","[c]","[c]"
"New entrant CS","2021","Lancashire","60-64","Male","40","30","[c]","[c]"
"New entrant CS","2021","Lancashire","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","20-29","Female","200","190","23130","22850"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","20-29","Male","160","150","23220","22850"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","30-39","Female","120","110","25450","22920"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","30-39","Male","100","100","25760","24880"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","40-49","Female","90","80","24850","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","40-49","Male","60","50","28290","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","50-59","Female","80","80","25610","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","50-59","Male","40","40","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","20-29","Female","50","50","24270","22920"
"New entrant CS","2021","Lincolnshire","20-29","Male","30","30","[c]","[c]"
"New entrant CS","2021","Lincolnshire","30-39","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","30-39","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","40-49","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","40-49","Male","40","40","[c]","[c]"
"New entrant CS","2021","Lincolnshire","50-59","Female","40","30","[c]","[c]"
"New entrant CS","2021","Lincolnshire","50-59","Male","50","50","[c]","[c]"
"New entrant CS","2021","Lincolnshire","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","20-29","Female","270","270","23250","21430"
"New entrant CS","2021","Merseyside","20-29","Male","240","230","23540","21430"
"New entrant CS","2021","Merseyside","30-39","Female","180","170","25970","24620"
"New entrant CS","2021","Merseyside","30-39","Male","130","130","27770","25560"
"New entrant CS","2021","Merseyside","40-49","Female","130","120","28620","27570"
"New entrant CS","2021","Merseyside","40-49","Male","90","90","33580","27570"
"New entrant CS","2021","Merseyside","50-59","Female","100","90","26070","22290"
"New entrant CS","2021","Merseyside","50-59","Male","70","60","30270","25560"
"New entrant CS","2021","Merseyside","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","20-29","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","20-29","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","30-39","Female","40","40","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","30-39","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","40-49","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","40-49","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","20-29","Female","100","100","24010","23300"
"New entrant CS","2021","North Yorkshire","20-29","Male","90","90","24970","24920"
"New entrant CS","2021","North Yorkshire","30-39","Female","60","60","30600","27570"
"New entrant CS","2021","North Yorkshire","30-39","Male","50","50","31720","27570"
"New entrant CS","2021","North Yorkshire","40-49","Female","60","60","33650","27570"
"New entrant CS","2021","North Yorkshire","40-49","Male","50","50","36130","29950"
"New entrant CS","2021","North Yorkshire","50-59","Female","60","60","33190","27570"
"New entrant CS","2021","North Yorkshire","50-59","Male","50","50","29000","27570"
"New entrant CS","2021","North Yorkshire","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","20-29","Female","70","60","21990","20140"
"New entrant CS","2021","Northern Ireland","20-29","Male","60","60","22200","20140"
"New entrant CS","2021","Northern Ireland","30-39","Female","50","50","[c]","[c]"
"New entrant CS","2021","Northern Ireland","30-39","Male","60","60","24080","20140"
"New entrant CS","2021","Northern Ireland","40-49","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","40-49","Male","40","30","[c]","[c]"
"New entrant CS","2021","Northern Ireland","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","50-59","Male","30","30","[c]","[c]"
"New entrant CS","2021","Northern Ireland","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","16-19","Female","30","30","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","16-19","Male","40","40","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","20-29","Female","550","540","23580","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","20-29","Male","510","510","23310","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","30-39","Female","320","310","25260","24240"
"New entrant CS","2021","Northumberland and Tyne and Wear","30-39","Male","280","270","26550","25560"
"New entrant CS","2021","Northumberland and Tyne and Wear","40-49","Female","230","210","26650","23140"
"New entrant CS","2021","Northumberland and Tyne and Wear","40-49","Male","210","200","27210","24240"
"New entrant CS","2021","Northumberland and Tyne and Wear","50-59","Female","170","170","24340","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","50-59","Male","160","150","26490","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","60-64","Female","30","30","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","60-64","Male","30","30","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","20-29","Female","290","280","28540","31060"
"New entrant CS","2021","Outer London - East and North East","20-29","Male","170","170","29080","31060"
"New entrant CS","2021","Outer London - East and North East","30-39","Female","130","130","29570","31060"
"New entrant CS","2021","Outer London - East and North East","30-39","Male","90","90","29410","31060"
"New entrant CS","2021","Outer London - East and North East","40-49","Female","90","90","29830","31060"
"New entrant CS","2021","Outer London - East and North East","40-49","Male","50","50","29330","31060"
"New entrant CS","2021","Outer London - East and North East","50-59","Female","60","50","29100","31060"
"New entrant CS","2021","Outer London - East and North East","50-59","Male","40","30","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","20-29","Female","230","230","28720","28650"
"New entrant CS","2021","Outer London - South","20-29","Male","220","220","30130","28650"
"New entrant CS","2021","Outer London - South","30-39","Female","150","150","33790","31060"
"New entrant CS","2021","Outer London - South","30-39","Male","110","110","36350","31060"
"New entrant CS","2021","Outer London - South","40-49","Female","110","100","35180","31060"
"New entrant CS","2021","Outer London - South","40-49","Male","60","60","42360","31060"
"New entrant CS","2021","Outer London - South","50-59","Female","90","90","33790","31060"
"New entrant CS","2021","Outer London - South","50-59","Male","70","70","39490","31060"
"New entrant CS","2021","Outer London - South","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","20-29","Female","400","390","28880","31060"
"New entrant CS","2021","Outer London - West and North West","20-29","Male","220","220","29030","31060"
"New entrant CS","2021","Outer London - West and North West","30-39","Female","230","220","31150","31060"
"New entrant CS","2021","Outer London - West and North West","30-39","Male","150","150","31330","31060"
"New entrant CS","2021","Outer London - West and North West","40-49","Female","140","140","31310","31060"
"New entrant CS","2021","Outer London - West and North West","40-49","Male","90","90","31760","31060"
"New entrant CS","2021","Outer London - West and North West","50-59","Female","90","80","29940","31060"
"New entrant CS","2021","Outer London - West and North West","50-59","Male","80","80","32950","31060"
"New entrant CS","2021","Outer London - West and North West","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","20-29","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","20-29","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","30-39","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","30-39","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","40-49","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","40-49","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","20-29","Female","230","230","23280","22850"
"New entrant CS","2021","Shropshire and Staffordshire","20-29","Male","150","150","23680","22850"
"New entrant CS","2021","Shropshire and Staffordshire","30-39","Female","140","130","25680","24910"
"New entrant CS","2021","Shropshire and Staffordshire","30-39","Male","110","110","26230","24620"
"New entrant CS","2021","Shropshire and Staffordshire","40-49","Female","110","100","28630","27570"
"New entrant CS","2021","Shropshire and Staffordshire","40-49","Male","80","80","27420","26350"
"New entrant CS","2021","Shropshire and Staffordshire","50-59","Female","90","80","25830","24770"
"New entrant CS","2021","Shropshire and Staffordshire","50-59","Male","90","90","29430","27570"
"New entrant CS","2021","Shropshire and Staffordshire","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","20-29","Female","260","260","24410","22850"
"New entrant CS","2021","South Yorkshire","20-29","Male","170","170","24590","21430"
"New entrant CS","2021","South Yorkshire","30-39","Female","140","130","28730","27570"
"New entrant CS","2021","South Yorkshire","30-39","Male","110","110","29350","27570"
"New entrant CS","2021","South Yorkshire","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","40-49","Female","80","70","29570","27570"
"New entrant CS","2021","South Yorkshire","40-49","Male","80","80","33640","27570"
"New entrant CS","2021","South Yorkshire","50-59","Female","80","70","25080","21430"
"New entrant CS","2021","South Yorkshire","50-59","Male","70","70","30480","24880"
"New entrant CS","2021","South Yorkshire","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","20-29","Female","80","80","23400","20450"
"New entrant CS","2021","Southern Scotland","20-29","Male","70","70","22090","20140"
"New entrant CS","2021","Southern Scotland","30-39","Female","70","70","24240","21010"
"New entrant CS","2021","Southern Scotland","30-39","Male","50","50","[c]","[c]"
"New entrant CS","2021","Southern Scotland","40-49","Female","50","50","24310","25270"
"New entrant CS","2021","Southern Scotland","40-49","Male","40","40","[c]","[c]"
"New entrant CS","2021","Southern Scotland","50-59","Female","50","50","[c]","[c]"
"New entrant CS","2021","Southern Scotland","50-59","Male","40","30","[c]","[c]"
"New entrant CS","2021","Southern Scotland","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","20-29","Female","290","290","25330","24440"
"New entrant CS","2021","Surrey, East and West Sussex","20-29","Male","180","180","25820","25850"
"New entrant CS","2021","Surrey, East and West Sussex","30-39","Female","170","150","27470","27570"
"New entrant CS","2021","Surrey, East and West Sussex","30-39","Male","120","120","27810","27570"
"New entrant CS","2021","Surrey, East and West Sussex","40-49","Female","140","130","27970","27570"
