"Status","Year","Region_ITL3","Age","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","50-59","Unknown","150","140","54550","39180"
"Leaver CS","2021","Unknown","60-64","Unknown","80","80","42080","36580"
"Leaver CS","2021","Unknown","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","20-29","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","30-39","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","40-49","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","50-59","West Yorkshire","30","30","[c]","[c]"
"Leaver CS","2021","Wakefield","60-64","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","65+","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","20-29","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","30-39","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","40-49","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","50-59","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","60-64","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","65+","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","20-29","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","30-39","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","40-49","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","50-59","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","60-64","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","65+","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","20-29","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","30-39","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","40-49","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","50-59","Cheshire","30","30","[c]","[c]"
"Leaver CS","2021","Warrington","60-64","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","65+","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","20-29","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","30-39","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","40-49","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","50-59","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","60-64","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","65+","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","20-29","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","30-39","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","40-49","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","50-59","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","60-64","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","65+","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","20-29","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","30-39","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","40-49","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","50-59","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","60-64","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","65+","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","20-29","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","40-49","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","50-59","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","60-64","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","65+","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","16-19","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","20-29","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","30-39","Eastern Scotland","60","50","[c]","[c]"
"Leaver CS","2021","West Lothian","40-49","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","50-59","Eastern Scotland","50","40","[c]","[c]"
"Leaver CS","2021","West Lothian","60-64","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","65+","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","20-29","Leicestershire, Rutland and Northamptonshire","30","30","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","30-39","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","40-49","Leicestershire, Rutland and Northamptonshire","40","30","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","50-59","Leicestershire, Rutland and Northamptonshire","110","100","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","60-64","Leicestershire, Rutland and Northamptonshire","40","40","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","65+","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","16-19","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","20-29","Surrey, East and West Sussex","50","50","[c]","[c]"
"Leaver CS","2021","West Surrey","30-39","Surrey, East and West Sussex","30","30","[c]","[c]"
"Leaver CS","2021","West Surrey","40-49","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","50-59","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","60-64","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","65+","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","20-29","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","30-39","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","40-49","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","50-59","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","60-64","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","65+","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","16-19","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","20-29","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","30-39","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","40-49","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","50-59","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","60-64","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","65+","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","16-19","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","20-29","Inner London - West","870","800","29640","27760"
"Leaver CS","2021","Westminster","30-39","Inner London - West","510","460","47070","50000"
"Leaver CS","2021","Westminster","40-49","Inner London - West","310","270","58160","55990"
"Leaver CS","2021","Westminster","50-59","Inner London - West","350","310","59850","57190"
"Leaver CS","2021","Westminster","60-64","Inner London - West","270","230","55810","51460"
"Leaver CS","2021","Westminster","65+","Inner London - West","130","100","45520","39130"
"Leaver CS","2021","Westminster","Unknown","Inner London - West","60","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","110","110","21490","19630"
"Leaver CS","2021","Wiltshire","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","60","50","34160","34810"
"Leaver CS","2021","Wiltshire","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","[c]","[c]"
"Leaver CS","2021","Wiltshire","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","80","80","38600","37210"
"Leaver CS","2021","Wiltshire","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","70","60","40750","36720"
"Leaver CS","2021","Wiltshire","65+","Gloucestershire, Wiltshire and Bath/Bristol area","60","50","32230","32430"
"Leaver CS","2021","Wirral","20-29","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","30-39","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","40-49","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","50-59","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","60-64","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","65+","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","16-19","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","20-29","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","30-39","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","40-49","West Midlands","30","20","[c]","[c]"
"Leaver CS","2021","Wolverhampton","50-59","West Midlands","70","60","[c]","[c]"
"Leaver CS","2021","Wolverhampton","60-64","West Midlands","30","20","[c]","[c]"
"Leaver CS","2021","Wolverhampton","65+","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","20-29","Herefordshire, Worcestershire and Warwickshire","50","50","[c]","[c]"
"Leaver CS","2021","Worcestershire","30-39","Herefordshire, Worcestershire and Warwickshire","40","30","[c]","[c]"
"Leaver CS","2021","Worcestershire","40-49","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","50-59","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"Leaver CS","2021","Worcestershire","60-64","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","65+","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","20-29","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","30-39","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","40-49","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","50-59","North Yorkshire","40","30","[c]","[c]"
"Leaver CS","2021","York","60-64","North Yorkshire","40","30","[c]","[c]"
"Leaver CS","2021","York","65+","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","20-29","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","30-39","North Eastern Scotland","30","30","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","40-49","North Eastern Scotland","30","30","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","50-59","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","60-64","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","65+","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","20-29","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","30-39","Eastern Scotland","40","30","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","40-49","Eastern Scotland","40","40","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","50-59","Eastern Scotland","70","60","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","60-64","Eastern Scotland","40","30","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","65+","Eastern Scotland","40","30","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","20-29","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","40-49","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","50-59","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","60-64","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","65+","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","30-39","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","40-49","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","50-59","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","60-64","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","65+","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","20-29","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","30-39","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","40-49","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","50-59","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","60-64","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","65+","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","16-19","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","20-29","Outer London - West and North West","60","60","28090","27150"
"Leaver CS","2022","Barnet","30-39","Outer London - West and North West","50","40","[c]","[c]"
"Leaver CS","2022","Barnet","40-49","Outer London - West and North West","30","30","[c]","[c]"
"Leaver CS","2022","Barnet","50-59","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","60-64","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","65+","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","16-19","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","20-29","South Yorkshire","70","70","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","30-39","South Yorkshire","50","50","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","40-49","South Yorkshire","40","40","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","50-59","South Yorkshire","60","50","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","60-64","South Yorkshire","40","30","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","65+","South Yorkshire","50","30","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","310","310","26050","25560"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","210","200","35880","35900"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","130","120","40900","39600"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","170","160","42220","39860"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","160","140","44070","40700"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","65+","Gloucestershire, Wiltshire and Bath/Bristol area","80","60","40070","36460"
"Leaver CS","2022","Bedford","20-29","Bedfordshire and Hertfordshire","50","50","[c]","[c]"
"Leaver CS","2022","Bedford","30-39","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"Leaver CS","2022","Bedford","40-49","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","50-59","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"Leaver CS","2022","Bedford","60-64","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedford","65+","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","20-29","Northern Ireland","40","40","[c]","[c]"
"Leaver CS","2022","Belfast","30-39","Northern Ireland","40","30","[c]","[c]"
"Leaver CS","2022","Belfast","40-49","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","50-59","Northern Ireland","40","30","[c]","[c]"
"Leaver CS","2022","Belfast","60-64","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Belfast","65+","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire","20-29","Berkshire, Buckinghamshire and Oxfordshire","70","70","26810","26610"
"Leaver CS","2022","Berkshire","30-39","Berkshire, Buckinghamshire and Oxfordshire","60","60","[c]","[c]"
"Leaver CS","2022","Berkshire","40-49","Berkshire, Buckinghamshire and Oxfordshire","60","60","[c]","[c]"
"Leaver CS","2022","Berkshire","50-59","Berkshire, Buckinghamshire and Oxfordshire","60","50","[c]","[c]"
"Leaver CS","2022","Berkshire","60-64","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"Leaver CS","2022","Berkshire","65+","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","16-19","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","20-29","Outer London - East and North East","60","60","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","30-39","Outer London - East and North East","60","60","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","40-49","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","50-59","Outer London - East and North East","40","30","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","60-64","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bexley and Greenwich","65+","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","16-19","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","20-29","West Midlands","270","260","25300","23700"
"Leaver CS","2022","Birmingham","30-39","West Midlands","190","180","34110","28590"
"Leaver CS","2022","Birmingham","40-49","West Midlands","160","130","40300","28850"
"Leaver CS","2022","Birmingham","50-59","West Midlands","170","160","42740","34290"
"Leaver CS","2022","Birmingham","60-64","West Midlands","150","120","33500","27570"
"Leaver CS","2022","Birmingham","65+","West Midlands","90","70","28870","26340"
"Leaver CS","2022","Blackburn with Darwen","16-19","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","20-29","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","30-39","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","40-49","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","50-59","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","60-64","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","65+","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","16-19","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","20-29","Lancashire","100","90","22490","21260"
"Leaver CS","2022","Blackpool","30-39","Lancashire","60","50","24450","21260"
"Leaver CS","2022","Blackpool","40-49","Lancashire","50","40","[c]","[c]"
"Leaver CS","2022","Blackpool","50-59","Lancashire","90","80","29550","26120"
"Leaver CS","2022","Blackpool","60-64","Lancashire","60","50","29860","27570"
"Leaver CS","2022","Blackpool","65+","Lancashire","60","50","26550","21340"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","20-29","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","30-39","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","40-49","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","50-59","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","60-64","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","65+","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","16-19","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","20-29","West Yorkshire","80","80","[c]","[c]"
"Leaver CS","2022","Bradford","30-39","West Yorkshire","40","40","[c]","[c]"
"Leaver CS","2022","Bradford","40-49","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","50-59","West Yorkshire","50","40","[c]","[c]"
"Leaver CS","2022","Bradford","60-64","West Yorkshire","50","40","[c]","[c]"
"Leaver CS","2022","Bradford","65+","West Yorkshire","40","30","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","20-29","East Anglia","30","30","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","30-39","East Anglia","30","30","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","40-49","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","50-59","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","60-64","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","65+","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","20-29","Outer London - West and North West","30","30","[c]","[c]"
"Leaver CS","2022","Brent","30-39","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","40-49","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","50-59","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","60-64","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","65+","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","20-29","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","30-39","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","40-49","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","50-59","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","60-64","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","65+","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","16-19","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","20-29","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","30-39","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","40-49","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","50-59","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","60-64","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","65+","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","170","170","23270","21260"
"Leaver CS","2022","Bristol, City of","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","140","130","30610","27570"
"Leaver CS","2022","Bristol, City of","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","70","60","[c]","[c]"
"Leaver CS","2022","Bristol, City of","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","80","80","39410","28000"
"Leaver CS","2022","Bristol, City of","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","60","40","[c]","[c]"
"Leaver CS","2022","Bristol, City of","65+","Gloucestershire, Wiltshire and Bath/Bristol area","60","40","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","20-29","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","30-39","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","40-49","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","50-59","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","60-64","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","65+","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","20-29","Berkshire, Buckinghamshire and Oxfordshire","50","50","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","30-39","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","40-49","Berkshire, Buckinghamshire and Oxfordshire","40","30","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","50-59","Berkshire, Buckinghamshire and Oxfordshire","40","30","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","60-64","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","65+","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","20-29","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","30-39","Highlands and Islands","[c]","[c]","[c]","[c]"
