"Status","Year","Sex","Region_ITL3","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Female","City of Edinburgh","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","City of Edinburgh","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","City of Edinburgh","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","City of Edinburgh","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","City of Edinburgh","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","City of Edinburgh","Department for Work and Pensions","60","60","27350","27570"
"New entrant CS","2021","Female","City of Edinburgh","HM Revenue and Customs","210","200","21270","20140"
"New entrant CS","2021","Female","City of Edinburgh","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","City of Edinburgh","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","City of Edinburgh","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","City of Edinburgh","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","City of Edinburgh","Scottish Government","530","510","34710","30650"
"New entrant CS","2021","Female","City of Edinburgh","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Clackmannanshire and Fife","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Clackmannanshire and Fife","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Clackmannanshire and Fife","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Conwy and Denbighshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Conwy and Denbighshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Conwy and Denbighshire","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cornwall and Isles of Scilly","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cornwall and Isles of Scilly","Department for Work and Pensions","80","80","25590","27570"
"New entrant CS","2021","Female","Cornwall and Isles of Scilly","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cornwall and Isles of Scilly","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Coventry","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Coventry","Department for Education","70","70","35660","36500"
"New entrant CS","2021","Female","Coventry","Department for Work and Pensions","70","60","26700","27570"
"New entrant CS","2021","Female","Coventry","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Coventry","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Coventry","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Coventry","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Coventry","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Croydon","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Croydon","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Croydon","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Croydon","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Croydon","Department for Work and Pensions","50","50","29410","31060"
"New entrant CS","2021","Female","Croydon","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Croydon","HM Revenue and Customs","80","80","30650","24120"
"New entrant CS","2021","Female","Croydon","Home Office","150","150","38950","35050"
"New entrant CS","2021","Female","Croydon","Ministry of Justice","70","60","25560","21980"
"New entrant CS","2021","Female","Darlington","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Darlington","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Darlington","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Darlington","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Darlington","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Darlington","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Darlington","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Darlington","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Derby","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Derby","Department for Work and Pensions","70","60","25240","27570"
"New entrant CS","2021","Female","Derby","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Derby","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Devon CC","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Devon CC","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Devon CC","Department for Business, Energy and Industrial Strategy","70","60","31170","26400"
"New entrant CS","2021","Female","Devon CC","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"New entrant CS","2021","Female","Devon CC","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Devon CC","Department for Work and Pensions","150","140","23970","21010"
"New entrant CS","2021","Female","Devon CC","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Devon CC","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Devon CC","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Devon CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Devon CC","Ministry of Justice","60","60","22180","22850"
"New entrant CS","2021","Female","Devon CC","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dorset CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dorset CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dorset CC","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dorset CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dorset CC","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dudley","Department for Work and Pensions","50","50","25990","27570"
"New entrant CS","2021","Female","Dudley","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dudley","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dumfries and Galloway","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dumfries and Galloway","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Durham CC","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Durham CC","Department for Work and Pensions","60","50","21710","21010"
"New entrant CS","2021","Female","Durham CC","HM Land Registry","40","40","[c]","[c]"
"New entrant CS","2021","Female","Durham CC","HM Revenue and Customs","60","50","21930","20880"
"New entrant CS","2021","Female","Durham CC","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Durham CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Durham CC","Ministry of Justice","80","80","22510","22850"
"New entrant CS","2021","Female","Ealing","Department for Work and Pensions","90","90","30640","31060"
"New entrant CS","2021","Female","Ealing","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ealing","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Ayrshire and North Ayrshire mainland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Ayrshire and North Ayrshire mainland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Ayrshire and North Ayrshire mainland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Cumbria","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Cumbria","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Cumbria","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Cumbria","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Cumbria","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Cumbria","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Derbyshire","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2021","Female","East Derbyshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Kent","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Kent","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Kent","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Kent","Department for Work and Pensions","140","130","27070","29290"
"New entrant CS","2021","Female","East Kent","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Kent","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Kent","Home Office","70","60","24360","24880"
"New entrant CS","2021","Female","East Kent","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Kent","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Kent","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Lancashire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Lancashire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Lancashire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Lancashire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Lothian and Midlothian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Merseyside","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Merseyside","Department for Work and Pensions","70","70","26730","27570"
"New entrant CS","2021","Female","East Merseyside","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Merseyside","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Riding of Yorkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Riding of Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Riding of Yorkshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Riding of Yorkshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Riding of Yorkshire","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2021","Female","East Surrey","Department for Work and Pensions","50","50","[c]","[c]"
"New entrant CS","2021","Female","East Surrey","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Surrey","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Surrey","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2021","Female","East Sussex CC","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Sussex CC","Department for Work and Pensions","150","140","24220","21010"
"New entrant CS","2021","Female","East Sussex CC","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Sussex CC","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Sussex CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Sussex CC","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2021","Female","Enfield","Department for Work and Pensions","90","80","30290","31060"
"New entrant CS","2021","Female","Enfield","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Haven Gateway","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Haven Gateway","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2021","Female","Essex Haven Gateway","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Haven Gateway","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Haven Gateway","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Haven Gateway","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Haven Gateway","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Thames Gateway","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Thames Gateway","Department for Work and Pensions","90","90","27550","29290"
"New entrant CS","2021","Female","Essex Thames Gateway","Ministry of Justice","30","30","[c]","[c]"
"New entrant CS","2021","Female","Falkirk","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Falkirk","Department for Work and Pensions","70","60","21840","21010"
"New entrant CS","2021","Female","Falkirk","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Fermanagh and Omagh","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Flintshire and Wrexham","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Flintshire and Wrexham","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Flintshire and Wrexham","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Flintshire and Wrexham","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Flintshire and Wrexham","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Flintshire and Wrexham","Ministry of Justice","60","60","[c]","[c]"
"New entrant CS","2021","Female","Flintshire and Wrexham","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Glasgow City","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Glasgow City","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Glasgow City","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Glasgow City","Department for Work and Pensions","150","140","24240","21010"
"New entrant CS","2021","Female","Glasgow City","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Glasgow City","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Glasgow City","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Glasgow City","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Glasgow City","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Glasgow City","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Glasgow City","Office of Gas and Electricity Markets","80","80","27270","23450"
"New entrant CS","2021","Female","Glasgow City","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Glasgow City","Scottish Government","360","340","28160","23340"
"New entrant CS","2021","Female","Gloucestershire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gloucestershire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gloucestershire","Department for Work and Pensions","50","50","26700","27570"
"New entrant CS","2021","Female","Gloucestershire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gloucestershire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gloucestershire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gloucestershire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gloucestershire","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester North East","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester North East","Department for Work and Pensions","140","130","26740","27570"
"New entrant CS","2021","Female","Greater Manchester North East","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester North East","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester North West","Department for Work and Pensions","80","80","23820","21010"
"New entrant CS","2021","Female","Greater Manchester North West","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester South East","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester South East","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester South East","Department for Work and Pensions","90","90","22940","21010"
"New entrant CS","2021","Female","Greater Manchester South East","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester South East","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester South East","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester South West","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester South West","Department for Work and Pensions","50","50","24990","27570"
"New entrant CS","2021","Female","Greater Manchester South West","HM Revenue and Customs","250","240","23620","20140"
"New entrant CS","2021","Female","Greater Manchester South West","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester South West","Ministry of Justice","40","40","[c]","[c]"
"New entrant CS","2021","Female","Gwent Valleys","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2021","Female","Gwent Valleys","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gwent Valleys","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gwynedd","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gwynedd","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gwynedd","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gwynedd","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gwynedd","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hackney and Newham","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hackney and Newham","Department for Work and Pensions","190","180","30130","31060"
"New entrant CS","2021","Female","Hackney and Newham","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hackney and Newham","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hackney and Newham","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hackney and Newham","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Haringey and Islington","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Haringey and Islington","Department for Work and Pensions","140","130","30050","31060"
"New entrant CS","2021","Female","Haringey and Islington","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Haringey and Islington","Ministry of Justice","120","120","25880","25450"
"New entrant CS","2021","Female","Harrow and Hillingdon","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Harrow and Hillingdon","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Harrow and Hillingdon","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Harrow and Hillingdon","Department for Work and Pensions","130","130","30750","31060"
"New entrant CS","2021","Female","Harrow and Hillingdon","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Harrow and Hillingdon","Home Office","50","50","[c]","[c]"
"New entrant CS","2021","Female","Harrow and Hillingdon","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Harrow and Hillingdon","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hartlepool and Stockton-on-Tees","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hartlepool and Stockton-on-Tees","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2021","Female","Hartlepool and Stockton-on-Tees","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Heart of Essex","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Heart of Essex","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Heart of Essex","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Heart of Essex","Department for Work and Pensions","50","50","29180","29290"
"New entrant CS","2021","Female","Heart of Essex","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Heart of Essex","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Heart of Essex","Ministry of Justice","60","50","[c]","[c]"
"New entrant CS","2021","Female","Heart of Essex","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Herefordshire, County of","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Herefordshire, County of","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Herefordshire, County of","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hertfordshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hertfordshire","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hertfordshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hertfordshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hertfordshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hertfordshire","Department for Work and Pensions","160","160","27840","29290"
"New entrant CS","2021","Female","Hertfordshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hertfordshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hertfordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hertfordshire","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hertfordshire","Ministry of Justice","80","80","23430","22920"
"New entrant CS","2021","Female","Hertfordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hounslow and Richmond upon Thames","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hounslow and Richmond upon Thames","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hounslow and Richmond upon Thames","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hounslow and Richmond upon Thames","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hounslow and Richmond upon Thames","Department for Work and Pensions","70","70","30180","31060"
"New entrant CS","2021","Female","Hounslow and Richmond upon Thames","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hounslow and Richmond upon Thames","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Hounslow and Richmond upon Thames","Ministry of Justice","70","70","24420","22920"
"New entrant CS","2021","Female","Hounslow and Richmond upon Thames","The National Archives","30","30","[c]","[c]"
"New entrant CS","2021","Female","Inverclyde, East Renfrewshire and Renfrewshire","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverclyde, East Renfrewshire and Renfrewshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverclyde, East Renfrewshire and Renfrewshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverclyde, East Renfrewshire and Renfrewshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverclyde, East Renfrewshire and Renfrewshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverclyde, East Renfrewshire and Renfrewshire","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Isle of Anglesey","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Isle of Anglesey","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Isle of Anglesey","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Isle of Anglesey","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Isle of Wight","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Isle of Wight","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Kensington & Chelsea and Hammersmith & Fulham","Department for Work and Pensions","70","70","30120","31060"
"New entrant CS","2021","Female","Kensington & Chelsea and Hammersmith & Fulham","Ministry of Justice","50","50","[c]","[c]"
"New entrant CS","2021","Female","Kent Thames Gateway","Department for Work and Pensions","70","70","28530","29290"
"New entrant CS","2021","Female","Kent Thames Gateway","Ministry of Justice","80","80","23950","21500"
"New entrant CS","2021","Female","Kingston upon Hull, City of","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Kingston upon Hull, City of","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Kingston upon Hull, City of","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2021","Female","Kingston upon Hull, City of","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Kingston upon Hull, City of","Home Office","[c]","[c]","[c]","[c]"
