"Status","Year","Region_ITL3","Organisation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","East Sussex CC","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Department for Work and Pensions (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","HM Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","HM Prison and Probation Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","HM Prison and Probation Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Home Office (incl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Valuation Office Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Defence Equipment and Support","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Home Office (incl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Maritime and Coastguard Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Maritime and Coastguard Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Ministry of Defence (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Ministry of Defence (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Public Health England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Public Health England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Public Health England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Public Health England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Valuation Office Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Department for Work and Pensions (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Home Office (incl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Crown Office and Procurator Fiscal Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Crown Office and Procurator Fiscal Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Crown Office and Procurator Fiscal Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Government Internal Audit Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Scottish Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Scottish Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Scottish Government (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Scottish Prison Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Scottish Prison Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Scottish Prison Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","Crown Prosecution Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","Crown Prosecution Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","Defence Electronics and Components Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","Defence Electronics and Components Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","Defence Electronics and Components Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","Health and Safety Executive","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","HM Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","HM Prison and Probation Service","AA/AO","90","90","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","HM Prison and Probation Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","HM Revenue and Customs (excl. agencies)","AA/AO","80","60","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","HM Revenue and Customs (excl. agencies)","EO","50","50","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","HM Revenue and Customs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","HM Revenue and Customs (excl. agencies)","SEO/HEO","50","40","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","Ministry of Defence (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","Ministry of Justice (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","Ministry of Justice (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","Valuation Office Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Advisory, Conciliation and Arbitration Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Criminal Injuries Compensation Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Criminal Injuries Compensation Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Criminal Injuries Compensation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Crown Office and Procurator Fiscal Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Crown Office and Procurator Fiscal Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Crown Office and Procurator Fiscal Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Defence Equipment and Support","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Defence Equipment and Support","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Department for Work and Pensions (excl. agencies)","AA/AO","50","40","20770","21010"
"Leaver CS","2021","Glasgow City","Department for Work and Pensions (excl. agencies)","EO","40","30","[c]","[c]"
"Leaver CS","2021","Glasgow City","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Disclosure Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Disclosure Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Disclosure Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Education Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Education Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Health and Safety Executive","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Health and Safety Executive","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","HM Revenue and Customs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","HM Revenue and Customs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","HM Revenue and Customs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","HM Revenue and Customs (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","HM Revenue and Customs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Home Office (incl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Home Office (incl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Home Office (incl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Home Office (incl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Ministry of Defence (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Ministry of Defence (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Scottish Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Scottish Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Scottish Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Scottish Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Scottish Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Scottish Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Scottish Government (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Scottish Government (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Scottish Housing Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Scottish Prison Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Scottish Prison Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Social Security Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Social Security Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Social Security Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Transport Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Transport Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Transport Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Transport Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Glasgow City","Valuation Office Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Animal and Plant Health Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","HM Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","HM Land Registry","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Legal Aid Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Ministry of Defence (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Ministry of Defence (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Public Health England","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Valuation Office Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Valuation Office Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire","Valuation Office Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","Department for Work and Pensions (excl. agencies)","EO","30","30","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","Department for Work and Pensions (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","Government Internal Audit Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","HM Prison and Probation Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","HM Prison and Probation Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","Department for Work and Pensions (excl. agencies)","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","Driver and Vehicle Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","HM Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","HM Prison and Probation Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","HM Prison and Probation Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","Cabinet Office (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","Department for Work and Pensions (excl. agencies)","AA/AO","40","30","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","Department for Work and Pensions (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","HM Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","Ministry of Defence (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","Ministry of Defence (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","Ministry of Defence (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Cabinet Office (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Cabinet Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Department for Work and Pensions (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","HM Prison and Probation Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","HM Prison and Probation Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","HM Prison and Probation Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","HM Revenue and Customs (excl. agencies)","AA/AO","60","40","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","HM Revenue and Customs (excl. agencies)","EO","30","30","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","HM Revenue and Customs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","HM Revenue and Customs (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","HM Revenue and Customs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Home Office (incl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Home Office (incl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Home Office (incl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","Ministry of Justice (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","HM Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","Welsh Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","Welsh Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","Welsh Government (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","Welsh Government (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","Animal and Plant Health Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","Animal and Plant Health Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","Animal and Plant Health Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","HM Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
