"Status","Year","Function_of_post","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Transport (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Transport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Transport (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Transport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","London","30","30","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","North East (England)","100","100","36260","33000"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","North West (England)","150","150","40830","37100"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","70","70","41510","38250"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","London","60","40","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Wales","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Driver and Vehicle Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Driver and Vehicle Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Education and Skills Funding Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Health and Safety Executive","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Health and Safety Executive","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Health and Safety Executive","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Courts and Tribunals Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Courts and Tribunals Service","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Courts and Tribunals Service","London","30","30","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Courts and Tribunals Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Courts and Tribunals Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Courts and Tribunals Service","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Courts and Tribunals Service","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Courts and Tribunals Service","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Courts and Tribunals Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Courts and Tribunals Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","South West (England)","50","50","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","North East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","North West (England)","70","70","33450","33080"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Scotland","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Treasury (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Intellectual Property Office","Wales","30","30","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Maritime and Coastguard Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Met Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Met Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Met Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Met Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Met Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Met Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Met Office","South West (England)","140","130","24410","24240"
"New entrant CS","2022","Digital, Data & Technology","Met Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","South West (England)","50","50","30960","33000"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","London","80","80","48780","51640"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","National Savings and Investments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Registers of Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scottish Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scottish Prison Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Submarine Delivery Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","The Insolvency Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","The Insolvency Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","The Insolvency Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Health Security Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Health Security Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Health Security Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Health Security Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Health Security Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Health Security Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Hydrographic Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Statistics Authority","South East (England)","30","30","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Statistics Authority","Wales","90","90","34920","30870"
"New entrant CS","2022","Digital, Data & Technology","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Valuation Office Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Valuation Office Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Valuation Office Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Valuation Office Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Welsh Revenue Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wilton Park","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Advisory, Conciliation and Arbitration Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Advisory, Conciliation and Arbitration Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Advisory, Conciliation and Arbitration Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cabinet Office (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cabinet Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cabinet Office (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cabinet Office (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Centre for Environment, Fisheries and Aquaculture Science","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Companies House","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Crown Commercial Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Crown Office and Procurator Fiscal Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Crown Prosecution Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Crown Prosecution Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Defence Equipment and Support","South West (England)","50","50","[c]","[c]"
"New entrant CS","2022","Finance","Defence Science and Technology Laboratory","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Defence Science and Technology Laboratory","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Education (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Education (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Education (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Education (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Education (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Education (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","North West (England)","50","50","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","London","70","50","37320","32790"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","80","50","28890","23690"
"New entrant CS","2022","Finance","Driver and Vehicle Licensing Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Driver and Vehicle Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Driver and Vehicle Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Driver and Vehicle Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Education and Skills Funding Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Government Legal Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Health and Safety Executive","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Health and Safety Executive","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Health and Safety Executive","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Courts and Tribunals Service","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Courts and Tribunals Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Courts and Tribunals Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Courts and Tribunals Service","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
