"Status","Year","Sexual_orientation","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","LGBO","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mixed","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mixed","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mixed","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mixed","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mixed","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mixed","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mixed","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mixed","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mixed","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","East Wales","40","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Gloucestershire, Wiltshire and Bath/Bristol area","80","70","32810","27570"
"Leaver Dept.","2022","LGBO","White","Greater Manchester","50","50","36610","29120"
"Leaver Dept.","2022","LGBO","White","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Inner London - East","120","110","42440","39840"
"Leaver Dept.","2022","LGBO","White","Inner London - West","330","310","42820","38250"
"Leaver Dept.","2022","LGBO","White","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Merseyside","40","30","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Northumberland, and Tyne and Wear","30","30","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Outer London - West and North West","40","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","West Central Scotland","30","30","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","West Midlands","40","30","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","West Yorkshire","40","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","38690","36330"
"Leaver Dept.","2022","Undeclared","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Inner London - East","50","50","44870","40070"
"Leaver Dept.","2022","Undeclared","Undeclared","Inner London - West","130","120","45290","41970"
"Leaver Dept.","2022","Undeclared","Undeclared","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Outer London - West and North West","30","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Inner London - West","580","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","160","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","West Yorkshire","250","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Gloucestershire, Wiltshire and Bath/Bristol area","140","130","40200","37740"
"Leaver Dept.","2022","Undeclared","White","Greater Manchester","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Inner London - East","140","130","47440","41150"
"Leaver Dept.","2022","Undeclared","White","Inner London - West","170","160","45280","40230"
"Leaver Dept.","2022","Undeclared","White","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Outer London - West and North West","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","West Yorkshire","40","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Eastern Scotland","[c]","[c]","[c]","[c]"
