"Status","Year","Disability","Region_ITL3","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","North Hampshire","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Lanarkshire","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North Yorkshire CC","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northumberland","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Norwich and East Norfolk","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Nottingham","East Midlands (England)","60","60","27290","27570"
"New entrant CS","2021","Declared disabled","Orkney Islands","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Perth and Kinross and Stirling","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Peterborough","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Plymouth","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Portsmouth","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Powys","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Sandwell","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Borders","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Sefton","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Sheffield","Yorkshire and The Humber","60","60","27750","25000"
"New entrant CS","2021","Declared disabled","Shetland Islands","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Shropshire CC","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Solihull","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Somerset","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","South and West Derbyshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","South Ayrshire","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","South Hampshire","South East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Declared disabled","South Lanarkshire","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","South Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","South Teesside","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","South West Wales","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Southampton","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Southend-on-Sea","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Staffordshire CC","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","Declared disabled","Stoke-on-Trent","West Midlands (England)","40","30","[c]","[c]"
"New entrant CS","2021","Declared disabled","Suffolk","East of England","50","40","[c]","[c]"
"New entrant CS","2021","Declared disabled","Sunderland","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Swansea","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Swindon","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Telford and Wrekin","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Thurrock","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Torbay","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Tower Hamlets","London","60","60","35200","31060"
"New entrant CS","2021","Declared disabled","Tyneside","North East (England)","170","170","25470","21010"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","50","50","29730","27570"
"New entrant CS","2021","Declared disabled","Wakefield","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Walsall","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wandsworth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Warrington","North West (England)","30","30","[c]","[c]"
"New entrant CS","2021","Declared disabled","Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Essex","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Kent","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Lothian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Surrey","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Sussex (North East)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Sussex (South West)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Westminster","London","450","450","35320","32560"
"New entrant CS","2021","Declared disabled","Wiltshire","South West (England)","80","80","27840","25850"
"New entrant CS","2021","Declared disabled","Wirral","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wolverhampton","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Worcestershire","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","York","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Aberdeen City and Aberdeenshire","Scotland","100","100","28210","27570"
"New entrant CS","2021","Declared non-disabled","Angus and Dundee City","Scotland","80","80","25190","21010"
"New entrant CS","2021","Declared non-disabled","Antrim and Newtownabbey","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ards and North Down","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Barking & Dagenham and Havering","London","120","120","29480","31060"
"New entrant CS","2021","Declared non-disabled","Barnet","London","310","290","32410","31060"
"New entrant CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","170","160","23880","22850"
"New entrant CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","730","710","32620","27570"
"New entrant CS","2021","Declared non-disabled","Bedford","East of England","70","70","26570","27570"
"New entrant CS","2021","Declared non-disabled","Belfast","Northern Ireland","100","100","24320","20140"
"New entrant CS","2021","Declared non-disabled","Berkshire","South East (England)","290","290","30690","29290"
"New entrant CS","2021","Declared non-disabled","Bexley and Greenwich","London","190","190","29360","31060"
"New entrant CS","2021","Declared non-disabled","Birmingham","West Midlands (England)","590","570","29480","27570"
"New entrant CS","2021","Declared non-disabled","Blackburn with Darwen","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Blackpool","North West (England)","480","480","23070","21010"
"New entrant CS","2021","Declared non-disabled","Bournemouth and Poole","South West (England)","90","80","25450","27570"
"New entrant CS","2021","Declared non-disabled","Bradford","Yorkshire and The Humber","150","150","25350","27570"
"New entrant CS","2021","Declared non-disabled","Breckland and South Norfolk","East of England","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Brent","London","110","110","29270","31060"
"New entrant CS","2021","Declared non-disabled","Bridgend and Neath Port Talbot","Wales","50","50","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Brighton and Hove","South East (England)","90","80","25430","27570"
"New entrant CS","2021","Declared non-disabled","Bristol, City of","South West (England)","500","480","30230","27570"
"New entrant CS","2021","Declared non-disabled","Bromley","London","80","80","27970","31060"
"New entrant CS","2021","Declared non-disabled","Buckinghamshire CC","South East (England)","170","170","28720","27570"
"New entrant CS","2021","Declared non-disabled","Caithness and Sutherland and Ross and Cromarty","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Calderdale and Kirklees","Yorkshire and The Humber","90","90","26280","27570"
"New entrant CS","2021","Declared non-disabled","Cambridgeshire CC","East of England","250","240","30990","27570"
"New entrant CS","2021","Declared non-disabled","Camden and City of London","London","140","140","34230","28670"
"New entrant CS","2021","Declared non-disabled","Cardiff and Vale of Glamorgan","Wales","440","430","25950","21050"
"New entrant CS","2021","Declared non-disabled","Causeway Coast and Glens","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Central Bedfordshire","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Central Hampshire","South East (England)","250","240","28060","26350"
"New entrant CS","2021","Declared non-disabled","Central Valleys","Wales","70","70","24420","22920"
"New entrant CS","2021","Declared non-disabled","Cheshire East","North West (England)","50","50","27190","24920"
"New entrant CS","2021","Declared non-disabled","Cheshire West and Chester","North West (England)","100","100","22200","21010"
"New entrant CS","2021","Declared non-disabled","Chorley and West Lancashire","North West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","City of Edinburgh","Scotland","530","520","29920","27570"
"New entrant CS","2021","Declared non-disabled","Clackmannanshire and Fife","Scotland","60","50","27620","27570"
"New entrant CS","2021","Declared non-disabled","Conwy and Denbighshire","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cornwall and Isles of Scilly","South West (England)","130","120","26130","27570"
"New entrant CS","2021","Declared non-disabled","Coventry","West Midlands (England)","160","150","29990","27570"
"New entrant CS","2021","Declared non-disabled","Croydon","London","230","230","32850","29570"
"New entrant CS","2021","Declared non-disabled","Darlington","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Derby","East Midlands (England)","100","90","26110","27570"
"New entrant CS","2021","Declared non-disabled","Devon CC","South West (England)","480","470","26410","22920"
"New entrant CS","2021","Declared non-disabled","Dorset CC","South West (England)","100","100","24970","25380"
"New entrant CS","2021","Declared non-disabled","Dudley","West Midlands (England)","60","60","24470","25240"
"New entrant CS","2021","Declared non-disabled","Dumfries and Galloway","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Durham CC","North East (England)","190","180","22290","21010"
"New entrant CS","2021","Declared non-disabled","Ealing","London","130","130","30340","31060"
"New entrant CS","2021","Declared non-disabled","East Ayrshire and North Ayrshire mainland","Scotland","50","50","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East Cumbria","North West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East Derbyshire","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Scotland","90","90","27440","24480"
"New entrant CS","2021","Declared non-disabled","East Kent","South East (England)","230","230","26390","24920"
"New entrant CS","2021","Declared non-disabled","East Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East Lothian and Midlothian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East Merseyside","North West (England)","90","90","26700","27570"
"New entrant CS","2021","Declared non-disabled","East Riding of Yorkshire","Yorkshire and The Humber","100","100","23910","22850"
"New entrant CS","2021","Declared non-disabled","East Surrey","South East (England)","100","100","28210","29290"
"New entrant CS","2021","Declared non-disabled","East Sussex CC","South East (England)","250","240","24220","25850"
"New entrant CS","2021","Declared non-disabled","Enfield","London","100","100","30080","31060"
"New entrant CS","2021","Declared non-disabled","Essex Haven Gateway","East of England","90","90","27880","29290"
"New entrant CS","2021","Declared non-disabled","Essex Thames Gateway","East of England","110","110","26320","29290"
"New entrant CS","2021","Declared non-disabled","Falkirk","Scotland","90","90","21870","21010"
"New entrant CS","2021","Declared non-disabled","Fermanagh and Omagh","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Flintshire and Wrexham","Wales","120","120","22830","22850"
"New entrant CS","2021","Declared non-disabled","Glasgow City","Scotland","700","680","27250","23450"
"New entrant CS","2021","Declared non-disabled","Gloucestershire","South West (England)","90","90","26700","27570"
"New entrant CS","2021","Declared non-disabled","Greater Manchester North East","North West (England)","170","170","26460","27570"
"New entrant CS","2021","Declared non-disabled","Greater Manchester North West","North West (England)","140","140","23590","22010"
"New entrant CS","2021","Declared non-disabled","Greater Manchester South East","North West (England)","160","160","22440","21010"
"New entrant CS","2021","Declared non-disabled","Greater Manchester South West","North West (England)","290","290","26670","25560"
"New entrant CS","2021","Declared non-disabled","Gwent Valleys","Wales","60","60","25870","27570"
"New entrant CS","2021","Declared non-disabled","Gwynedd","Wales","50","50","21350","21010"
"New entrant CS","2021","Declared non-disabled","Hackney and Newham","London","260","260","29840","31060"
"New entrant CS","2021","Declared non-disabled","Haringey and Islington","London","200","200","28910","31060"
"New entrant CS","2021","Declared non-disabled","Harrow and Hillingdon","London","200","190","30330","31060"
"New entrant CS","2021","Declared non-disabled","Hartlepool and Stockton-on-Tees","North East (England)","90","90","22990","22850"
"New entrant CS","2021","Declared non-disabled","Heart of Essex","East of England","100","100","27140","29290"
"New entrant CS","2021","Declared non-disabled","Herefordshire, County of","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Hertfordshire","East of England","330","320","28380","29290"
"New entrant CS","2021","Declared non-disabled","Hounslow and Richmond upon Thames","London","210","210","30240","31060"
"New entrant CS","2021","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","90","90","25250","21050"
"New entrant CS","2021","Declared non-disabled","Isle of Anglesey","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Isle of Wight","South East (England)","60","60","24170","24120"
"New entrant CS","2021","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","London","130","130","29270","31060"
"New entrant CS","2021","Declared non-disabled","Kent Thames Gateway","South East (England)","160","160","27380","29120"
"New entrant CS","2021","Declared non-disabled","Kingston upon Hull, City of","Yorkshire and The Humber","70","70","26010","27570"
"New entrant CS","2021","Declared non-disabled","Lambeth","London","720","650","36730","31370"
"New entrant CS","2021","Declared non-disabled","Lancaster and Wyre","North West (England)","120","120","23360","21010"
"New entrant CS","2021","Declared non-disabled","Leeds","Yorkshire and The Humber","810","790","28140","27570"
"New entrant CS","2021","Declared non-disabled","Leicester","East Midlands (England)","210","200","23620","22850"
"New entrant CS","2021","Declared non-disabled","Leicestershire CC and Rutland","East Midlands (England)","110","110","25620","22850"
"New entrant CS","2021","Declared non-disabled","Lewisham and Southwark","London","210","210","29290","31060"
"New entrant CS","2021","Declared non-disabled","Lincolnshire","East Midlands (England)","190","180","26380","25190"
"New entrant CS","2021","Declared non-disabled","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Liverpool","North West (England)","200","190","24780","21320"
"New entrant CS","2021","Declared non-disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Luton","East of England","70","70","24940","27570"
"New entrant CS","2021","Declared non-disabled","Manchester","North West (England)","620","590","32000","27570"
"New entrant CS","2021","Declared non-disabled","Medway","South East (England)","100","100","26540","29290"
"New entrant CS","2021","Declared non-disabled","Merton, Kingston upon Thames and Sutton","London","130","130","29880","31060"
"New entrant CS","2021","Declared non-disabled","Mid Kent","South East (England)","100","100","29220","29290"
"New entrant CS","2021","Declared non-disabled","Mid Lancashire","North West (England)","120","110","23820","21010"
"New entrant CS","2021","Declared non-disabled","Milton Keynes","South East (England)","90","90","25620","27570"
"New entrant CS","2021","Declared non-disabled","Monmouthshire and Newport","Wales","290","280","29470","27570"
"New entrant CS","2021","Declared non-disabled","Na h-Eileanan Siar","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Newry, Mourne and Down","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North and North East Lincolnshire","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North and West Norfolk","East of England","70","70","24400","22850"
"New entrant CS","2021","Declared non-disabled","North Hampshire","South East (England)","120","110","27750","27570"
"New entrant CS","2021","Declared non-disabled","North Lanarkshire","Scotland","50","50","26750","27570"
"New entrant CS","2021","Declared non-disabled","North Northamptonshire","East Midlands (England)","70","70","27380","27570"
"New entrant CS","2021","Declared non-disabled","North Nottinghamshire","East Midlands (England)","60","60","24360","24120"
"New entrant CS","2021","Declared non-disabled","North Yorkshire CC","Yorkshire and The Humber","150","140","28240","27570"
"New entrant CS","2021","Declared non-disabled","Northumberland","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Norwich and East Norfolk","East of England","140","140","24470","23750"
"New entrant CS","2021","Declared non-disabled","Nottingham","East Midlands (England)","390","380","28780","25560"
"New entrant CS","2021","Declared non-disabled","Orkney Islands","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Oxfordshire","South East (England)","220","200","27360","27570"
"New entrant CS","2021","Declared non-disabled","Perth and Kinross and Stirling","Scotland","50","50","27760","27570"
"New entrant CS","2021","Declared non-disabled","Peterborough","East of England","70","70","26870","27570"
"New entrant CS","2021","Declared non-disabled","Plymouth","South West (England)","140","130","26320","21010"
"New entrant CS","2021","Declared non-disabled","Portsmouth","South East (England)","230","230","28880","27570"
"New entrant CS","2021","Declared non-disabled","Powys","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Redbridge and Waltham Forest","London","200","190","29070","31060"
"New entrant CS","2021","Declared non-disabled","Sandwell","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Borders","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Sefton","North West (England)","180","180","27570","26370"
"New entrant CS","2021","Declared non-disabled","Sheffield","Yorkshire and The Humber","310","300","27380","22920"
"New entrant CS","2021","Declared non-disabled","Shetland Islands","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Shropshire CC","West Midlands (England)","90","90","26360","27570"
"New entrant CS","2021","Declared non-disabled","Solihull","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Somerset","South West (England)","140","130","26090","26350"
"New entrant CS","2021","Declared non-disabled","South and West Derbyshire","East Midlands (England)","80","80","24910","26370"
"New entrant CS","2021","Declared non-disabled","South Ayrshire","Scotland","50","50","26450","27570"
"New entrant CS","2021","Declared non-disabled","South Hampshire","South East (England)","250","240","28370","27570"
"New entrant CS","2021","Declared non-disabled","South Lanarkshire","Scotland","90","90","22130","20140"
"New entrant CS","2021","Declared non-disabled","South Nottinghamshire","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South Teesside","North East (England)","70","70","21440","21010"
"New entrant CS","2021","Declared non-disabled","South West Wales","Wales","70","70","23780","21050"
"New entrant CS","2021","Declared non-disabled","Southampton","South East (England)","120","120","30050","27570"
"New entrant CS","2021","Declared non-disabled","Southend-on-Sea","East of England","70","70","27490","29290"
"New entrant CS","2021","Declared non-disabled","Staffordshire CC","West Midlands (England)","280","270","24850","23910"
"New entrant CS","2021","Declared non-disabled","Stoke-on-Trent","West Midlands (England)","170","160","22400","18880"
"New entrant CS","2021","Declared non-disabled","Suffolk","East of England","330","330","25740","27570"
"New entrant CS","2021","Declared non-disabled","Sunderland","North East (England)","170","170","25260","27570"
"New entrant CS","2021","Declared non-disabled","Swansea","Wales","260","250","25540","21590"
"New entrant CS","2021","Declared non-disabled","Swindon","South West (England)","70","70","26750","27570"
"New entrant CS","2021","Declared non-disabled","Telford and Wrekin","West Midlands (England)","80","80","34800","27570"
"New entrant CS","2021","Declared non-disabled","Thurrock","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Torbay","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tower Hamlets","London","590","580","40090","34550"
"New entrant CS","2021","Declared non-disabled","Tyneside","North East (England)","1190","1170","24980","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","280","280","29740","27570"
"New entrant CS","2021","Declared non-disabled","Wakefield","Yorkshire and The Humber","80","80","25230","27570"
"New entrant CS","2021","Declared non-disabled","Walsall","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wandsworth","London","80","80","28330","30220"
"New entrant CS","2021","Declared non-disabled","Warrington","North West (England)","160","160","29100","27570"
"New entrant CS","2021","Declared non-disabled","Warwickshire","West Midlands (England)","80","80","25010","22920"
"New entrant CS","2021","Declared non-disabled","West Cumbria","North West (England)","60","60","30310","24620"
"New entrant CS","2021","Declared non-disabled","West Essex","East of England","80","70","28900","29290"
"New entrant CS","2021","Declared non-disabled","West Kent","South East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Lothian","Scotland","50","50","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Northamptonshire","East Midlands (England)","90","90","24000","22920"
"New entrant CS","2021","Declared non-disabled","West Surrey","South East (England)","240","230","29060","27960"
"New entrant CS","2021","Declared non-disabled","West Sussex (North East)","South East (England)","120","120","27130","27570"
"New entrant CS","2021","Declared non-disabled","West Sussex (South West)","South East (England)","80","80","27580","27570"
"New entrant CS","2021","Declared non-disabled","Westminster","London","3380","3340","37960","33570"
"New entrant CS","2021","Declared non-disabled","Wiltshire","South West (England)","680","630","29560","26670"
"New entrant CS","2021","Declared non-disabled","Wirral","North West (England)","60","60","22890","21010"
"New entrant CS","2021","Declared non-disabled","Wolverhampton","West Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Worcestershire","West Midlands (England)","180","180","25720","22850"
"New entrant CS","2021","Declared non-disabled","York","Yorkshire and The Humber","230","220","31900","27570"
"New entrant CS","2021","Undeclared","Angus and Dundee City","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barnet","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bedford","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Belfast","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Birmingham","West Midlands (England)","70","60","31040","28590"
"New entrant CS","2021","Undeclared","Blackpool","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bournemouth and Poole","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bradford","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Breckland and South Norfolk","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Brent","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bridgend and Neath Port Talbot","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Brighton and Hove","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bristol, City of","South West (England)","40","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Buckinghamshire CC","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Calderdale and Kirklees","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cambridgeshire CC","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cardiff and Vale of Glamorgan","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Central Hampshire","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Central Valleys","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire East","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire West and Chester","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","City of Edinburgh","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Clackmannanshire and Fife","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Coventry","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Darlington","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derby","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon CC","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset CC","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dudley","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Durham CC","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ealing","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Ayrshire and North Ayrshire mainland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Derbyshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Kent","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Lothian and Midlothian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Riding of Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Surrey","South East (England)","[c]","[c]","[c]","[c]"
