"Status","Year","Region_ITL2","Disability","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Derbyshire and Nottinghamshire","Declared non-disabled","Ministry of Justice","2370","2200","27520","24680"
"In post","2021","Derbyshire and Nottinghamshire","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Declared non-disabled","Office for Standards in Education","140","140","45990","39850"
"In post","2021","Derbyshire and Nottinghamshire","Declared non-disabled","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Department for Transport","30","30","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Department for Work and Pensions","130","120","28290","27570"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","HM Revenue and Customs","200","180","32750","31810"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Ministry of Justice","350","320","28920","28200"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Attorney General's Departments","70","70","32310","25480"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Department for Business, Energy and Industrial Strategy","100","90","29440","30950"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Department for Transport","90","80","33280","30730"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Department for Work and Pensions","50","50","26880","27570"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Department of Health and Social Care","30","30","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","HM Land Registry","160","150","28130","22350"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","HM Revenue and Customs","1000","950","28480","25560"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Ministry of Defence","40","40","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Ministry of Justice","270","250","23120","21710"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","National Crime Agency","40","40","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Declared disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Declared disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Declared disabled","Department for Business, Energy and Industrial Strategy","100","90","35200","32730"
"In post","2021","Devon","Declared disabled","Department for Environment, Food and Rural Affairs","70","70","28870","25190"
"In post","2021","Devon","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Declared disabled","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Declared disabled","Department for Work and Pensions","350","290","25170","27570"
"In post","2021","Devon","Declared disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Declared disabled","HM Land Registry","80","70","31650","31740"
"In post","2021","Devon","Declared disabled","HM Revenue and Customs","40","30","[c]","[c]"
"In post","2021","Devon","Declared disabled","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Declared disabled","Ministry of Defence","130","120","27040","22080"
"In post","2021","Devon","Declared disabled","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Declared disabled","Ministry of Justice","170","150","30580","28200"
"In post","2021","Devon","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Declared non-disabled","Attorney General's Departments","70","60","41760","40560"
"In post","2021","Devon","Declared non-disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Declared non-disabled","Department for Business, Energy and Industrial Strategy","1680","1610","40340","39650"
"In post","2021","Devon","Declared non-disabled","Department for Environment, Food and Rural Affairs","390","360","29590","25330"
"In post","2021","Devon","Declared non-disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Declared non-disabled","Department for Transport","80","70","34630","29250"
"In post","2021","Devon","Declared non-disabled","Department for Work and Pensions","1580","1350","25980","27570"
"In post","2021","Devon","Declared non-disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Declared non-disabled","HM Land Registry","510","460","37220","38450"
"In post","2021","Devon","Declared non-disabled","HM Revenue and Customs","240","220","27650","21350"
"In post","2021","Devon","Declared non-disabled","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Declared non-disabled","Home Office","80","70","29890","25570"
"In post","2021","Devon","Declared non-disabled","Ministry of Defence","910","880","30530","26670"
"In post","2021","Devon","Declared non-disabled","Ministry of Housing, Communities and Local Government","30","30","[c]","[c]"
"In post","2021","Devon","Declared non-disabled","Ministry of Justice","980","900","28330","25400"
"In post","2021","Devon","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Undeclared","Department for Work and Pensions","80","70","24870","27570"
"In post","2021","Devon","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Undeclared","HM Land Registry","40","40","[c]","[c]"
"In post","2021","Devon","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Undeclared","Ministry of Defence","110","100","28380","26670"
"In post","2021","Devon","Undeclared","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Undeclared","Ministry of Justice","150","130","29280","28220"
"In post","2021","Devon","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"In post","2021","Devon","Unknown","Department for Environment, Food and Rural Affairs","50","40","[c]","[c]"
"In post","2021","Devon","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","Department for Work and Pensions","60","50","25490","27570"
"In post","2021","Devon","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","HM Land Registry","290","280","31300","27130"
"In post","2021","Devon","Unknown","HM Revenue and Customs","120","110","24520","21100"
"In post","2021","Devon","Unknown","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","Ministry of Defence","300","290","27070","21130"
"In post","2021","Devon","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","Ministry of Justice","80","80","23400","22850"
"In post","2021","Devon","Unknown","National Crime Agency","40","40","[c]","[c]"
"In post","2021","Dorset and Somerset","Declared disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Declared disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Declared disabled","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Declared disabled","Department for Work and Pensions","160","140","26340","27570"
"In post","2021","Dorset and Somerset","Declared disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Declared disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Declared disabled","Ministry of Defence","200","190","31460","29200"
"In post","2021","Dorset and Somerset","Declared disabled","Ministry of Justice","180","170","28110","27260"
"In post","2021","Dorset and Somerset","Declared disabled","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Declared non-disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Declared non-disabled","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Declared non-disabled","Department for Environment, Food and Rural Affairs","140","130","33400","30040"
"In post","2021","Dorset and Somerset","Declared non-disabled","Department for Transport","50","50","29190","27680"
"In post","2021","Dorset and Somerset","Declared non-disabled","Department for Work and Pensions","690","600","26730","27570"
"In post","2021","Dorset and Somerset","Declared non-disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Declared non-disabled","HM Land Registry","160","140","31750","27130"
"In post","2021","Dorset and Somerset","Declared non-disabled","Home Office","70","60","27800","27260"
"In post","2021","Dorset and Somerset","Declared non-disabled","Ministry of Defence","1450","1400","31140","29650"
"In post","2021","Dorset and Somerset","Declared non-disabled","Ministry of Justice","940","870","28040","25850"
"In post","2021","Dorset and Somerset","Declared non-disabled","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","Department for Work and Pensions","40","40","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","Ministry of Defence","180","180","32480","33290"
"In post","2021","Dorset and Somerset","Undeclared","Ministry of Justice","160","140","29240","27680"
"In post","2021","Dorset and Somerset","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Unknown","Charity Commission","30","30","[c]","[c]"
