"Status","Year","Region_ITL2","Sexual_orientation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Highlands and Islands","LGBO","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Highlands and Islands","Unknown","Scottish Government","50","40","[c]","[c]"
"New entrant CS","2021","Inner London - East","Heterosexual / straight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Heterosexual / straight","Cabinet Office","70","70","46810","54020"
"New entrant CS","2021","Inner London - East","Heterosexual / straight","Competition and Markets Authority","60","60","50430","53530"
"New entrant CS","2021","Inner London - East","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Heterosexual / straight","Department for Work and Pensions","780","760","30110","31060"
"New entrant CS","2021","Inner London - East","Heterosexual / straight","Department of Health and Social Care","620","560","39370","36330"
"New entrant CS","2021","Inner London - East","Heterosexual / straight","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Heterosexual / straight","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Heterosexual / straight","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Heterosexual / straight","Ministry of Justice","290","290","31780","26810"
"New entrant CS","2021","Inner London - East","Heterosexual / straight","National Crime Agency","230","230","38080","36200"
"New entrant CS","2021","Inner London - East","Heterosexual / straight","Office of Gas and Electricity Markets","100","100","40020","33400"
"New entrant CS","2021","Inner London - East","Heterosexual / straight","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Heterosexual / straight","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","LGBO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","LGBO","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","LGBO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","LGBO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","LGBO","Department for Work and Pensions","80","80","30340","31060"
"New entrant CS","2021","Inner London - East","LGBO","Department of Health and Social Care","50","50","34960","32330"
"New entrant CS","2021","Inner London - East","LGBO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","LGBO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","LGBO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","LGBO","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","LGBO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","LGBO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","LGBO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Undeclared","Department for Work and Pensions","60","50","30030","31060"
"New entrant CS","2021","Inner London - East","Undeclared","Department of Health and Social Care","130","110","40790","32960"
"New entrant CS","2021","Inner London - East","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Undeclared","Ministry of Justice","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - East","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Undeclared","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Unknown","Cabinet Office","90","80","46540","34550"
"New entrant CS","2021","Inner London - East","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Unknown","Department for Work and Pensions","100","100","30500","31060"
"New entrant CS","2021","Inner London - East","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Unknown","HM Revenue and Customs","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - East","Unknown","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Unknown","Ministry of Justice","270","270","29260","26610"
"New entrant CS","2021","Inner London - East","Unknown","National Crime Agency","50","50","41930","36740"
"New entrant CS","2021","Inner London - East","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Unknown","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","Attorney General's Departments","330","320","40910","43920"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","Cabinet Office","360","360","38730","34550"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","Chancellor's other departments","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","430","430","38870","33570"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","Department for Digital, Culture, Media and Sport","250","250","38530","34020"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","Department for Education","100","100","41670","36660"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","Department for Environment, Food and Rural Affairs","300","290","36910","32560"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","Department for International Trade","170","170","35720","31800"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","Department for Transport","260","260","37370","34710"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","Department for Work and Pensions","360","350","32570","31060"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","Department of Health and Social Care","170","160","38870","32790"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","Food Standards Agency","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","HM Treasury","290","290","33710","28500"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","Home Office","130","130","40720","35060"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","Ministry of Defence","150","150","34250","31700"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","Ministry of Housing, Communities and Local Government","150","140","40350","33210"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","Ministry of Justice","410","410","31520","30220"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","Office for Standards in Education","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","UK Export Finance","70","70","47110","46500"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","United Kingdom Statistics Authority","160","160","38210","32540"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Heterosexual / straight","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","Attorney General's Departments","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","Cabinet Office","50","50","34660","30000"
"New entrant CS","2021","Inner London - West","LGBO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","Department for Business, Energy and Industrial Strategy","70","70","34820","33570"
"New entrant CS","2021","Inner London - West","LGBO","Department for Digital, Culture, Media and Sport","50","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","Department for Transport","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","HM Treasury","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","Ministry of Justice","50","50","32350","30220"
"New entrant CS","2021","Inner London - West","LGBO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","LGBO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","Cabinet Office","50","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","Department for Business, Energy and Industrial Strategy","60","60","38270","33570"
"New entrant CS","2021","Inner London - West","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","Department for Environment, Food and Rural Affairs","40","30","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","HM Treasury","80","80","35720","32320"
"New entrant CS","2021","Inner London - West","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Undeclared","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","Attorney General's Departments","60","60","33680","26970"
"New entrant CS","2021","Inner London - West","Unknown","Cabinet Office","570","560","42150","28000"
"New entrant CS","2021","Inner London - West","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","Department for Business, Energy and Industrial Strategy","140","140","37820","33570"
"New entrant CS","2021","Inner London - West","Unknown","Department for Digital, Culture, Media and Sport","50","50","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","Department for Education","120","110","37420","32940"
"New entrant CS","2021","Inner London - West","Unknown","Department for Environment, Food and Rural Affairs","160","160","38270","32850"
"New entrant CS","2021","Inner London - West","Unknown","Department for International Trade","140","140","32620","31800"
"New entrant CS","2021","Inner London - West","Unknown","Department for Transport","150","150","38270","34710"
"New entrant CS","2021","Inner London - West","Unknown","Department for Work and Pensions","90","80","37480","31060"
"New entrant CS","2021","Inner London - West","Unknown","Department of Health and Social Care","620","610","41410","32790"
"New entrant CS","2021","Inner London - West","Unknown","HM Revenue and Customs","60","60","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","Home Office","300","290","41450","35680"
"New entrant CS","2021","Inner London - West","Unknown","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","Ministry of Justice","450","450","31140","26810"
"New entrant CS","2021","Inner London - West","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","United Kingdom Statistics Authority","70","70","35780","32540"
"New entrant CS","2021","Inner London - West","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Heterosexual / straight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Heterosexual / straight","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Heterosexual / straight","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Heterosexual / straight","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Heterosexual / straight","Department for Work and Pensions","420","420","28070","29290"
"New entrant CS","2021","Kent","Heterosexual / straight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Heterosexual / straight","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Heterosexual / straight","Home Office","40","40","[c]","[c]"
"New entrant CS","2021","Kent","Heterosexual / straight","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Heterosexual / straight","Ministry of Justice","160","160","24360","24020"
"New entrant CS","2021","Kent","Heterosexual / straight","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","LGBO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","LGBO","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","LGBO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","LGBO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","LGBO","Department for Work and Pensions","50","50","28250","29290"
"New entrant CS","2021","Kent","LGBO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","LGBO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","LGBO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","LGBO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","LGBO","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Unknown","Home Office","140","130","24120","24880"
"New entrant CS","2021","Kent","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Unknown","Ministry of Justice","130","130","23620","22850"
"New entrant CS","2021","Kent","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Heterosexual / straight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Heterosexual / straight","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Heterosexual / straight","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Heterosexual / straight","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Heterosexual / straight","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Heterosexual / straight","Department for Work and Pensions","680","670","23240","21010"
"New entrant CS","2021","Lancashire","Heterosexual / straight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Heterosexual / straight","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Heterosexual / straight","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Heterosexual / straight","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Heterosexual / straight","Ministry of Justice","120","110","22450","22850"
"New entrant CS","2021","Lancashire","Heterosexual / straight","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","LGBO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","LGBO","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","LGBO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","LGBO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","LGBO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","LGBO","Department for Work and Pensions","80","80","22530","21010"
"New entrant CS","2021","Lancashire","LGBO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","LGBO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","LGBO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","LGBO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","LGBO","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Undeclared","Department for Work and Pensions","40","40","[c]","[c]"
"New entrant CS","2021","Lancashire","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Unknown","Department for Work and Pensions","130","130","22930","21010"
"New entrant CS","2021","Lancashire","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Unknown","Ministry of Justice","100","90","21870","20600"
"New entrant CS","2021","Lancashire","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Department for Work and Pensions","290","280","25570","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Ministry of Justice","160","150","21650","22850"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
