"Status","Year","Responsibility_level","Region_ITL3","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","G6/G7","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Northamptonshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Northamptonshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Surrey","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Surrey","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Surrey","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Surrey","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Surrey","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Surrey","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Surrey","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Sussex (North East)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Sussex (North East)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Sussex (North East)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Sussex (North East)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Sussex (North East)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Sussex (South West)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Sussex (South West)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Sussex (South West)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Sussex (South West)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Sussex (South West)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Westminster","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Westminster","Communications","50","40","[c]","[c]"
"New entrant CS","2022","G6/G7","Westminster","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Westminster","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Westminster","Digital, Data and Technology","100","100","59090","57600"
"New entrant CS","2022","G6/G7","Westminster","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Westminster","Finance","50","40","[c]","[c]"
"New entrant CS","2022","G6/G7","Westminster","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Westminster","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Westminster","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Westminster","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Westminster","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Westminster","Legal","190","180","54380","50500"
"New entrant CS","2022","G6/G7","Westminster","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Westminster","Operational Delivery","140","130","56710","53360"
"New entrant CS","2022","G6/G7","Westminster","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Westminster","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Westminster","Policy","360","350","56070","54110"
"New entrant CS","2022","G6/G7","Westminster","Project Delivery","50","50","56730","54110"
"New entrant CS","2022","G6/G7","Westminster","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Westminster","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Westminster","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Westminster","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Westminster","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Westminster","Unknown","180","170","62670","61170"
"New entrant CS","2022","G6/G7","Wiltshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wiltshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wiltshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wiltshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wiltshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wiltshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wiltshire","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wiltshire","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wiltshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wiltshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wiltshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wiltshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wiltshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wirral","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wolverhampton","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wolverhampton","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wolverhampton","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wolverhampton","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wolverhampton","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wolverhampton","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wolverhampton","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wolverhampton","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wolverhampton","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Worcestershire CC","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Worcestershire CC","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Worcestershire CC","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Worcestershire CC","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Worcestershire CC","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Worcestershire CC","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Worcestershire CC","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","York","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","York","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","York","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","York","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","York","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","York","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","York","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","York","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","York","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Antrim and Newtownabbey","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Barnet","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Barnet","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Bath and North East Somerset, North Somerset and South Gloucestershire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Bath and North East Somerset, North Somerset and South Gloucestershire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Bedford","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Belfast","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Belfast","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Berkshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Birmingham","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Birmingham","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Birmingham","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Birmingham","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Birmingham","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Birmingham","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Bristol, City of","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Bristol, City of","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Bristol, City of","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Bristol, City of","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Bristol, City of","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Buckinghamshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Buckinghamshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cambridgeshire CC","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cardiff and Vale of Glamorgan","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cardiff and Vale of Glamorgan","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cardiff and Vale of Glamorgan","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cardiff and Vale of Glamorgan","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cardiff and Vale of Glamorgan","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cardiff and Vale of Glamorgan","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cardiff and Vale of Glamorgan","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cheshire East","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cheshire East","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","City of Edinburgh","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","City of Edinburgh","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Coventry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Croydon","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Croydon","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Croydon","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Darlington","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","East Surrey","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Essex Haven Gateway","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Greater Manchester South West","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Greater Manchester South West","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Greater Manchester South West","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Gwent Valleys","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Hounslow and Richmond upon Thames","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Hounslow and Richmond upon Thames","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Lambeth","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Lambeth","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Lambeth","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Lambeth","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Leeds","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Leeds","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Leeds","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Leeds","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Leeds","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Leeds","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Leeds","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Leeds","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Leicestershire CC and Rutland","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Lewisham and Southwark","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Lincolnshire CC","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Liverpool","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Manchester","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Manchester","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Manchester","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Mid Kent","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Mid Lancashire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Monmouthshire and Newport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Monmouthshire and Newport","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Nottingham","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Oxfordshire CC","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Oxfordshire CC","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Peterborough","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Portsmouth","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Portsmouth","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Portsmouth","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Sefton","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Sheffield","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Solihull","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Somerset CC","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","South Hampshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","South Nottinghamshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","South West Wales","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Southampton","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Staffordshire CC","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Staffordshire CC","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Staffordshire CC","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Staffordshire CC","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Suffolk CC","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Swansea","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Tower Hamlets","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Tower Hamlets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Tower Hamlets","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Tower Hamlets","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Tower Hamlets","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Tower Hamlets","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Tower Hamlets","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Tower Hamlets","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Tyneside","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Tyneside","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Tyneside","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Warrington","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Surrey","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Sussex (South West)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Westminster","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Westminster","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Westminster","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Westminster","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Westminster","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Westminster","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Westminster","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Westminster","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Westminster","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Westminster","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Westminster","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Westminster","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Westminster","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Westminster","Operational Delivery","40","30","[c]","[c]"
"New entrant CS","2022","SCS","Westminster","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Westminster","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Westminster","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Westminster","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Westminster","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Westminster","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Westminster","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","SCS","Wiltshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Wiltshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Wiltshire","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Wiltshire","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Wiltshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Wirral","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Worcestershire CC","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","York","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","York","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Aberdeen City and Aberdeenshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Aberdeen City and Aberdeenshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Aberdeen City and Aberdeenshire","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Aberdeen City and Aberdeenshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Aberdeen City and Aberdeenshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Aberdeen City and Aberdeenshire","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Angus and Dundee City","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Angus and Dundee City","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Angus and Dundee City","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Angus and Dundee City","Unknown","70","70","33600","31540"
"New entrant CS","2022","SEO/HEO","Antrim and Newtownabbey","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Antrim and Newtownabbey","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Antrim and Newtownabbey","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Ards and North Down","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Ards and North Down","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Ards and North Down","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Barking & Dagenham and Havering","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Barking & Dagenham and Havering","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Barking & Dagenham and Havering","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Barnet","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Barnet","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Barnet","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Barnet","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Barnet","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Barnet","Science and Engineering","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Barnsley, Doncaster and Rotherham","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Barnsley, Doncaster and Rotherham","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Barnsley, Doncaster and Rotherham","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Barnsley, Doncaster and Rotherham","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Barnsley, Doncaster and Rotherham","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Barnsley, Doncaster and Rotherham","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Barnsley, Doncaster and Rotherham","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Barnsley, Doncaster and Rotherham","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","Other","100","100","31880","31250"
"New entrant CS","2022","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","Project Delivery","100","100","35610","38000"
"New entrant CS","2022","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","Science and Engineering","130","120","39680","42500"
