"Status","Year","Profession_of_post","Region_ITL1","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Project Delivery","West Midlands (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North East (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North East (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North East (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North East (England)","HM Revenue and Customs","30","30","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Northern Ireland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South East (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South East (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South East (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South East (England)","Ministry of Defence","50","50","[c]","[c]"
"New entrant CS","2021","Property","South West (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South West (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South West (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South West (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South West (England)","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East Midlands (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East of England","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","London","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","North East (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","North West (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South East (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South West (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Wales","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","West Midlands (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Yorkshire and The Humber","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East Midlands (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East Midlands (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East Midlands (England)","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East Midlands (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East Midlands (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East Midlands (England)","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East of England","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East of England","Department of Health and Social Care","40","30","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East of England","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","Department of Health and Social Care","180","160","35830","32650"
"New entrant CS","2021","Science and Engineering","London","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","North East (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","North East (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","North West (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","North West (England)","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","North West (England)","Department of Health and Social Care","70","60","29480","28590"
"New entrant CS","2021","Science and Engineering","North West (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Northern Ireland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Overseas","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Overseas","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Scotland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Scotland","Ministry of Defence","30","30","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Scotland","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Scotland","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","South East (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","South East (England)","Department for Environment, Food and Rural Affairs","50","50","27830","24370"
"New entrant CS","2021","Science and Engineering","South East (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","South East (England)","Ministry of Defence","70","60","29160","26480"
"New entrant CS","2021","Science and Engineering","South West (England)","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"New entrant CS","2021","Science and Engineering","South West (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","South West (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","South West (England)","Department of Health and Social Care","130","120","30630","28590"
"New entrant CS","2021","Science and Engineering","South West (England)","Ministry of Defence","350","350","29730","27540"
"New entrant CS","2021","Science and Engineering","South West (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Wales","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Wales","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Wales","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Wales","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Wales","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Midlands (England)","Department of Health and Social Care","30","20","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Midlands (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Midlands (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Midlands (England)","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Yorkshire and The Humber","Department for Work and Pensions","30","30","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Yorkshire and The Humber","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Yorkshire and The Humber","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Yorkshire and The Humber","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Yorkshire and The Humber","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Yorkshire and The Humber","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","East Midlands (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","East Midlands (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","East of England","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","East of England","Ministry of Defence","50","50","[c]","[c]"
"New entrant CS","2021","Security","East of England","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2021","Security","London","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Northern Ireland","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Overseas","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Scotland","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Scotland","Ministry of Defence","90","90","23100","19560"
"New entrant CS","2021","Security","South East (England)","Ministry of Defence","180","180","28310","25540"
"New entrant CS","2021","Security","South East (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South East (England)","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","Ministry of Defence","100","100","25070","19560"
"New entrant CS","2021","Security","South West (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Wales","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Wales","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Wales","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Wales","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Wales","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Midlands (England)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Midlands (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Midlands (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Midlands (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Midlands (England)","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Yorkshire and The Humber","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Yorkshire and The Humber","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","East Midlands (England)","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","United Kingdom Statistics Authority","60","60","34110","32540"
"New entrant CS","2021","Social Research","North West (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","North West (England)","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","South East (England)","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","South West (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Wales","United Kingdom Statistics Authority","60","60","31410","29540"
"New entrant CS","2021","Social Research","Wales","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","West Midlands (England)","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Yorkshire and The Humber","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","East of England","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","United Kingdom Statistics Authority","60","60","38660","32540"
"New entrant CS","2021","Statistics","North East (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","North East (England)","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","North West (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","North West (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","North West (England)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","North West (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Scotland","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Scotland","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South East (England)","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South East (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South East (England)","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South West (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South West (England)","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South West (England)","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Wales","United Kingdom Statistics Authority","60","60","31480","29540"
"New entrant CS","2021","Statistics","Wales","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","West Midlands (England)","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Yorkshire and The Humber","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Yorkshire and The Humber","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Yorkshire and The Humber","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","East Midlands (England)","HM Revenue and Customs","200","190","25740","25560"
"New entrant CS","2021","Tax","London","HM Revenue and Customs","100","100","31800","32860"
"New entrant CS","2021","Tax","London","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","North East (England)","HM Revenue and Customs","800","790","22840","20140"
"New entrant CS","2021","Tax","North West (England)","HM Revenue and Customs","670","660","22360","20140"
"New entrant CS","2021","Tax","Northern Ireland","HM Revenue and Customs","130","120","21830","20140"
"New entrant CS","2021","Tax","Scotland","HM Revenue and Customs","460","450","20830","20140"
"New entrant CS","2021","Tax","South East (England)","HM Revenue and Customs","80","80","20140","20140"
"New entrant CS","2021","Tax","South West (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Wales","HM Revenue and Customs","240","230","21660","20140"
"New entrant CS","2021","Tax","West Midlands (England)","HM Revenue and Customs","200","200","21550","20140"
"New entrant CS","2021","Tax","Yorkshire and The Humber","HM Revenue and Customs","350","340","22150","20140"
"New entrant CS","2021","Unknown","East Midlands (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Department for Work and Pensions","830","810","26010","27570"
"New entrant CS","2021","Unknown","East Midlands (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
