"Status","Year","Sex","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Female","Wales","EO","390","380","26160","27570"
"New entrant CS","2021","Female","Wales","G6/G7","50","50","55860","53740"
"New entrant CS","2021","Female","Wales","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Wales","SEO/HEO","260","250","33430","31580"
"New entrant CS","2021","Female","Wales","Unknown","60","50","21960","22920"
"New entrant CS","2021","Female","West Midlands (England)","AA/AO","770","740","20630","20600"
"New entrant CS","2021","Female","West Midlands (England)","EO","710","680","26810","27570"
"New entrant CS","2021","Female","West Midlands (England)","G6/G7","90","80","56790","52580"
"New entrant CS","2021","Female","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","West Midlands (England)","SEO/HEO","280","260","35020","34800"
"New entrant CS","2021","Female","West Midlands (England)","Unknown","130","120","21930","22920"
"New entrant CS","2021","Female","Yorkshire and The Humber","AA/AO","900","870","20790","21010"
"New entrant CS","2021","Female","Yorkshire and The Humber","EO","860","830","26750","27570"
"New entrant CS","2021","Female","Yorkshire and The Humber","G6/G7","140","130","55540","49860"
"New entrant CS","2021","Female","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Yorkshire and The Humber","SEO/HEO","450","430","32790","31810"
"New entrant CS","2021","Female","Yorkshire and The Humber","Unknown","90","80","22480","22920"
"New entrant CS","2021","Male","East Midlands (England)","AA/AO","480","480","21300","21010"
"New entrant CS","2021","Male","East Midlands (England)","EO","390","390","26860","27570"
"New entrant CS","2021","Male","East Midlands (England)","G6/G7","30","30","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East Midlands (England)","SEO/HEO","140","140","34840","31810"
"New entrant CS","2021","Male","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East of England","AA/AO","540","530","23340","22850"
"New entrant CS","2021","Male","East of England","EO","530","530","27740","27570"
"New entrant CS","2021","Male","East of England","G6/G7","30","30","[c]","[c]"
"New entrant CS","2021","Male","East of England","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","East of England","SEO/HEO","130","130","33840","33000"
"New entrant CS","2021","Male","East of England","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Male","London","AA/AO","1080","1080","24650","24980"
"New entrant CS","2021","Male","London","EO","1850","1820","29510","31060"
"New entrant CS","2021","Male","London","G6/G7","930","920","59450","57240"
"New entrant CS","2021","Male","London","SCS","190","180","93380","84830"
"New entrant CS","2021","Male","London","SEO/HEO","2280","2260","35630","34550"
"New entrant CS","2021","Male","London","Unknown","70","60","26770","26810"
"New entrant CS","2021","Male","North East (England)","AA/AO","920","920","20910","21010"
"New entrant CS","2021","Male","North East (England)","EO","400","400","26120","25560"
"New entrant CS","2021","Male","North East (England)","G6/G7","50","50","55220","52790"
"New entrant CS","2021","Male","North East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North East (England)","SEO/HEO","140","140","33730","31990"
"New entrant CS","2021","Male","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","AA/AO","1330","1320","20980","21010"
"New entrant CS","2021","Male","North West (England)","EO","860","850","26970","27570"
"New entrant CS","2021","Male","North West (England)","G6/G7","170","170","56070","54880"
"New entrant CS","2021","Male","North West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","North West (England)","SEO/HEO","390","390","34380","32410"
"New entrant CS","2021","Male","North West (England)","Unknown","50","50","29400","22920"
"New entrant CS","2021","Male","Northern Ireland","AA/AO","120","120","20210","20140"
"New entrant CS","2021","Male","Northern Ireland","EO","60","60","26190","25560"
"New entrant CS","2021","Male","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scotland","AA/AO","1050","1040","20990","20140"
"New entrant CS","2021","Male","Scotland","EO","470","470","26380","27570"
"New entrant CS","2021","Male","Scotland","G6/G7","130","120","57380","55500"
"New entrant CS","2021","Male","Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Scotland","SEO/HEO","360","350","35560","34000"
"New entrant CS","2021","Male","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South East (England)","AA/AO","1060","1040","23750","21590"
"New entrant CS","2021","Male","South East (England)","EO","910","900","27780","27570"
"New entrant CS","2021","Male","South East (England)","G6/G7","110","110","57910","54000"
"New entrant CS","2021","Male","South East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South East (England)","SEO/HEO","350","350","34580","33300"
"New entrant CS","2021","Male","South East (England)","Unknown","70","60","25140","22920"
"New entrant CS","2021","Male","South West (England)","AA/AO","700","690","21370","21010"
"New entrant CS","2021","Male","South West (England)","EO","720","710","25880","27540"
"New entrant CS","2021","Male","South West (England)","G6/G7","170","170","56830","54990"
"New entrant CS","2021","Male","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","South West (England)","SEO/HEO","620","610","35180","33290"
"New entrant CS","2021","Male","South West (England)","Unknown","130","120","31920","27540"
"New entrant CS","2021","Male","Unknown","AA/AO","50","50","[c]","[c]"
"New entrant CS","2021","Male","Unknown","EO","100","100","27430","27570"
"New entrant CS","2021","Male","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","SEO/HEO","80","80","32710","31990"
"New entrant CS","2021","Male","Unknown","Unknown","110","110","[c]","[c]"
"New entrant CS","2021","Male","Wales","AA/AO","710","690","20710","20920"
"New entrant CS","2021","Male","Wales","EO","320","310","26230","26320"
"New entrant CS","2021","Male","Wales","G6/G7","70","70","56630","52450"
"New entrant CS","2021","Male","Wales","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Wales","SEO/HEO","240","230","34600","32470"
"New entrant CS","2021","Male","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","AA/AO","610","610","21190","21010"
"New entrant CS","2021","Male","West Midlands (England)","EO","490","480","26880","27570"
"New entrant CS","2021","Male","West Midlands (England)","G6/G7","90","90","56530","52580"
"New entrant CS","2021","Male","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","West Midlands (England)","SEO/HEO","230","230","35570","36120"
"New entrant CS","2021","Male","West Midlands (England)","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","AA/AO","880","870","21230","21010"
"New entrant CS","2021","Male","Yorkshire and The Humber","EO","680","670","26770","27570"
"New entrant CS","2021","Male","Yorkshire and The Humber","G6/G7","140","140","56170","53700"
"New entrant CS","2021","Male","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Yorkshire and The Humber","SEO/HEO","330","330","33420","31810"
"New entrant CS","2021","Male","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","AA/AO","920","890","21370","21250"
"New entrant CS","2022","Female","East Midlands (England)","EO","410","390","26560","26590"
"New entrant CS","2022","Female","East Midlands (England)","G6/G7","40","40","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East Midlands (England)","SEO/HEO","260","240","34420","33080"
"New entrant CS","2022","Female","East Midlands (England)","Unknown","510","460","27630","24800"
"New entrant CS","2022","Female","East of England","AA/AO","660","640","22750","21790"
"New entrant CS","2022","Female","East of England","EO","390","370","27500","27570"
"New entrant CS","2022","Female","East of England","G6/G7","40","30","[c]","[c]"
"New entrant CS","2022","Female","East of England","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","East of England","SEO/HEO","160","150","35340","33150"
"New entrant CS","2022","Female","East of England","Unknown","650","580","27210","24800"
"New entrant CS","2022","Female","London","AA/AO","1100","1070","24900","24280"
"New entrant CS","2022","Female","London","EO","2270","2170","28760","28650"
"New entrant CS","2022","Female","London","G6/G7","950","900","57440","54700"
"New entrant CS","2022","Female","London","SCS","90","90","95580","86720"
"New entrant CS","2022","Female","London","SEO/HEO","2790","2700","35880","34550"
"New entrant CS","2022","Female","London","Unknown","770","720","33410","29100"
"New entrant CS","2022","Female","North East (England)","AA/AO","1230","1180","21410","21260"
"New entrant CS","2022","Female","North East (England)","EO","530","510","26640","26590"
"New entrant CS","2022","Female","North East (England)","G6/G7","80","70","52400","49860"
"New entrant CS","2022","Female","North East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","North East (England)","SEO/HEO","280","270","33530","33080"
"New entrant CS","2022","Female","North East (England)","Unknown","400","380","27360","24920"
"New entrant CS","2022","Female","North West (England)","AA/AO","2110","2020","21300","21250"
"New entrant CS","2022","Female","North West (England)","EO","1140","1110","26560","26590"
"New entrant CS","2022","Female","North West (England)","G6/G7","170","170","55320","52080"
"New entrant CS","2022","Female","North West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","North West (England)","SEO/HEO","640","620","34000","33080"
"New entrant CS","2022","Female","North West (England)","Unknown","1030","960","27070","24800"
"New entrant CS","2022","Female","Northern Ireland","AA/AO","120","120","21210","21250"
"New entrant CS","2022","Female","Northern Ireland","EO","80","80","26240","26590"
"New entrant CS","2022","Female","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Northern Ireland","SEO/HEO","90","90","34060","33080"
"New entrant CS","2022","Female","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scotland","AA/AO","1890","1820","21630","21250"
"New entrant CS","2022","Female","Scotland","EO","1130","1090","27070","27230"
"New entrant CS","2022","Female","Scotland","G6/G7","260","250","55870","52860"
"New entrant CS","2022","Female","Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Scotland","SEO/HEO","990","970","35340","33080"
"New entrant CS","2022","Female","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","South East (England)","AA/AO","1250","1180","23100","21680"
"New entrant CS","2022","Female","South East (England)","EO","520","490","26840","26970"
"New entrant CS","2022","Female","South East (England)","G6/G7","100","100","56800","53050"
"New entrant CS","2022","Female","South East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","South East (England)","SEO/HEO","390","380","33950","32630"
"New entrant CS","2022","Female","South East (England)","Unknown","830","770","28020","24800"
"New entrant CS","2022","Female","South West (England)","AA/AO","930","890","21110","21170"
"New entrant CS","2022","Female","South West (England)","EO","510","490","24870","25000"
"New entrant CS","2022","Female","South West (England)","G6/G7","180","160","53290","49860"
"New entrant CS","2022","Female","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","South West (England)","SEO/HEO","710","690","33710","33000"
"New entrant CS","2022","Female","South West (England)","Unknown","600","550","27440","24090"
"New entrant CS","2022","Female","Unknown","AA/AO","70","70","20810","21030"
"New entrant CS","2022","Female","Unknown","EO","60","50","[c]","[c]"
"New entrant CS","2022","Female","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","SEO/HEO","90","70","32020","32000"
"New entrant CS","2022","Female","Unknown","Unknown","220","200","26690","22940"
"New entrant CS","2022","Female","Wales","AA/AO","1090","1030","20870","21250"
"New entrant CS","2022","Female","Wales","EO","410","390","26350","26590"
"New entrant CS","2022","Female","Wales","G6/G7","90","90","54320","51380"
"New entrant CS","2022","Female","Wales","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Wales","SEO/HEO","450","430","34630","33080"
"New entrant CS","2022","Female","Wales","Unknown","270","260","24520","23170"
"New entrant CS","2022","Female","West Midlands (England)","AA/AO","1130","1080","21340","21250"
"New entrant CS","2022","Female","West Midlands (England)","EO","760","740","26730","27570"
"New entrant CS","2022","Female","West Midlands (England)","G6/G7","130","130","55580","50430"
"New entrant CS","2022","Female","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","West Midlands (England)","SEO/HEO","440","430","34290","33080"
"New entrant CS","2022","Female","West Midlands (England)","Unknown","620","570","27430","24800"
"New entrant CS","2022","Female","Yorkshire and The Humber","AA/AO","1050","1010","21520","21260"
"New entrant CS","2022","Female","Yorkshire and The Humber","EO","750","720","26280","26590"
"New entrant CS","2022","Female","Yorkshire and The Humber","G6/G7","190","170","54710","50430"
"New entrant CS","2022","Female","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Yorkshire and The Humber","SEO/HEO","580","540","34050","33080"
"New entrant CS","2022","Female","Yorkshire and The Humber","Unknown","660","610","27640","24800"
"New entrant CS","2022","Male","East Midlands (England)","AA/AO","690","680","21850","21260"
"New entrant CS","2022","Male","East Midlands (England)","EO","380","370","26830","26590"
"New entrant CS","2022","Male","East Midlands (England)","G6/G7","40","40","[c]","[c]"
"New entrant CS","2022","Male","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Midlands (England)","SEO/HEO","220","220","34070","33080"
"New entrant CS","2022","Male","East Midlands (England)","Unknown","170","150","29770","28200"
"New entrant CS","2022","Male","East of England","AA/AO","640","630","23540","23140"
"New entrant CS","2022","Male","East of England","EO","300","280","28040","27570"
"New entrant CS","2022","Male","East of England","G6/G7","40","40","[c]","[c]"
"New entrant CS","2022","Male","East of England","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East of England","SEO/HEO","160","150","36480","35060"
"New entrant CS","2022","Male","East of England","Unknown","250","240","27450","24800"
"New entrant CS","2022","Male","London","AA/AO","800","780","25630","25110"
"New entrant CS","2022","Male","London","EO","1510","1470","29050","28650"
"New entrant CS","2022","Male","London","G6/G7","820","800","59460","56540"
"New entrant CS","2022","Male","London","SCS","110","100","105110","97000"
"New entrant CS","2022","Male","London","SEO/HEO","2230","2180","36020","34710"
"New entrant CS","2022","Male","London","Unknown","310","300","36380","33700"
"New entrant CS","2022","Male","North East (England)","AA/AO","820","810","21520","21260"
"New entrant CS","2022","Male","North East (England)","EO","400","390","26540","26590"
"New entrant CS","2022","Male","North East (England)","G6/G7","90","90","54700","52640"
"New entrant CS","2022","Male","North East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North East (England)","SEO/HEO","280","280","33500","33080"
"New entrant CS","2022","Male","North East (England)","Unknown","120","110","31010","28200"
"New entrant CS","2022","Male","North West (England)","AA/AO","1550","1520","21450","21260"
"New entrant CS","2022","Male","North West (England)","EO","980","970","26860","26590"
"New entrant CS","2022","Male","North West (England)","G6/G7","200","200","56540","55000"
"New entrant CS","2022","Male","North West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","North West (England)","SEO/HEO","620","610","34430","33080"
"New entrant CS","2022","Male","North West (England)","Unknown","380","340","29110","26310"
"New entrant CS","2022","Male","Northern Ireland","AA/AO","120","120","21040","21250"
"New entrant CS","2022","Male","Northern Ireland","EO","80","80","26070","26590"
"New entrant CS","2022","Male","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Northern Ireland","SEO/HEO","90","90","34910","33080"
"New entrant CS","2022","Male","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Scotland","AA/AO","1430","1410","21870","21250"
"New entrant CS","2022","Male","Scotland","EO","880","870","26890","27230"
"New entrant CS","2022","Male","Scotland","G6/G7","220","210","57480","54700"
"New entrant CS","2022","Male","Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Scotland","SEO/HEO","750","740","36150","33080"
"New entrant CS","2022","Male","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South East (England)","AA/AO","1100","1070","24130","24250"
"New entrant CS","2022","Male","South East (England)","EO","500","470","27170","26350"
"New entrant CS","2022","Male","South East (England)","G6/G7","140","130","57330","53420"
"New entrant CS","2022","Male","South East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South East (England)","SEO/HEO","410","400","33770","33000"
"New entrant CS","2022","Male","South East (England)","Unknown","260","240","30340","28200"
"New entrant CS","2022","Male","South West (England)","AA/AO","770","760","21640","21260"
"New entrant CS","2022","Male","South West (England)","EO","570","560","24400","24920"
"New entrant CS","2022","Male","South West (England)","G6/G7","220","210","54970","53500"
"New entrant CS","2022","Male","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","South West (England)","SEO/HEO","830","830","34600","33080"
"New entrant CS","2022","Male","South West (England)","Unknown","360","350","31270","28200"
"New entrant CS","2022","Male","Unknown","AA/AO","50","50","[c]","[c]"
"New entrant CS","2022","Male","Unknown","EO","60","50","27410","27500"
"New entrant CS","2022","Male","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Unknown","SEO/HEO","80","70","31470","29280"
"New entrant CS","2022","Male","Unknown","Unknown","180","170","22440","16190"
"New entrant CS","2022","Male","Wales","AA/AO","880","860","21040","21250"
"New entrant CS","2022","Male","Wales","EO","400","390","26530","26590"
"New entrant CS","2022","Male","Wales","G6/G7","110","110","56420","53750"
"New entrant CS","2022","Male","Wales","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Wales","SEO/HEO","370","360","35000","33080"
"New entrant CS","2022","Male","Wales","Unknown","150","140","29190","28760"
"New entrant CS","2022","Male","West Midlands (England)","AA/AO","750","740","21740","21250"
"New entrant CS","2022","Male","West Midlands (England)","EO","610","600","26800","26590"
"New entrant CS","2022","Male","West Midlands (England)","G6/G7","140","140","56350","52080"
"New entrant CS","2022","Male","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","West Midlands (England)","SEO/HEO","410","400","34350","33080"
"New entrant CS","2022","Male","West Midlands (England)","Unknown","240","200","28800","25870"
"New entrant CS","2022","Male","Yorkshire and The Humber","AA/AO","990","970","21820","21260"
"New entrant CS","2022","Male","Yorkshire and The Humber","EO","630","610","26740","26590"
"New entrant CS","2022","Male","Yorkshire and The Humber","G6/G7","230","230","55640","52700"
"New entrant CS","2022","Male","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Yorkshire and The Humber","SEO/HEO","520","480","34290","33080"
"New entrant CS","2022","Male","Yorkshire and The Humber","Unknown","240","220","29130","28200"
"New entrant CS","2022","Unknown","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","","",""
"Responsibility_level","With the exception of the Senior Civil Service level, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 10).","","","","","","",""
"FTE","Total full-time equivalent employment numbers (rounded to nearest 10).","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
