"Status","Year","Region_ITL1","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","London","HM Treasury","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Home Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Home Office","Digital, Data and Technology","110","110","52820","48220"
"New entrant CS","2021","London","Home Office","Economics","30","30","[c]","[c]"
"New entrant CS","2021","London","Home Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Home Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Home Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Home Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Home Office","Operational Delivery","180","180","30250","28650"
"New entrant CS","2021","London","Home Office","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Home Office","Other","250","240","35250","28650"
"New entrant CS","2021","London","Home Office","Policy","180","180","41860","36650"
"New entrant CS","2021","London","Home Office","Project Delivery","60","60","42510","35050"
"New entrant CS","2021","London","Home Office","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Home Office","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Home Office","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Home Office","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Defence","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Defence","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Defence","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Defence","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Defence","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Defence","Other","60","60","24470","25390"
"New entrant CS","2021","London","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Defence","Security","40","40","[c]","[c]"
"New entrant CS","2021","London","Ministry of Defence","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Housing, Communities and Local Government","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Housing, Communities and Local Government","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Housing, Communities and Local Government","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Housing, Communities and Local Government","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Housing, Communities and Local Government","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Housing, Communities and Local Government","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Housing, Communities and Local Government","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Housing, Communities and Local Government","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Housing, Communities and Local Government","Policy","100","100","41290","33210"
"New entrant CS","2021","London","Ministry of Housing, Communities and Local Government","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Housing, Communities and Local Government","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Housing, Communities and Local Government","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Housing, Communities and Local Government","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Justice","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Justice","Digital, Data and Technology","130","130","52870","53710"
"New entrant CS","2021","London","Ministry of Justice","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Justice","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Justice","Legal","60","60","35610","30850"
"New entrant CS","2021","London","Ministry of Justice","Operational Delivery","1770","1760","27210","26410"
"New entrant CS","2021","London","Ministry of Justice","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Justice","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Justice","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Justice","Policy","40","40","[c]","[c]"
"New entrant CS","2021","London","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Justice","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Justice","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Justice","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","National Crime Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","National Crime Agency","Digital, Data and Technology","30","30","[c]","[c]"
"New entrant CS","2021","London","National Crime Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","National Crime Agency","Operational Delivery","270","260","36700","36200"
"New entrant CS","2021","London","National Crime Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","National Crime Agency","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Northern Ireland Office","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Northern Ireland Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Northern Ireland Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office for Standards in Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office for Standards in Education","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office for Standards in Education","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office for Standards in Education","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office for Standards in Education","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office for Standards in Education","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office for Standards in Education","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office for Standards in Education","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Gas and Electricity Markets","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Gas and Electricity Markets","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Gas and Electricity Markets","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Gas and Electricity Markets","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Gas and Electricity Markets","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Gas and Electricity Markets","Other","70","70","35740","25750"
"New entrant CS","2021","London","Office of Gas and Electricity Markets","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Gas and Electricity Markets","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Gas and Electricity Markets","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Gas and Electricity Markets","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Rail and Road","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Rail and Road","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Rail and Road","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Rail and Road","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Rail and Road","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Rail and Road","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Other Cabinet Office Agencies","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Other Cabinet Office Agencies","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Other Cabinet Office Agencies","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Other Cabinet Office Agencies","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Other Cabinet Office Agencies","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Other Cabinet Office Agencies","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Scotland Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Scotland Office","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Scotland Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
