"Status","Year","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Project Delivery","Heterosexual / straight","100","100","41260","40100"
"In post","2021","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Undeclared","1250","1210","41910","40050"
"In post","2021","Undeclared","Project Delivery","Unknown","160","150","42320","39110"
"In post","2021","Undeclared","Property","Heterosexual / straight","40","30","[c]","[c]"
"In post","2021","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Undeclared","360","340","36850","33300"
"In post","2021","Undeclared","Property","Unknown","60","60","35720","33300"
"In post","2021","Undeclared","Security","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Undeclared","390","390","34800","36460"
"In post","2021","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Heterosexual / straight","1100","1010","30250","27570"
"In post","2021","Undeclared","Unknown","LGBO","90","90","29030","27570"
"In post","2021","Undeclared","Unknown","Undeclared","4680","4360","31950","27570"
"In post","2021","Undeclared","Unknown","Unknown","2090","1780","27850","27570"
"In post","2021","Unknown","Analysis","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Unknown","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Unknown","910","880","40590","36590"
"In post","2021","Unknown","Commercial","Heterosexual / straight","50","50","41410","38820"
"In post","2021","Unknown","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Unknown","1530","1500","60040","54700"
"In post","2021","Unknown","Communications","Heterosexual / straight","50","50","35750","31960"
"In post","2021","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Undeclared","30","30","[c]","[c]"
"In post","2021","Unknown","Communications","Unknown","2080","2030","32890","26350"
"In post","2021","Unknown","Counter Fraud","Heterosexual / straight","130","120","36860","32690"
"In post","2021","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Undeclared","60","50","35020","31810"
"In post","2021","Unknown","Counter Fraud","Unknown","1500","1440","31600","29570"
"In post","2021","Unknown","Debt","Heterosexual / straight","50","40","25070","25560"
"In post","2021","Unknown","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","Unknown","1470","1380","21300","20140"
"In post","2021","Unknown","Digital, Data & Technology","Heterosexual / straight","110","100","41570","38630"
"In post","2021","Unknown","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Undeclared","100","90","35790","30900"
"In post","2021","Unknown","Digital, Data & Technology","Unknown","2280","2240","40550","37300"
"In post","2021","Unknown","Finance","Heterosexual / straight","70","60","34520","31810"
"In post","2021","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Undeclared","50","40","[c]","[c]"
"In post","2021","Unknown","Finance","Unknown","1090","1030","35990","32790"
"In post","2021","Unknown","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","Unknown","690","660","24240","21050"
"In post","2021","Unknown","Human Resources","Heterosexual / straight","60","60","38830","35470"
"In post","2021","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Undeclared","40","40","[c]","[c]"
"In post","2021","Unknown","Human Resources","Unknown","850","810","34790","31810"
"In post","2021","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Heterosexual / straight","180","170","41970","35980"
"In post","2021","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Undeclared","1560","1400","27270","22820"
"In post","2021","Unknown","Legal","Unknown","1410","1330","45800","48080"
"In post","2021","Unknown","No function","Heterosexual / straight","1830","1670","31410","27380"
"In post","2021","Unknown","No function","LGBO","110","110","34190","30810"
"In post","2021","Unknown","No function","Undeclared","890","820","32140","28590"
"In post","2021","Unknown","No function","Unknown","28360","26870","30000","26300"
"In post","2021","Unknown","Project Delivery","Heterosexual / straight","140","130","43530","38950"
"In post","2021","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Undeclared","80","70","43050","41540"
"In post","2021","Unknown","Project Delivery","Unknown","2590","2520","41470","38600"
"In post","2021","Unknown","Property","Heterosexual / straight","70","70","35070","30710"
"In post","2021","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Undeclared","50","40","[c]","[c]"
"In post","2021","Unknown","Property","Unknown","1380","1310","30430","26500"
"In post","2021","Unknown","Security","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Unknown","1210","1190","30240","26750"
"In post","2021","Unknown","Unknown","Heterosexual / straight","450","420","30270","27570"
"In post","2021","Unknown","Unknown","LGBO","40","40","[c]","[c]"
"In post","2021","Unknown","Unknown","Undeclared","120","120","34500","27570"
"In post","2021","Unknown","Unknown","Unknown","13160","12500","32600","27570"
"In post","2021","White","Analysis","Heterosexual / straight","3850","3690","44330","39570"
"In post","2021","White","Analysis","LGBO","370","360","40450","36160"
"In post","2021","White","Analysis","Undeclared","280","260","44310","38550"
"In post","2021","White","Analysis","Unknown","610","570","41310","36580"
"In post","2021","White","Commercial","Heterosexual / straight","3600","3490","42470","37910"
"In post","2021","White","Commercial","LGBO","170","160","38820","34490"
"In post","2021","White","Commercial","Undeclared","300","290","40240","36410"
"In post","2021","White","Commercial","Unknown","420","400","45160","41820"
"In post","2021","White","Communications","Heterosexual / straight","3930","3770","35830","31810"
"In post","2021","White","Communications","LGBO","330","320","36090","31810"
"In post","2021","White","Communications","Undeclared","260","250","33080","31040"
"In post","2021","White","Communications","Unknown","370","340","36720","31810"
"In post","2021","White","Counter Fraud","Heterosexual / straight","4890","4590","34620","31810"
"In post","2021","White","Counter Fraud","LGBO","270","260","34010","31810"
"In post","2021","White","Counter Fraud","Undeclared","400","370","34770","31810"
"In post","2021","White","Counter Fraud","Unknown","740","670","31920","29570"
"In post","2021","White","Debt","Heterosexual / straight","1730","1550","24100","21440"
"In post","2021","White","Debt","LGBO","120","110","23190","20140"
"In post","2021","White","Debt","Undeclared","170","140","23520","21440"
"In post","2021","White","Debt","Unknown","400","340","24910","21440"
"In post","2021","White","Digital, Data & Technology","Heterosexual / straight","6530","6320","42250","38630"
"In post","2021","White","Digital, Data & Technology","LGBO","440","430","41400","38030"
"In post","2021","White","Digital, Data & Technology","Undeclared","620","590","40820","38450"
"In post","2021","White","Digital, Data & Technology","Unknown","1310","1250","40650","39310"
"In post","2021","White","Finance","Heterosexual / straight","5180","4890","40430","36460"
"In post","2021","White","Finance","LGBO","210","210","40930","36790"
"In post","2021","White","Finance","Undeclared","480","440","38850","33680"
"In post","2021","White","Finance","Unknown","600","540","34290","29200"
"In post","2021","White","Grants Management","Heterosexual / straight","750","670","26790","25190"
"In post","2021","White","Grants Management","LGBO","50","50","26210","24920"
"In post","2021","White","Grants Management","Undeclared","40","30","[c]","[c]"
"In post","2021","White","Grants Management","Unknown","230","200","24530","21050"
"In post","2021","White","Human Resources","Heterosexual / straight","6120","5780","38230","33300"
"In post","2021","White","Human Resources","LGBO","400","390","40130","35990"
"In post","2021","White","Human Resources","Undeclared","380","360","35840","31810"
"In post","2021","White","Human Resources","Unknown","410","380","33620","31580"
"In post","2021","White","Internal Audit","Heterosexual / straight","470","450","46390","43810"
"In post","2021","White","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","White","Internal Audit","Undeclared","40","40","[c]","[c]"
"In post","2021","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Legal","Heterosexual / straight","6750","6260","46270","48080"
"In post","2021","White","Legal","LGBO","470","450","46700","48810"
"In post","2021","White","Legal","Undeclared","480","440","48370","46530"
"In post","2021","White","Legal","Unknown","1280","1130","48270","52490"
"In post","2021","White","No function","Heterosexual / straight","97730","91150","33550","29850"
"In post","2021","White","No function","LGBO","6980","6810","34210","30670"
"In post","2021","White","No function","Undeclared","9540","8610","32330","28130"
"In post","2021","White","No function","Unknown","12740","11260","32300","30080"
"In post","2021","White","Project Delivery","Heterosexual / straight","17920","17300","41200","38630"
"In post","2021","White","Project Delivery","LGBO","810","800","41070","37000"
"In post","2021","White","Project Delivery","Undeclared","1490","1410","40110","35590"
"In post","2021","White","Project Delivery","Unknown","1390","1310","41640","38630"
"In post","2021","White","Property","Heterosexual / straight","5310","5070","35580","33300"
"In post","2021","White","Property","LGBO","200","190","34690","32060"
"In post","2021","White","Property","Undeclared","410","390","36480","33300"
"In post","2021","White","Property","Unknown","820","780","30820","28120"
"In post","2021","White","Security","Heterosexual / straight","5540","5410","30920","26670"
"In post","2021","White","Security","LGBO","240","240","32680","29370"
"In post","2021","White","Security","Undeclared","500","490","34680","37730"
"In post","2021","White","Security","Unknown","270","260","37320","39070"
"In post","2021","White","Unknown","Heterosexual / straight","94730","87110","30930","27570"
"In post","2021","White","Unknown","LGBO","5380","5190","30910","27570"
"In post","2021","White","Unknown","Undeclared","8580","7750","30410","27570"
"In post","2021","White","Unknown","Unknown","13360","11440","28590","27570"
"In post","2022","Asian","Analysis","Heterosexual / straight","540","520","42920","38370"
"In post","2022","Asian","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Analysis","Undeclared","30","30","[c]","[c]"
"In post","2022","Asian","Analysis","Unknown","40","30","[c]","[c]"
"In post","2022","Asian","Commercial","Heterosexual / straight","250","250","42550","38840"
"In post","2022","Asian","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Heterosexual / straight","580","570","32450","27140"
"In post","2022","Asian","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Communications","Unknown","80","80","30170","26820"
"In post","2022","Asian","Counter Fraud","Heterosexual / straight","1040","980","31220","28940"
"In post","2022","Asian","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Counter Fraud","Undeclared","70","60","29210","27570"
"In post","2022","Asian","Counter Fraud","Unknown","220","200","30470","28920"
"In post","2022","Asian","Debt","Heterosexual / straight","540","480","23040","21260"
"In post","2022","Asian","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Debt","Undeclared","50","40","23420","21680"
"In post","2022","Asian","Debt","Unknown","150","120","25150","25110"
"In post","2022","Asian","Digital, Data & Technology","Heterosexual / straight","1170","1150","41930","37910"
"In post","2022","Asian","Digital, Data & Technology","LGBO","40","40","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Undeclared","70","70","41330","39320"
"In post","2022","Asian","Digital, Data & Technology","Unknown","120","120","42040","39980"
"In post","2022","Asian","Finance","Heterosexual / straight","950","920","39280","36500"
"In post","2022","Asian","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Undeclared","60","60","36750","35310"
"In post","2022","Asian","Finance","Unknown","120","110","36350","34290"
"In post","2022","Asian","Grants Management","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Asian","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Heterosexual / straight","590","570","37170","33370"
"In post","2022","Asian","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Undeclared","30","30","[c]","[c]"
"In post","2022","Asian","Human Resources","Unknown","40","30","[c]","[c]"
"In post","2022","Asian","Internal Audit","Heterosexual / straight","80","70","47320","44020"
"In post","2022","Asian","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Heterosexual / straight","980","920","43830","48080"
"In post","2022","Asian","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Undeclared","30","30","[c]","[c]"
"In post","2022","Asian","Legal","Unknown","140","120","43210","44040"
"In post","2022","Asian","No function","Heterosexual / straight","14660","13760","31570","27970"
"In post","2022","Asian","No function","LGBO","400","380","32530","28060"
"In post","2022","Asian","No function","Undeclared","960","870","30780","27570"
"In post","2022","Asian","No function","Unknown","1920","1680","31110","27570"
"In post","2022","Asian","Project Delivery","Heterosexual / straight","1050","1020","42150","38600"
"In post","2022","Asian","Project Delivery","LGBO","30","30","[c]","[c]"
"In post","2022","Asian","Project Delivery","Undeclared","40","30","[c]","[c]"
"In post","2022","Asian","Project Delivery","Unknown","130","120","41600","38600"
"In post","2022","Asian","Property","Heterosexual / straight","380","370","36950","33000"
"In post","2022","Asian","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Property","Unknown","40","40","[c]","[c]"
"In post","2022","Asian","Security","Heterosexual / straight","270","270","33900","31660"
