"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Planning Inspectors","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","AA/AO","50","50","[c]","[c]"
"New entrant CS","2021","Policy","London","EO","460","450","27050","27680"
"New entrant CS","2021","Policy","London","G6/G7","440","430","56910","53420"
"New entrant CS","2021","Policy","London","SCS","50","50","92870","85000"
"New entrant CS","2021","Policy","London","SEO/HEO","1510","1500","34720","33570"
"New entrant CS","2021","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","SEO/HEO","70","70","33230","32870"
"New entrant CS","2021","Policy","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","SEO/HEO","80","80","32330","30290"
"New entrant CS","2021","Policy","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","EO","50","50","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","G6/G7","70","70","53610","49530"
"New entrant CS","2021","Policy","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","SEO/HEO","180","170","31800","29360"
"New entrant CS","2021","Project Delivery","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","EO","40","40","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","G6/G7","60","60","58910","57430"
"New entrant CS","2021","Project Delivery","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","SEO/HEO","180","180","37260","35050"
"New entrant CS","2021","Project Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","EO","40","40","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","SEO/HEO","100","100","35790","35000"
"New entrant CS","2021","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","EO","70","70","25350","26350"
"New entrant CS","2021","Project Delivery","South West (England)","G6/G7","30","30","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","SEO/HEO","170","170","35420","34000"
"New entrant CS","2021","Project Delivery","South West (England)","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South West (England)","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
