"Status","Year","Sex","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Female","Science and Engineering","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","Wiltshire","100","90","29260","28590"
"New entrant CS","2021","Female","Science and Engineering","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Science and Engineering","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Security","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Social Research","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Social Research","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Social Research","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Social Research","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Social Research","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Social Research","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Social Research","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Social Research","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Social Research","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Social Research","Monmouthshire and Newport","40","40","[c]","[c]"
"New entrant CS","2021","Female","Social Research","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Social Research","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Social Research","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Social Research","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Social Research","Westminster","70","70","36010","32540"
"New entrant CS","2021","Female","Statistics","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Monmouthshire and Newport","30","30","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Statistics","Westminster","80","70","36850","32540"
"New entrant CS","2021","Female","Statistics","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Tax","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Tax","Belfast","70","60","21630","20140"
"New entrant CS","2021","Female","Tax","Birmingham","110","110","21270","20140"
"New entrant CS","2021","Female","Tax","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Tax","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Tax","Cardiff and Vale of Glamorgan","120","110","21450","20140"
"New entrant CS","2021","Female","Tax","City of Edinburgh","170","170","20930","20140"
"New entrant CS","2021","Female","Tax","Croydon","40","40","[c]","[c]"
"New entrant CS","2021","Female","Tax","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Tax","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Tax","Greater Manchester South West","190","180","22290","20140"
"New entrant CS","2021","Female","Tax","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Tax","Leeds","120","120","22840","20140"
"New entrant CS","2021","Female","Tax","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Tax","Liverpool","100","90","20490","20140"
"New entrant CS","2021","Female","Tax","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Tax","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Tax","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Tax","Nottingham","70","70","26810","25560"
"New entrant CS","2021","Female","Tax","Portsmouth","40","40","[c]","[c]"
"New entrant CS","2021","Female","Tax","Sefton","40","40","[c]","[c]"
"New entrant CS","2021","Female","Tax","South Lanarkshire","50","50","20140","20140"
"New entrant CS","2021","Female","Tax","Sunderland","90","80","21070","20140"
"New entrant CS","2021","Female","Tax","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Tax","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Tax","Tyneside","340","330","22910","20140"
"New entrant CS","2021","Female","Tax","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Aberdeen City and Aberdeenshire","70","70","29220","27570"
"New entrant CS","2021","Female","Unknown","Angus and Dundee City","80","70","25560","23340"
"New entrant CS","2021","Female","Unknown","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Barking & Dagenham and Havering","80","80","30030","31060"
"New entrant CS","2021","Female","Unknown","Barnet","90","90","30110","31060"
"New entrant CS","2021","Female","Unknown","Barnsley, Doncaster and Rotherham","100","90","24940","27570"
"New entrant CS","2021","Female","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","80","70","28510","27570"
"New entrant CS","2021","Female","Unknown","Bedford","40","40","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Berkshire","110","110","28570","29290"
"New entrant CS","2021","Female","Unknown","Bexley and Greenwich","110","100","30600","31060"
"New entrant CS","2021","Female","Unknown","Birmingham","160","150","28240","27570"
"New entrant CS","2021","Female","Unknown","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Blackpool","320","320","22650","21010"
"New entrant CS","2021","Female","Unknown","Bournemouth and Poole","50","40","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Bradford","90","90","26420","27570"
"New entrant CS","2021","Female","Unknown","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Brent","70","70","30460","31060"
"New entrant CS","2021","Female","Unknown","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Brighton and Hove","60","60","26730","27570"
"New entrant CS","2021","Female","Unknown","Bristol, City of","110","100","26830","27570"
"New entrant CS","2021","Female","Unknown","Bromley","60","60","29350","31060"
"New entrant CS","2021","Female","Unknown","Buckinghamshire CC","60","60","27530","27570"
"New entrant CS","2021","Female","Unknown","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Calderdale and Kirklees","70","70","26550","27570"
"New entrant CS","2021","Female","Unknown","Cambridgeshire CC","50","50","27040","27570"
"New entrant CS","2021","Female","Unknown","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Cardiff and Vale of Glamorgan","90","90","25400","27570"
"New entrant CS","2021","Female","Unknown","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Central Valleys","40","40","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Cheshire West and Chester","60","60","22570","21010"
"New entrant CS","2021","Female","Unknown","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","City of Edinburgh","520","500","35420","30650"
"New entrant CS","2021","Female","Unknown","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Cornwall and Isles of Scilly","80","80","25590","27570"
"New entrant CS","2021","Female","Unknown","Coventry","70","70","27910","27570"
"New entrant CS","2021","Female","Unknown","Croydon","80","80","31720","31060"
"New entrant CS","2021","Female","Unknown","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Derby","70","60","25240","27570"
"New entrant CS","2021","Female","Unknown","Devon CC","160","140","23970","21010"
"New entrant CS","2021","Female","Unknown","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Dudley","50","50","25990","27570"
"New entrant CS","2021","Female","Unknown","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Durham CC","60","50","21710","21010"
"New entrant CS","2021","Female","Unknown","Ealing","90","90","30640","31060"
"New entrant CS","2021","Female","Unknown","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","East Derbyshire","30","30","[c]","[c]"
"New entrant CS","2021","Female","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","East Kent","140","130","27070","29290"
"New entrant CS","2021","Female","Unknown","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","East Merseyside","70","70","26730","27570"
"New entrant CS","2021","Female","Unknown","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","East Surrey","50","50","[c]","[c]"
"New entrant CS","2021","Female","Unknown","East Sussex CC","150","140","24270","21010"
"New entrant CS","2021","Female","Unknown","Enfield","90","80","30290","31060"
"New entrant CS","2021","Female","Unknown","Essex Haven Gateway","40","40","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Essex Thames Gateway","90","90","27550","29290"
"New entrant CS","2021","Female","Unknown","Falkirk","70","60","21840","21010"
"New entrant CS","2021","Female","Unknown","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Glasgow City","460","450","27350","26160"
"New entrant CS","2021","Female","Unknown","Gloucestershire","50","50","26700","27570"
"New entrant CS","2021","Female","Unknown","Greater Manchester North East","140","140","26780","27570"
"New entrant CS","2021","Female","Unknown","Greater Manchester North West","80","80","23820","21010"
"New entrant CS","2021","Female","Unknown","Greater Manchester South East","90","90","23020","21010"
"New entrant CS","2021","Female","Unknown","Greater Manchester South West","90","90","25300","27570"
"New entrant CS","2021","Female","Unknown","Gwent Valleys","30","30","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Hackney and Newham","190","180","30130","31060"
"New entrant CS","2021","Female","Unknown","Haringey and Islington","140","130","30050","31060"
"New entrant CS","2021","Female","Unknown","Harrow and Hillingdon","130","130","30750","31060"
"New entrant CS","2021","Female","Unknown","Hartlepool and Stockton-on-Tees","30","30","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Heart of Essex","50","50","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Hertfordshire","180","170","28350","29290"
"New entrant CS","2021","Female","Unknown","Hounslow and Richmond upon Thames","70","70","30180","31060"
"New entrant CS","2021","Female","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","40","40","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Kensington & Chelsea and Hammersmith & Fulham","70","70","30120","31060"
"New entrant CS","2021","Female","Unknown","Kent Thames Gateway","70","70","28530","29290"
"New entrant CS","2021","Female","Unknown","Kingston upon Hull, City of","30","30","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Lambeth","120","120","29870","31060"
"New entrant CS","2021","Female","Unknown","Lancaster and Wyre","60","60","23120","21010"
"New entrant CS","2021","Female","Unknown","Leeds","370","360","27370","27570"
"New entrant CS","2021","Female","Unknown","Leicester","130","120","24780","27570"
"New entrant CS","2021","Female","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Lewisham and Southwark","140","140","32250","31060"
"New entrant CS","2021","Female","Unknown","Lincolnshire","50","40","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Luton","40","40","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Manchester","180","180","30960","27570"
"New entrant CS","2021","Female","Unknown","Medway","50","50","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Merton, Kingston upon Thames and Sutton","100","100","30390","31060"
"New entrant CS","2021","Female","Unknown","Mid Kent","40","40","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Mid Lancashire","50","50","23280","21010"
"New entrant CS","2021","Female","Unknown","Milton Keynes","50","50","25640","27570"
"New entrant CS","2021","Female","Unknown","Monmouthshire and Newport","70","70","27590","27570"
"New entrant CS","2021","Female","Unknown","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","North Hampshire","40","40","[c]","[c]"
"New entrant CS","2021","Female","Unknown","North Lanarkshire","30","30","[c]","[c]"
"New entrant CS","2021","Female","Unknown","North Northamptonshire","70","70","27380","27570"
"New entrant CS","2021","Female","Unknown","North Nottinghamshire","30","30","[c]","[c]"
"New entrant CS","2021","Female","Unknown","North Yorkshire CC","30","30","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Norwich and East Norfolk","30","30","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Nottingham","90","90","27210","27570"
"New entrant CS","2021","Female","Unknown","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Oxfordshire","50","50","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Peterborough","40","40","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Plymouth","40","40","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Portsmouth","70","60","28940","27570"
"New entrant CS","2021","Female","Unknown","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Redbridge and Waltham Forest","160","160","29490","31060"
"New entrant CS","2021","Female","Unknown","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Sefton","70","60","26950","27570"
"New entrant CS","2021","Female","Unknown","Sheffield","190","180","25690","27570"
"New entrant CS","2021","Female","Unknown","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Somerset","50","40","[c]","[c]"
