"Status","Year","Region_ITL1","Responsibility_level","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SEO/HEO","Unknown","110","110","29700","28000"
"New entrant CS","2021","Unknown","SEO/HEO","White","50","50","35820","35310"
"New entrant CS","2021","Unknown","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","320","320","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","AA/AO","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Wales","AA/AO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","AA/AO","Unknown","570","530","20440","20140"
"New entrant CS","2021","Wales","AA/AO","White","870","840","20640","21010"
"New entrant CS","2021","Wales","EO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","EO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","EO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","EO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","EO","Unknown","200","200","24980","23320"
"New entrant CS","2021","Wales","EO","White","450","450","26580","27570"
"New entrant CS","2021","Wales","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","G6/G7","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Wales","G6/G7","White","80","80","55040","51880"
"New entrant CS","2021","Wales","SCS","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","SCS","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","SCS","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","SCS","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","SCS","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","SEO/HEO","Unknown","150","150","33080","30950"
"New entrant CS","2021","Wales","SEO/HEO","White","300","290","34360","33300"
"New entrant CS","2021","Wales","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Unknown","White","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","AA/AO","Asian","180","170","20570","20920"
"New entrant CS","2021","West Midlands (England)","AA/AO","Black","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","AA/AO","Mixed","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","AA/AO","Unknown","470","460","20560","20140"
"New entrant CS","2021","West Midlands (England)","AA/AO","White","630","610","21200","21010"
"New entrant CS","2021","West Midlands (England)","EO","Asian","190","180","27000","27570"
"New entrant CS","2021","West Midlands (England)","EO","Black","80","80","26590","27570"
"New entrant CS","2021","West Midlands (England)","EO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","EO","Mixed","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","EO","Unknown","200","190","25680","25560"
"New entrant CS","2021","West Midlands (England)","EO","White","660","640","27120","27570"
"New entrant CS","2021","West Midlands (England)","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","G6/G7","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","G6/G7","White","100","90","57020","53410"
"New entrant CS","2021","West Midlands (England)","SCS","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","SCS","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","SCS","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","SCS","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","SCS","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","SEO/HEO","Asian","60","60","33390","31810"
"New entrant CS","2021","West Midlands (England)","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","SEO/HEO","Unknown","140","130","34590","31920"
"New entrant CS","2021","West Midlands (England)","SEO/HEO","White","260","250","36270","36340"
"New entrant CS","2021","West Midlands (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Unknown","Unknown","30","20","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Unknown","White","110","100","23090","22920"
"New entrant CS","2021","Yorkshire and The Humber","AA/AO","Asian","120","120","20740","21010"
"New entrant CS","2021","Yorkshire and The Humber","AA/AO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","AA/AO","Mixed","40","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","AA/AO","Unknown","740","720","20980","20600"
"New entrant CS","2021","Yorkshire and The Humber","AA/AO","White","830","810","21090","21010"
"New entrant CS","2021","Yorkshire and The Humber","EO","Asian","180","180","27230","27570"
"New entrant CS","2021","Yorkshire and The Humber","EO","Black","50","50","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","EO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","EO","Mixed","60","50","27110","27570"
"New entrant CS","2021","Yorkshire and The Humber","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","EO","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","EO","Unknown","330","320","25750","25560"
"New entrant CS","2021","Yorkshire and The Humber","EO","White","890","870","27000","27570"
"New entrant CS","2021","Yorkshire and The Humber","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","G6/G7","Unknown","120","120","54730","49860"
"New entrant CS","2021","Yorkshire and The Humber","G6/G7","White","140","140","57020","54000"
"New entrant CS","2021","Yorkshire and The Humber","SCS","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","SCS","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","SCS","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","SCS","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","SCS","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","SEO/HEO","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","SEO/HEO","Unknown","270","260","32280","30990"
"New entrant CS","2021","Yorkshire and The Humber","SEO/HEO","White","430","410","33550","31990"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","White","70","60","22460","22920"
"New entrant CS","2022","East Midlands (England)","AA/AO","Asian","160","160","21290","21260"
"New entrant CS","2022","East Midlands (England)","AA/AO","Black","50","50","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","AA/AO","Mixed","50","50","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","AA/AO","Unknown","450","430","21440","21250"
"New entrant CS","2022","East Midlands (England)","AA/AO","White","880","860","21710","21260"
"New entrant CS","2022","East Midlands (England)","EO","Asian","90","90","26790","26590"
"New entrant CS","2022","East Midlands (England)","EO","Black","40","40","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","EO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","EO","Unknown","200","190","26360","26590"
"New entrant CS","2022","East Midlands (England)","EO","White","420","400","26810","26590"
"New entrant CS","2022","East Midlands (England)","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G6/G7","White","50","50","54710","51300"
"New entrant CS","2022","East Midlands (England)","SCS","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SCS","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SCS","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SCS","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SEO/HEO","Asian","40","40","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SEO/HEO","Unknown","90","90","33730","33080"
"New entrant CS","2022","East Midlands (England)","SEO/HEO","White","300","290","34500","33080"
"New entrant CS","2022","East Midlands (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Unknown","240","210","28040","26060"
"New entrant CS","2022","East Midlands (England)","Unknown","White","360","340","28520","25480"
"New entrant CS","2022","East of England","AA/AO","Asian","50","50","[c]","[c]"
"New entrant CS","2022","East of England","AA/AO","Black","40","40","[c]","[c]"
"New entrant CS","2022","East of England","AA/AO","Mixed","40","40","[c]","[c]"
"New entrant CS","2022","East of England","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","AA/AO","Unknown","350","340","22850","21680"
"New entrant CS","2022","East of England","AA/AO","White","780","770","23090","21830"
"New entrant CS","2022","East of England","EO","Asian","60","60","27950","28450"
"New entrant CS","2022","East of England","EO","Black","40","40","[c]","[c]"
"New entrant CS","2022","East of England","EO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","EO","Unknown","140","130","27960","26590"
"New entrant CS","2022","East of England","EO","White","400","390","27610","27570"
"New entrant CS","2022","East of England","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6/G7","White","50","50","57840","53500"
"New entrant CS","2022","East of England","SCS","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SCS","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SCS","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SCS","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO/HEO","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","East of England","SEO/HEO","White","210","200","35880","33210"
"New entrant CS","2022","East of England","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Black","30","30","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Unknown","340","300","26690","24800"
"New entrant CS","2022","East of England","Unknown","White","480","440","27680","24800"
"New entrant CS","2022","London","AA/AO","Asian","280","270","24240","24160"
"New entrant CS","2022","London","AA/AO","Black","210","210","25210","25110"
"New entrant CS","2022","London","AA/AO","Mixed","80","80","24830","24590"
"New entrant CS","2022","London","AA/AO","Other ethnicity","40","40","[c]","[c]"
"New entrant CS","2022","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA/AO","Unknown","750","740","25710","25110"
"New entrant CS","2022","London","AA/AO","White","510","500","25060","24370"
"New entrant CS","2022","London","EO","Asian","610","590","29160","30750"
"New entrant CS","2022","London","EO","Black","470","460","29420","30880"
"New entrant CS","2022","London","EO","Mixed","170","160","28510","27960"
"New entrant CS","2022","London","EO","Other ethnicity","70","70","28820","28650"
"New entrant CS","2022","London","EO","Undeclared","70","60","29210","29970"
"New entrant CS","2022","London","EO","Unknown","1190","1110","28790","28650"
"New entrant CS","2022","London","EO","White","1210","1180","28630","28000"
"New entrant CS","2022","London","G6/G7","Asian","170","170","57840","54700"
"New entrant CS","2022","London","G6/G7","Black","80","80","56640","54700"
"New entrant CS","2022","London","G6/G7","Mixed","60","60","56400","54700"
"New entrant CS","2022","London","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","G6/G7","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","London","G6/G7","Unknown","520","490","60360","57430"
"New entrant CS","2022","London","G6/G7","White","880","850","57710","54700"
"New entrant CS","2022","London","SCS","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS","Unknown","80","70","102280","92000"
"New entrant CS","2022","London","SCS","White","100","100","101350","93000"
"New entrant CS","2022","London","SEO/HEO","Asian","540","530","36900","36650"
"New entrant CS","2022","London","SEO/HEO","Black","300","300","37090","36650"
"New entrant CS","2022","London","SEO/HEO","Mixed","200","190","36330","34710"
"New entrant CS","2022","London","SEO/HEO","Other ethnicity","50","50","[c]","[c]"
"New entrant CS","2022","London","SEO/HEO","Undeclared","80","80","37040","35330"
"New entrant CS","2022","London","SEO/HEO","Unknown","1660","1580","34510","34260"
"New entrant CS","2022","London","SEO/HEO","White","2190","2150","36480","34710"
"New entrant CS","2022","London","Unknown","Asian","70","60","33280","28640"
"New entrant CS","2022","London","Unknown","Black","270","260","32410","30200"
"New entrant CS","2022","London","Unknown","Mixed","50","50","[c]","[c]"
"New entrant CS","2022","London","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","London","Unknown","Unknown","320","280","33450","32090"
"New entrant CS","2022","London","Unknown","White","320","300","36780","33570"
"New entrant CS","2022","North East (England)","AA/AO","Asian","70","60","21260","21260"
"New entrant CS","2022","North East (England)","AA/AO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","AA/AO","Unknown","650","630","21500","21260"
"New entrant CS","2022","North East (England)","AA/AO","White","1260","1230","21440","21260"
"New entrant CS","2022","North East (England)","EO","Asian","30","30","[c]","[c]"
"New entrant CS","2022","North East (England)","EO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","EO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","EO","Unknown","220","210","26360","26590"
"New entrant CS","2022","North East (England)","EO","White","640","630","26650","26590"
"New entrant CS","2022","North East (England)","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","North East (England)","G6/G7","White","110","110","53000","50210"
"New entrant CS","2022","North East (England)","SCS","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SCS","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SCS","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SCS","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","SEO/HEO","Unknown","130","130","32960","33080"
"New entrant CS","2022","North East (England)","SEO/HEO","White","380","370","33650","33080"
"New entrant CS","2022","North East (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","Unknown","Unknown","120","110","28550","28200"
"New entrant CS","2022","North East (England)","Unknown","White","380","370","28050","26310"
"New entrant CS","2022","North West (England)","AA/AO","Asian","260","240","21160","21250"
"New entrant CS","2022","North West (England)","AA/AO","Black","90","90","21240","21250"
"New entrant CS","2022","North West (England)","AA/AO","Mixed","70","70","21330","21260"
"New entrant CS","2022","North West (England)","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","AA/AO","Unknown","1130","1090","21400","21250"
"New entrant CS","2022","North West (England)","AA/AO","White","2080","2020","21380","21260"
"New entrant CS","2022","North West (England)","EO","Asian","180","180","26770","27530"
