"Status","Year","Age","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Vehicle Certification Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Veterinary Medicines Directorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Veterinary Medicines Directorate","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Welsh Government (excl. agencies)","Heterosexual / straight","150","110","40960","38160"
"In post","2022","65+","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Welsh Government (excl. agencies)","Undeclared","40","30","[c]","[c]"
"In post","2022","65+","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Wilton Park","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Defence Electronics and Components Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Defence Electronics and Components Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Cabinet Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Crown Office and Procurator Fiscal Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Crown Office and Procurator Fiscal Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Crown Prosecution Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Defence Equipment and Support","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Work and Pensions (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Driver and Vehicle Licensing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Foreign and Commonwealth Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Foreign and Commonwealth Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Foreign and Commonwealth Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Forestry and Land Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Forestry and Land Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Prison and Probation Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Prison and Probation Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Treasury (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Home Office (incl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Home Office (incl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Ministry of Defence (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Public Health England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland Office (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland Office (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scottish Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Submarine Delivery Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","United Kingdom Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Animal and Plant Health Agency","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","20-29","Attorney General's Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Attorney General's Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cabinet Office (excl. agencies)","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2021","20-29","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cabinet Office (excl. agencies)","Unknown","80","80","28700","27750"
"Leaver CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Companies House","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Companies House","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Companies House","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Commercial Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Office and Procurator Fiscal Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Prosecution Service","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2021","20-29","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Defence Equipment and Support","Heterosexual / straight","70","70","24090","21470"
"Leaver CS","2021","20-29","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Defence Equipment and Support","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","20-29","Defence Science and Technology Laboratory","Heterosexual / straight","60","60","21740","17180"
"Leaver CS","2021","20-29","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Defence Science and Technology Laboratory","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","Heterosexual / straight","50","50","33810","33300"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
