"Status","Year","Region_ITL2","Profession_of_post","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Inner London - East","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Legal","G6/G7","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - East","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Medicine","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Operational Delivery","AA/AO","340","330","24620","22680"
"New entrant CS","2021","Inner London - East","Operational Delivery","EO","320","290","29220","27660"
"New entrant CS","2021","Inner London - East","Operational Delivery","G6/G7","120","110","58020","54410"
"New entrant CS","2021","Inner London - East","Operational Delivery","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Operational Delivery","SEO/HEO","380","350","37380","38890"
"New entrant CS","2021","Inner London - East","Operational Delivery","Unknown","120","120","26510","26810"
"New entrant CS","2021","Inner London - East","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Other","EO","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - East","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Other","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Policy","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Project Delivery","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Science and Engineering","SEO/HEO","70","60","36940","38400"
"New entrant CS","2021","Inner London - East","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Statistics","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Unknown","AA/AO","200","200","24760","25110"
"New entrant CS","2021","Inner London - East","Unknown","EO","860","840","30810","31060"
"New entrant CS","2021","Inner London - East","Unknown","G6/G7","90","90","56520","54700"
"New entrant CS","2021","Inner London - East","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - East","Unknown","SEO/HEO","110","110","35730","35950"
"New entrant CS","2021","Inner London - East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Commercial","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Commercial","SEO/HEO","50","50","[c]","[c]"
"New entrant CS","2021","Inner London - West","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Communications","EO","80","80","27400","27270"
"New entrant CS","2021","Inner London - West","Communications","G6/G7","50","50","58900","57430"
"New entrant CS","2021","Inner London - West","Communications","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Communications","SEO/HEO","100","100","37810","38000"
"New entrant CS","2021","Inner London - West","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Counter Fraud","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Digital, Data and Technology","G6/G7","110","110","59060","57430"
"New entrant CS","2021","Inner London - West","Digital, Data and Technology","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Digital, Data and Technology","SEO/HEO","150","150","38310","38450"
"New entrant CS","2021","Inner London - West","Economics","AA/AO","50","50","23230","23310"
"New entrant CS","2021","Inner London - West","Economics","EO","50","50","[c]","[c]"
"New entrant CS","2021","Inner London - West","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Economics","SEO/HEO","240","240","33250","32790"
"New entrant CS","2021","Inner London - West","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Finance","EO","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Finance","G6/G7","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Finance","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Finance","SEO/HEO","110","110","37770","35050"
"New entrant CS","2021","Inner London - West","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Human Resources","EO","60","60","27410","27270"
"New entrant CS","2021","Inner London - West","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Human Resources","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Human Resources","SEO/HEO","70","70","35990","34020"
"New entrant CS","2021","Inner London - West","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Intelligence Analysis","G6/G7","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Internal Audit","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","International Trade","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","International Trade","SEO/HEO","70","60","33600","32120"
"New entrant CS","2021","Inner London - West","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Legal","EO","50","50","[c]","[c]"
"New entrant CS","2021","Inner London - West","Legal","G6/G7","180","170","54810","51250"
"New entrant CS","2021","Inner London - West","Legal","SEO/HEO","100","100","40250","43920"
"New entrant CS","2021","Inner London - West","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Medicine","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Operational Delivery","AA/AO","550","540","24190","22680"
"New entrant CS","2021","Inner London - West","Operational Delivery","EO","250","250","27320","26750"
"New entrant CS","2021","Inner London - West","Operational Delivery","G6/G7","80","70","58880","56270"
"New entrant CS","2021","Inner London - West","Operational Delivery","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Operational Delivery","SEO/HEO","350","340","36110","36040"
"New entrant CS","2021","Inner London - West","Operational Delivery","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - West","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Operational Research","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Operational Research","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Other","AA/AO","70","70","22850","22390"
"New entrant CS","2021","Inner London - West","Other","EO","160","160","27720","27350"
"New entrant CS","2021","Inner London - West","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Other","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Other","SEO/HEO","80","80","37770","36800"
"New entrant CS","2021","Inner London - West","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Planning","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Planning","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Policy","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Policy","EO","440","440","27050","27680"
"New entrant CS","2021","Inner London - West","Policy","G6/G7","430","420","56900","53420"
"New entrant CS","2021","Inner London - West","Policy","SCS","50","50","[c]","[c]"
"New entrant CS","2021","Inner London - West","Policy","SEO/HEO","1490","1480","34710","33570"
"New entrant CS","2021","Inner London - West","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Project Delivery","EO","30","30","[c]","[c]"
"New entrant CS","2021","Inner London - West","Project Delivery","G6/G7","50","50","[c]","[c]"
"New entrant CS","2021","Inner London - West","Project Delivery","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Project Delivery","SEO/HEO","130","130","37140","35050"
"New entrant CS","2021","Inner London - West","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Property","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Science and Engineering","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Security","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Inner London - West","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Social Research","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Social Research","SEO/HEO","90","90","34990","32540"
"New entrant CS","2021","Inner London - West","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Statistics","EO","40","30","[c]","[c]"
"New entrant CS","2021","Inner London - West","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Statistics","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Statistics","SEO/HEO","90","90","35890","34880"
"New entrant CS","2021","Inner London - West","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Unknown","AA/AO","120","110","23950","25110"
"New entrant CS","2021","Inner London - West","Unknown","EO","530","530","29560","31060"
"New entrant CS","2021","Inner London - West","Unknown","G6/G7","190","180","63040","58000"
"New entrant CS","2021","Inner London - West","Unknown","SCS","130","130","83690","72000"
"New entrant CS","2021","Inner London - West","Unknown","SEO/HEO","640","640","31930","28000"
"New entrant CS","2021","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Operational Delivery","AA/AO","380","370","23240","21500"
"New entrant CS","2021","Kent","Operational Delivery","EO","120","120","26890","24880"
"New entrant CS","2021","Kent","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","Unknown","AA/AO","130","120","24150","24180"
"New entrant CS","2021","Kent","Unknown","EO","400","390","29290","29290"
"New entrant CS","2021","Kent","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Operational Delivery","AA/AO","220","210","21430","21880"
"New entrant CS","2021","Lancashire","Operational Delivery","EO","30","30","[c]","[c]"
"New entrant CS","2021","Lancashire","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Unknown","AA/AO","730","720","21020","21010"
"New entrant CS","2021","Lancashire","Unknown","EO","160","160","27580","27570"
"New entrant CS","2021","Lancashire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Operational Delivery","AA/AO","260","260","20910","20600"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Operational Delivery","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","AA/AO","130","120","21180","21010"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","EO","280","280","27530","27570"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Operational Delivery","AA/AO","70","70","21090","20600"
"New entrant CS","2021","Lincolnshire","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Operational Delivery","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Other","AA/AO","[c]","[c]","[c]","[c]"
