"Status","Year","Region_ITL1","Region_ITL3","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","North West (England)","Greater Manchester South West","Department for Business, Energy and Industrial Strategy (excl. agencies)","110","110","34670","30360"
"New entrant CS","2022","North West (England)","Greater Manchester South West","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester South West","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester South West","Department for Work and Pensions (excl. agencies)","40","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester South West","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester South West","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester South West","HM Courts and Tribunals Service","130","120","22520","20970"
"New entrant CS","2022","North West (England)","Greater Manchester South West","HM Prison and Probation Service","120","110","26830","24780"
"New entrant CS","2022","North West (England)","Greater Manchester South West","HM Revenue and Customs (excl. agencies)","860","830","26240","26590"
"New entrant CS","2022","North West (England)","Greater Manchester South West","Home Office","120","120","36930","30820"
"New entrant CS","2022","North West (England)","Greater Manchester South West","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester South West","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancaster and Wyre","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancaster and Wyre","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancaster and Wyre","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancaster and Wyre","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancaster and Wyre","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancaster and Wyre","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancaster and Wyre","HM Prison and Probation Service","50","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancaster and Wyre","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancaster and Wyre","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancaster and Wyre","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancaster and Wyre","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Liverpool","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Liverpool","Crown Commercial Service","60","60","30560","30420"
"New entrant CS","2022","North West (England)","Liverpool","Crown Prosecution Service","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Liverpool","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Liverpool","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Liverpool","Department for Work and Pensions (excl. agencies)","170","160","27390","27570"
"New entrant CS","2022","North West (England)","Liverpool","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Liverpool","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Liverpool","HM Courts and Tribunals Service","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Liverpool","HM Prison and Probation Service","210","200","25980","24800"
"New entrant CS","2022","North West (England)","Liverpool","HM Revenue and Customs (excl. agencies)","940","910","24070","21250"
"New entrant CS","2022","North West (England)","Liverpool","Home Office","160","150","25920","24880"
"New entrant CS","2022","North West (England)","Liverpool","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Liverpool","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Liverpool","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Liverpool","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Liverpool","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Cabinet Office (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Crown Prosecution Service","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Department for Digital, Culture, Media and Sport","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Department for Education (excl. agencies)","160","160","32700","29360"
"New entrant CS","2022","North West (England)","Manchester","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Department for Work and Pensions (excl. agencies)","370","360","30560","27570"
"New entrant CS","2022","North West (England)","Manchester","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Education and Skills Funding Agency","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","HM Courts and Tribunals Service","40","40","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","HM Prison and Probation Service","250","240","25920","23170"
"New entrant CS","2022","North West (England)","Manchester","HM Revenue and Customs (excl. agencies)","220","220","29520","26590"
"New entrant CS","2022","North West (England)","Manchester","Home Office","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","UK Health Security Agency","50","50","30560","23390"
"New entrant CS","2022","North West (England)","Manchester","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Manchester","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mid Lancashire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mid Lancashire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mid Lancashire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mid Lancashire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mid Lancashire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mid Lancashire","Department for Work and Pensions (excl. agencies)","160","150","22660","21260"
"New entrant CS","2022","North West (England)","Mid Lancashire","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mid Lancashire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mid Lancashire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mid Lancashire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mid Lancashire","HM Land Registry","40","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Mid Lancashire","HM Prison and Probation Service","160","150","27990","24800"
"New entrant CS","2022","North West (England)","Mid Lancashire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mid Lancashire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mid Lancashire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mid Lancashire","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mid Lancashire","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mid Lancashire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Mid Lancashire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Sefton","Charity Commission","70","70","26450","24440"
"New entrant CS","2022","North West (England)","Sefton","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Sefton","Department for Work and Pensions (excl. agencies)","170","170","24720","27570"
"New entrant CS","2022","North West (England)","Sefton","Health and Safety Executive","130","120","29930","26370"
"New entrant CS","2022","North West (England)","Sefton","HM Prison and Probation Service","90","80","27840","24800"
"New entrant CS","2022","North West (England)","Sefton","HM Revenue and Customs (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2022","North West (England)","Sefton","Home Office","150","150","23010","24880"
"New entrant CS","2022","North West (England)","Sefton","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Sefton","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
