"Status","Year","Organisation","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Crown Prosecution Service","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Heterosexual / straight","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Heterosexual / straight","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","LGBO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","440","420","36740","32140"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Heterosexual / straight","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Undeclared","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","60","50","39160","38630"
"Leaver CS","2022","Defence Equipment and Support","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","110","100","28060","25400"
"Leaver CS","2022","Defence Equipment and Support","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","90","90","35290","31470"
"Leaver CS","2022","Defence Science and Technology Laboratory","Heterosexual / straight","Hampshire and Isle of Wight","40","40","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Heterosexual / straight","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","LGBO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","80","80","34490","32630"
"Leaver CS","2022","Defence Science and Technology Laboratory","Unknown","Hampshire and Isle of Wight","40","30","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","Inner London - West","190","180","48340","52300"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Inner London - West","30","30","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Heterosexual / straight","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Heterosexual / straight","Inner London - West","100","100","43000","36520"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Heterosexual / straight","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","LGBO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Heterosexual / straight","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Heterosexual / straight","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Heterosexual / straight","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Heterosexual / straight","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Heterosexual / straight","Greater Manchester","40","40","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Heterosexual / straight","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Heterosexual / straight","Inner London - West","80","80","45680","40230"
"Leaver CS","2022","Department for Education (excl. agencies)","Heterosexual / straight","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Heterosexual / straight","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Heterosexual / straight","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Heterosexual / straight","South Yorkshire","30","30","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Heterosexual / straight","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Heterosexual / straight","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Heterosexual / straight","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","LGBO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","LGBO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","LGBO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","LGBO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","LGBO","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","LGBO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Unknown","Inner London - West","50","40","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","Inner London - West","130","120","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","Lancashire","[c]","[c]","[c]","[c]"
