"Status","Year","Region_ITL2","Region_ITL3","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Eastern Scotland","Clackmannanshire and Fife","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Clackmannanshire and Fife","Ministry of Defence (excl. agencies)","310","290","31770","32450"
"In post","2022","Eastern Scotland","Clackmannanshire and Fife","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Clackmannanshire and Fife","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Clackmannanshire and Fife","Scottish Courts and Tribunals Service","80","70","25300","23780"
"In post","2022","Eastern Scotland","Clackmannanshire and Fife","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Clackmannanshire and Fife","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Clackmannanshire and Fife","Scottish Prison Service","400","380","31670","35000"
"In post","2022","Eastern Scotland","Clackmannanshire and Fife","Social Security Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Clackmannanshire and Fife","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Clackmannanshire and Fife","Transport Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Clackmannanshire and Fife","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","East Lothian and Midlothian","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","East Lothian and Midlothian","Companies House","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","East Lothian and Midlothian","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","East Lothian and Midlothian","Department for Work and Pensions (excl. agencies)","70","60","27800","27570"
"In post","2022","Eastern Scotland","East Lothian and Midlothian","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","East Lothian and Midlothian","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","East Lothian and Midlothian","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","East Lothian and Midlothian","National Records of Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","East Lothian and Midlothian","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","East Lothian and Midlothian","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","East Lothian and Midlothian","Social Security Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","East Lothian and Midlothian","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Falkirk","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Falkirk","Crown Office and Procurator Fiscal Service","60","60","36560","30040"
"In post","2022","Eastern Scotland","Falkirk","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Falkirk","Department for Work and Pensions (excl. agencies)","1100","940","25080","21260"
"In post","2022","Eastern Scotland","Falkirk","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Falkirk","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Falkirk","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Falkirk","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Falkirk","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Falkirk","Scottish Courts and Tribunals Service","120","110","27330","25430"
"In post","2022","Eastern Scotland","Falkirk","Scottish Government (excl. agencies)","50","50","[c]","[c]"
"In post","2022","Eastern Scotland","Falkirk","Scottish Prison Service","520","480","32560","35000"
"In post","2022","Eastern Scotland","Falkirk","Social Security Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Perth and Kinross, and Stirling","Animal and Plant Health Agency","40","40","[c]","[c]"
"In post","2022","Eastern Scotland","Perth and Kinross, and Stirling","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Perth and Kinross, and Stirling","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Perth and Kinross, and Stirling","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Perth and Kinross, and Stirling","Department for Work and Pensions (excl. agencies)","150","130","27750","27570"
"In post","2022","Eastern Scotland","Perth and Kinross, and Stirling","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Perth and Kinross, and Stirling","Education Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Perth and Kinross, and Stirling","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Perth and Kinross, and Stirling","Forestry and Land Scotland","130","120","32160","31060"
"In post","2022","Eastern Scotland","Perth and Kinross, and Stirling","Ministry of Defence (excl. agencies)","100","100","31880","26510"
"In post","2022","Eastern Scotland","Perth and Kinross, and Stirling","Scottish Courts and Tribunals Service","90","80","27810","23780"
"In post","2022","Eastern Scotland","Perth and Kinross, and Stirling","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Perth and Kinross, and Stirling","Scottish Government (excl. agencies)","120","110","36370","30040"
"In post","2022","Eastern Scotland","Perth and Kinross, and Stirling","Scottish Prison Service","690","650","31940","35000"
"In post","2022","Eastern Scotland","Perth and Kinross, and Stirling","Social Security Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","West Lothian","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","West Lothian","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","West Lothian","Department for Work and Pensions (excl. agencies)","150","140","26970","27570"
"In post","2022","Eastern Scotland","West Lothian","Driver and Vehicle Standards Agency","40","40","[c]","[c]"
"In post","2022","Eastern Scotland","West Lothian","Education Scotland","70","60","50970","49860"
"In post","2022","Eastern Scotland","West Lothian","Forestry and Land Scotland","60","60","32120","28980"
"In post","2022","Eastern Scotland","West Lothian","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","West Lothian","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","West Lothian","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","West Lothian","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","West Lothian","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","West Lothian","Scottish Government (excl. agencies)","40","40","[c]","[c]"
"In post","2022","Eastern Scotland","West Lothian","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","West Lothian","Social Security Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Haven Gateway","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Haven Gateway","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Haven Gateway","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Haven Gateway","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Haven Gateway","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Haven Gateway","Department for Work and Pensions (excl. agencies)","310","280","30440","29290"
"In post","2022","Essex","Essex Haven Gateway","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Haven Gateway","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Haven Gateway","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Haven Gateway","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Haven Gateway","HM Prison and Probation Service","90","80","32310","28200"
"In post","2022","Essex","Essex Haven Gateway","Home Office","150","130","26520","25220"
"In post","2022","Essex","Essex Haven Gateway","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Haven Gateway","Ministry of Defence (excl. agencies)","260","250","32230","26850"
"In post","2022","Essex","Essex Haven Gateway","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Haven Gateway","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Haven Gateway","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Haven Gateway","Valuation Office Agency","70","70","34410","31450"
"In post","2022","Essex","Essex Thames Gateway","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","Department for Work and Pensions (excl. agencies)","750","670","27780","29170"
"In post","2022","Essex","Essex Thames Gateway","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","HM Courts and Tribunals Service","60","50","25370","21490"
"In post","2022","Essex","Essex Thames Gateway","HM Prison and Probation Service","110","100","27880","24090"
"In post","2022","Essex","Essex Thames Gateway","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Essex Thames Gateway","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Heart of Essex","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Heart of Essex","Animal and Plant Health Agency","40","40","[c]","[c]"
"In post","2022","Essex","Heart of Essex","Crown Prosecution Service","200","190","42070","39880"
"In post","2022","Essex","Heart of Essex","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Heart of Essex","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Heart of Essex","Department for Work and Pensions (excl. agencies)","130","130","30460","29290"
"In post","2022","Essex","Heart of Essex","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Heart of Essex","Driver and Vehicle Standards Agency","30","30","[c]","[c]"
"In post","2022","Essex","Heart of Essex","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Heart of Essex","Health and Safety Executive","40","40","[c]","[c]"
"In post","2022","Essex","Heart of Essex","HM Courts and Tribunals Service","140","120","24770","21410"
"In post","2022","Essex","Heart of Essex","HM Prison and Probation Service","550","530","30300","29060"
"In post","2022","Essex","Heart of Essex","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Heart of Essex","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Heart of Essex","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Heart of Essex","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Heart of Essex","National Crime Agency","40","40","[c]","[c]"
"In post","2022","Essex","Heart of Essex","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Heart of Essex","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Heart of Essex","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Heart of Essex","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Heart of Essex","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Southend-on-Sea","Department for Work and Pensions (excl. agencies)","190","170","28790","29290"
"In post","2022","Essex","Southend-on-Sea","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
