"Status","Year","Responsibility_level","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","East Lancashire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Lancashire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Lancashire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Lancashire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Lancashire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Merseyside","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Merseyside","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Merseyside","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Merseyside","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Merseyside","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Riding of Yorkshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Riding of Yorkshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Riding of Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Riding of Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Riding of Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Riding of Yorkshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Surrey","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Surrey","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Surrey","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Surrey","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Surrey","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Surrey","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Sussex CC","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Sussex CC","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Sussex CC","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Sussex CC","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Sussex CC","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Sussex CC","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Enfield","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Enfield","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Enfield","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Enfield","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Enfield","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Enfield","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex Haven Gateway","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex Haven Gateway","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex Haven Gateway","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex Haven Gateway","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex Haven Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex Haven Gateway","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex Thames Gateway","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex Thames Gateway","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex Thames Gateway","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex Thames Gateway","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex Thames Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex Thames Gateway","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Flintshire and Wrexham","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Flintshire and Wrexham","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Flintshire and Wrexham","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Flintshire and Wrexham","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Flintshire and Wrexham","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Flintshire and Wrexham","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Glasgow City","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Glasgow City","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Glasgow City","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Glasgow City","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Glasgow City","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Glasgow City","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester North East","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester North East","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester North East","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester North East","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester North East","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester North East","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester North West","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester North West","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester North West","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester North West","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester North West","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester North West","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester South East","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester South East","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester South East","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester South East","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester South East","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester South East","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester South West","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester South West","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester South West","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester South West","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester South West","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester South West","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gwent Valleys","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gwent Valleys","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gwent Valleys","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gwent Valleys","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gwent Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gwent Valleys","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gwynedd","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gwynedd","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gwynedd","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gwynedd","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gwynedd","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gwynedd","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hackney and Newham","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hackney and Newham","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hackney and Newham","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hackney and Newham","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hackney and Newham","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hackney and Newham","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Haringey and Islington","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Haringey and Islington","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Haringey and Islington","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Haringey and Islington","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Haringey and Islington","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Haringey and Islington","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Harrow and Hillingdon","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Harrow and Hillingdon","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Harrow and Hillingdon","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Harrow and Hillingdon","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Harrow and Hillingdon","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Harrow and Hillingdon","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hartlepool and Stockton-on-Tees","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hartlepool and Stockton-on-Tees","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hartlepool and Stockton-on-Tees","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hartlepool and Stockton-on-Tees","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hartlepool and Stockton-on-Tees","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hartlepool and Stockton-on-Tees","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heart of Essex","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heart of Essex","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heart of Essex","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heart of Essex","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heart of Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heart of Essex","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, County of","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, County of","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, County of","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, County of","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, County of","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, County of","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hertfordshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hertfordshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hertfordshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hertfordshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hertfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hertfordshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hounslow and Richmond upon Thames","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hounslow and Richmond upon Thames","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hounslow and Richmond upon Thames","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hounslow and Richmond upon Thames","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hounslow and Richmond upon Thames","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hounslow and Richmond upon Thames","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent Thames Gateway","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent Thames Gateway","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent Thames Gateway","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent Thames Gateway","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent Thames Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent Thames Gateway","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kingston upon Hull, City of","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kingston upon Hull, City of","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kingston upon Hull, City of","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kingston upon Hull, City of","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kingston upon Hull, City of","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kingston upon Hull, City of","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lambeth","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lambeth","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lambeth","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lambeth","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lambeth","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lambeth","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leeds","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leeds","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leeds","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leeds","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leeds","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leeds","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leeds","White","[c]","[c]","[c]","[c]"
