"Status","Year","Organisation","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Public Health England","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","South East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","South East (England)","SEO/HEO","50","40","35400","37860"
"New entrant CS","2021","Public Health England","South West (England)","AA/AO","120","100","19640","19630"
"New entrant CS","2021","Public Health England","South West (England)","EO","50","40","[c]","[c]"
"New entrant CS","2021","Public Health England","South West (England)","G6/G7","30","30","[c]","[c]"
"New entrant CS","2021","Public Health England","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","South West (England)","SEO/HEO","160","140","33560","32330"
"New entrant CS","2021","Public Health England","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","West Midlands (England)","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","Public Health England","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","West Midlands (England)","SEO/HEO","50","40","[c]","[c]"
"New entrant CS","2021","Public Health England","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Yorkshire and The Humber","SEO/HEO","50","40","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Scotland","AA/AO","80","80","20650","20850"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","Scotland","AA/AO","100","100","22450","23340"
"New entrant CS","2021","Scottish Government (excl. agencies)","Scotland","EO","140","130","26380","26160"
"New entrant CS","2021","Scottish Government (excl. agencies)","Scotland","G6/G7","180","170","55290","48930"
"New entrant CS","2021","Scottish Government (excl. agencies)","Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","Scotland","SEO/HEO","360","350","35040","32140"
"New entrant CS","2021","Scottish Housing Regulator","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Scotland","AA/AO","240","240","20980","20810"
"New entrant CS","2021","Scottish Prison Service","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Scotland","AA/AO","230","220","20290","20060"
"New entrant CS","2021","Social Security Scotland","Scotland","EO","80","70","26490","26160"
"New entrant CS","2021","Social Security Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Scotland","SEO/HEO","60","60","33750","30650"
"New entrant CS","2021","Standards and Testing Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","South West (England)","Unknown","150","150","34080","29750"
"New entrant CS","2021","Teaching Regulation Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","London","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","London","SEO/HEO","50","50","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","South West (England)","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Wales","AA/AO","30","30","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Wales","EO","100","100","24260","23320"
"New entrant CS","2021","UK Intellectual Property Office","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Wales","SEO/HEO","40","30","[c]","[c]"
"New entrant CS","2021","UK Space Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","London","G6/G7","30","30","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","London","SEO/HEO","190","180","34420","32540"
"New entrant CS","2021","United Kingdom Statistics Authority","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","South East (England)","AA/AO","70","50","19370","19130"
"New entrant CS","2021","United Kingdom Statistics Authority","South East (England)","EO","70","70","23290","23050"
"New entrant CS","2021","United Kingdom Statistics Authority","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","South East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","South East (England)","SEO/HEO","200","200","32040","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Wales","AA/AO","80","80","19130","19130"
"New entrant CS","2021","United Kingdom Statistics Authority","Wales","EO","90","80","23220","23050"
"New entrant CS","2021","United Kingdom Statistics Authority","Wales","G6/G7","50","50","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Wales","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Wales","SEO/HEO","230","220","32570","29540"
"New entrant CS","2021","Valuation Office Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
