"Status","Year","Age","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","65+","Analysis","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Debt","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Operational Delivery","90","60","30210","25010"
"New entrant CS","2021","65+","No function","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Property","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Security","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","80","80","25450","25110"
"New entrant CS","2021","65+","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Commercial","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Operational Delivery","490","460","21820","21260"
"New entrant CS","2022","16-19","No function","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Policy","30","30","[c]","[c]"
"New entrant CS","2022","16-19","No function","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Science and Engineering","40","40","[c]","[c]"
"New entrant CS","2022","16-19","Property","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Operational Delivery","30","30","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","70","70","21920","21050"
"New entrant CS","2022","20-29","Analysis","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Economics","240","240","30250","30710"
"New entrant CS","2022","20-29","Analysis","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Operational Delivery","60","60","27990","29060"
"New entrant CS","2022","20-29","Analysis","Operational Research","60","60","29160","28950"
"New entrant CS","2022","20-29","Analysis","Other","50","50","35000","30000"
"New entrant CS","2022","20-29","Analysis","Policy","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Science and Engineering","50","50","26550","26030"
"New entrant CS","2022","20-29","Analysis","Social Research","160","150","32400","30710"
"New entrant CS","2022","20-29","Analysis","Statistics","210","210","30980","30710"
"New entrant CS","2022","20-29","Analysis","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Analysis","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Commercial","280","260","28740","26670"
"New entrant CS","2022","20-29","Commercial","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Communications","270","260","31280","31260"
"New entrant CS","2022","20-29","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Operational Delivery","210","210","26090","26590"
"New entrant CS","2022","20-29","Communications","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Tax","180","180","27270","26590"
"New entrant CS","2022","20-29","Communications","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Counter Fraud","240","230","25590","25110"
"New entrant CS","2022","20-29","Counter Fraud","Intelligence Analysis","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Operational Delivery","160","150","23950","21260"
"New entrant CS","2022","20-29","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Unknown","180","180","27960","26590"
"New entrant CS","2022","20-29","Debt","Operational Delivery","250","250","21300","21250"
"New entrant CS","2022","20-29","Debt","Other","110","110","21700","21260"
"New entrant CS","2022","20-29","Debt","Tax","80","80","21920","21250"
"New entrant CS","2022","20-29","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Digital, Data and Technology","850","840","30800","30000"
"New entrant CS","2022","20-29","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Science and Engineering","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data & Technology","Unknown","110","110","37620","34550"
"New entrant CS","2022","20-29","Finance","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Finance","370","350","29570","27270"
"New entrant CS","2022","20-29","Finance","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Operational Delivery","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Grants Management","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Grants Management","Operational Delivery","210","210","21600","21300"
"New entrant CS","2022","20-29","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Human Resources","400","380","27410","26350"
"New entrant CS","2022","20-29","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Unknown","80","80","25020","23850"
"New entrant CS","2022","20-29","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","Legal","250","250","35440","35850"
"New entrant CS","2022","20-29","Legal","Operational Delivery","250","250","22240","22200"
