"Status","Year","Sexual_orientation","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Heterosexual / straight","Devon","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Anglia","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Wales","Female","110","100","31600","27570"
"Leaver Dept.","2021","Heterosexual / straight","East Wales","Male","80","80","37770","36030"
"Leaver Dept.","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Eastern Scotland","Female","50","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Female","220","210","34510","30450"
"Leaver Dept.","2021","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Male","210","210","35960","32550"
"Leaver Dept.","2021","Heterosexual / straight","Greater Manchester","Female","100","100","29620","27570"
"Leaver Dept.","2021","Heterosexual / straight","Greater Manchester","Male","90","90","29850","27570"
"Leaver Dept.","2021","Heterosexual / straight","Hampshire and Isle of Wight","Female","70","70","31780","29060"
"Leaver Dept.","2021","Heterosexual / straight","Hampshire and Isle of Wight","Male","40","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Inner London - East","Female","120","120","42780","37060"
"Leaver Dept.","2021","Heterosexual / straight","Inner London - East","Male","120","110","46270","40540"
"Leaver Dept.","2021","Heterosexual / straight","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Inner London - West","Female","1330","1290","45210","40050"
"Leaver Dept.","2021","Heterosexual / straight","Inner London - West","Male","970","940","45160","39390"
"Leaver Dept.","2021","Heterosexual / straight","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Kent","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Lancashire","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Merseyside","Female","130","110","29220","24970"
"Leaver Dept.","2021","Heterosexual / straight","Merseyside","Male","70","70","29000","25040"
"Leaver Dept.","2021","Heterosexual / straight","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northumberland and Tyne and Wear","Female","110","100","26650","24130"
"Leaver Dept.","2021","Heterosexual / straight","Northumberland and Tyne and Wear","Male","70","70","28730","27570"
"Leaver Dept.","2021","Heterosexual / straight","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Outer London - South","Female","80","70","39270","30480"
"Leaver Dept.","2021","Heterosexual / straight","Outer London - South","Male","60","60","38840","33960"
"Leaver Dept.","2021","Heterosexual / straight","Outer London - West and North West","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Shropshire and Staffordshire","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South Yorkshire","Female","60","60","33950","31090"
"Leaver Dept.","2021","Heterosexual / straight","South Yorkshire","Male","50","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Tees Valley and Durham","Female","60","50","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Female","130","130","36410","32000"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Male","110","100","40280","32320"
"Leaver Dept.","2021","Heterosexual / straight","West Central Scotland","Female","80","70","26690","25650"
"Leaver Dept.","2021","Heterosexual / straight","West Central Scotland","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Midlands","Female","120","120","27930","24310"
"Leaver Dept.","2021","Heterosexual / straight","West Midlands","Male","90","80","29680","24410"
"Leaver Dept.","2021","Heterosexual / straight","West Wales and The Valleys","Female","70","60","26610","25900"
"Leaver Dept.","2021","Heterosexual / straight","West Wales and The Valleys","Male","60","60","29230","26720"
"Leaver Dept.","2021","Heterosexual / straight","West Yorkshire","Female","90","80","31130","27570"
"Leaver Dept.","2021","Heterosexual / straight","West Yorkshire","Male","60","60","30400","27570"
"Leaver Dept.","2021","LGBO","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Inner London - West","Female","120","120","41260","35040"
"Leaver Dept.","2021","LGBO","Inner London - West","Male","150","140","46100","40600"
"Leaver Dept.","2021","LGBO","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inner London - West","Female","170","160","47580","44110"
"Leaver Dept.","2021","Undeclared","Inner London - West","Male","110","110","47170","48930"
"Leaver Dept.","2021","Undeclared","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","Female","90","90","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","Male","90","90","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Female","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Male","60","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","70","70","38240","34600"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","80","80","36750","35140"
"Leaver Dept.","2021","Unknown","Greater Manchester","Female","120","110","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","Male","110","110","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","Female","90","90","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","Male","80","80","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - West","Female","870","680","43020","38820"
"Leaver Dept.","2021","Unknown","Inner London - West","Male","770","620","43070","38600"
"Leaver Dept.","2021","Unknown","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancashire","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancashire","Male","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Merseyside","Female","70","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","Merseyside","Male","50","50","[c]","[c]"
