"Status","Year","Region_ITL3","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Darlington","AA/AO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","EO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","EO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","EO","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","SEO/HEO","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","SEO/HEO","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Darlington","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","AA/AO","Department for Work and Pensions","40","30","[c]","[c]"
"Leaver CS","2022","Derby","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","AA/AO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","EO","Department for Work and Pensions","30","30","[c]","[c]"
"Leaver CS","2022","Derby","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","G6/G7","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derby","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derry City and Strabane","AA/AO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derry City and Strabane","SEO/HEO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","AA/AO","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"Leaver CS","2022","Devon CC","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","AA/AO","Department for Work and Pensions","70","60","21080","21260"
"Leaver CS","2022","Devon CC","AA/AO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","AA/AO","Ministry of Justice","130","110","[c]","[c]"
"Leaver CS","2022","Devon CC","EO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","EO","Department for Work and Pensions","40","30","[c]","[c]"
"Leaver CS","2022","Devon CC","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","EO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","G6/G7","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","G6/G7","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","SCS","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","SEO/HEO","Department for Business, Energy and Industrial Strategy","50","50","37330","37790"
"Leaver CS","2022","Devon CC","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","SEO/HEO","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","SEO/HEO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon CC","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","AA/AO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","AA/AO","Ministry of Justice","90","80","[c]","[c]"
"Leaver CS","2022","Dorset","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","EO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","EO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","G6/G7","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","AA/AO","Department for Work and Pensions","50","40","[c]","[c]"
"Leaver CS","2022","Dudley","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","AA/AO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","EO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","EO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dudley","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","AA/AO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","EO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","EO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","G6/G7","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","SEO/HEO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dumfries and Galloway","SEO/HEO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","AA/AO","Department for Work and Pensions","30","20","[c]","[c]"
"Leaver CS","2022","Durham","AA/AO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","AA/AO","HM Revenue and Customs","70","60","[c]","[c]"
"Leaver CS","2022","Durham","AA/AO","Home Office","40","30","[c]","[c]"
"Leaver CS","2022","Durham","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","AA/AO","Ministry of Justice","160","150","[c]","[c]"
"Leaver CS","2022","Durham","EO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","EO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","EO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","EO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","SCS","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","SEO/HEO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","SEO/HEO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Durham","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","EO","Department for Work and Pensions","40","30","[c]","[c]"
"Leaver CS","2022","Ealing","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ealing","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","AA/AO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","EO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","EO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Ayrshire and North Ayrshire mainland","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","AA/AO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","EO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","G6/G7","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Cumbria","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","AA/AO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","EO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","EO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Derbyshire","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","Ministry of Defence","70","60","32140","39070"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","AA/AO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","AA/AO","Department for Work and Pensions","40","40","[c]","[c]"
"Leaver CS","2022","East Kent","AA/AO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","AA/AO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","EO","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","EO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","EO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","EO","Home Office","60","40","27720","27370"
"Leaver CS","2022","East Kent","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","EO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","G6/G7","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","SCS","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","SEO/HEO","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Kent","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lancashire","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lancashire","AA/AO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lancashire","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lancashire","EO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lancashire","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lancashire","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lancashire","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lancashire","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lancashire","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lothian and Midlothian","AA/AO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lothian and Midlothian","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lothian and Midlothian","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lothian and Midlothian","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lothian and Midlothian","EO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lothian and Midlothian","G6/G7","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lothian and Midlothian","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Lothian and Midlothian","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Merseyside","AA/AO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Merseyside","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Merseyside","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Merseyside","AA/AO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Merseyside","EO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Merseyside","G6/G7","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Merseyside","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Merseyside","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Merseyside","SEO/HEO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Merseyside","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Merseyside","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Merseyside","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","AA/AO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","AA/AO","Ministry of Justice","130","110","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","EO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","EO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","EO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","EO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","G6/G7","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","G6/G7","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","SEO/HEO","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","SEO/HEO","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","SEO/HEO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","SEO/HEO","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Riding of Yorkshire","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Surrey","AA/AO","Department for Work and Pensions","[c]","[c]","[c]","[c]"
