"Status","Year","Parent_department","Age","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Ministry of Defence","16-19","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","16-19","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","16-19","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","16-19","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","16-19","Project Delivery","60","60","17720","17140"
"New entrant CS","2022","Ministry of Defence","16-19","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","16-19","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","20-29","Analysis","80","80","28540","26680"
"New entrant CS","2022","Ministry of Defence","20-29","Commercial","90","90","25810","26350"
"New entrant CS","2022","Ministry of Defence","20-29","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","20-29","Digital, Data & Technology","80","80","26730","26350"
"New entrant CS","2022","Ministry of Defence","20-29","Finance","60","60","26920","25000"
"New entrant CS","2022","Ministry of Defence","20-29","Human Resources","80","80","24300","21170"
"New entrant CS","2022","Ministry of Defence","20-29","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","20-29","No function","330","320","24270","25050"
"New entrant CS","2022","Ministry of Defence","20-29","Project Delivery","430","430","27160","26230"
"New entrant CS","2022","Ministry of Defence","20-29","Property","50","50","24720","26350"
"New entrant CS","2022","Ministry of Defence","20-29","Security","230","230","25250","25000"
"New entrant CS","2022","Ministry of Defence","20-29","Unknown","390","380","25010","21170"
"New entrant CS","2022","Ministry of Defence","30-39","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","30-39","Commercial","50","50","32690","33000"
"New entrant CS","2022","Ministry of Defence","30-39","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","30-39","Digital, Data & Technology","60","60","30880","30200"
"New entrant CS","2022","Ministry of Defence","30-39","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","30-39","Human Resources","50","50","32280","26350"
"New entrant CS","2022","Ministry of Defence","30-39","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","30-39","No function","80","80","34480","33290"
"New entrant CS","2022","Ministry of Defence","30-39","Project Delivery","290","280","34750","33000"
"New entrant CS","2022","Ministry of Defence","30-39","Property","50","50","31820","33000"
"New entrant CS","2022","Ministry of Defence","30-39","Security","130","130","27070","25000"
"New entrant CS","2022","Ministry of Defence","30-39","Unknown","370","340","32000","26350"
"New entrant CS","2022","Ministry of Defence","40-49","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","40-49","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","40-49","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","40-49","Digital, Data & Technology","60","50","35250","33000"
"New entrant CS","2022","Ministry of Defence","40-49","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","40-49","Human Resources","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","40-49","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","40-49","No function","60","50","39270","38070"
"New entrant CS","2022","Ministry of Defence","40-49","Project Delivery","230","220","37800","37000"
"New entrant CS","2022","Ministry of Defence","40-49","Property","50","40","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","40-49","Security","90","90","27380","25000"
"New entrant CS","2022","Ministry of Defence","40-49","Unknown","300","280","31650","26350"
"New entrant CS","2022","Ministry of Defence","50-59","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","50-59","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","50-59","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","50-59","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","50-59","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","50-59","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","50-59","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","50-59","No function","30","30","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","50-59","Project Delivery","220","210","39680","39500"
"New entrant CS","2022","Ministry of Defence","50-59","Property","60","60","31080","33000"
"New entrant CS","2022","Ministry of Defence","50-59","Security","110","110","29570","25000"
"New entrant CS","2022","Ministry of Defence","50-59","Unknown","300","290","31850","26350"
"New entrant CS","2022","Ministry of Defence","60-64","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","60-64","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","60-64","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","60-64","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","60-64","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","60-64","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","60-64","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","60-64","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","60-64","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","60-64","Unknown","50","50","29830","26350"
"New entrant CS","2022","Ministry of Defence","65+","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","65+","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","65+","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","65+","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","65+","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","65+","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","65+","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","65+","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","16-19","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","16-19","No function","210","200","23010","23140"
"New entrant CS","2022","Ministry of Justice","16-19","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","20-29","Analysis","50","50","30470","29990"
"New entrant CS","2022","Ministry of Justice","20-29","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","20-29","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","20-29","Digital, Data & Technology","60","60","33830","34260"
"New entrant CS","2022","Ministry of Justice","20-29","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","20-29","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","20-29","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","20-29","No function","6370","6290","24030","23170"
"New entrant CS","2022","Ministry of Justice","20-29","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","20-29","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","20-29","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","30-39","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","30-39","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","30-39","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","30-39","Digital, Data & Technology","80","80","44570","41750"
"New entrant CS","2022","Ministry of Justice","30-39","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","30-39","Human Resources","30","30","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","30-39","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","30-39","No function","3860","3670","26010","24430"
"New entrant CS","2022","Ministry of Justice","30-39","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","30-39","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","30-39","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","40-49","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","40-49","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","40-49","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","40-49","Digital, Data & Technology","50","50","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","40-49","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","40-49","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","40-49","No function","2960","2780","29190","26310"
"New entrant CS","2022","Ministry of Justice","40-49","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","40-49","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","40-49","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","50-59","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","50-59","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","50-59","Digital, Data & Technology","30","30","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","50-59","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","50-59","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","50-59","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","50-59","No function","2870","2670","28920","26990"
"New entrant CS","2022","Ministry of Justice","50-59","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","50-59","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","50-59","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","60-64","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","60-64","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","60-64","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","60-64","No function","950","830","28940","28200"
"New entrant CS","2022","Ministry of Justice","60-64","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","65+","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","65+","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","65+","No function","330","250","30940","28200"
"New entrant CS","2022","National Crime Agency","16-19","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","20-29","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","20-29","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","20-29","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","20-29","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","20-29","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","20-29","No function","120","120","31850","32260"
"New entrant CS","2022","National Crime Agency","20-29","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","20-29","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","30-39","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","30-39","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","30-39","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","30-39","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","30-39","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","30-39","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","30-39","No function","110","110","35090","34140"
"New entrant CS","2022","National Crime Agency","30-39","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","40-49","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","40-49","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","40-49","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","40-49","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","40-49","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","40-49","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","40-49","No function","60","60","41700","36740"
"New entrant CS","2022","National Crime Agency","40-49","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","40-49","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","50-59","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","50-59","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","50-59","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","50-59","No function","120","110","39120","36410"
"New entrant CS","2022","National Crime Agency","50-59","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","60-64","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","60-64","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","60-64","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","65+","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","16-19","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","20-29","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","20-29","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","20-29","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","30-39","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","30-39","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","30-39","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","30-39","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","30-39","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","40-49","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","40-49","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","40-49","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","50-59","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","50-59","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","50-59","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","16-19","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","16-19","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","20-29","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","20-29","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","20-29","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","20-29","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","20-29","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","20-29","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","20-29","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","20-29","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","30-39","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","30-39","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","30-39","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","30-39","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","30-39","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","30-39","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","30-39","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","30-39","No function","40","40","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","40-49","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","40-49","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","40-49","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","40-49","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","40-49","No function","70","70","57240","48860"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","40-49","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","50-59","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","50-59","No function","60","60","57340","51360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","60-64","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","65+","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","16-19","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","16-19","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","20-29","Analysis","40","40","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","20-29","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","20-29","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","20-29","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","20-29","No function","140","140","26070","25750"
"New entrant CS","2022","Office of Gas and Electricity Markets","30-39","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","30-39","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","30-39","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","30-39","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","30-39","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","30-39","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","30-39","No function","90","80","34300","29040"
"New entrant CS","2022","Office of Gas and Electricity Markets","30-39","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","40-49","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","40-49","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","40-49","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","40-49","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","40-49","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","40-49","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","40-49","No function","50","50","44090","36880"
"New entrant CS","2022","Office of Gas and Electricity Markets","40-49","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","50-59","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","50-59","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","50-59","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","50-59","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","50-59","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","50-59","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","50-59","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","60-64","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","60-64","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","60-64","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","65+","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","65+","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","16-19","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","16-19","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","20-29","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","20-29","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","20-29","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","20-29","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","30-39","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","30-39","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","30-39","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","30-39","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","30-39","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","40-49","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","40-49","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","40-49","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","40-49","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","50-59","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","50-59","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","50-59","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","60-64","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","60-64","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","60-64","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","16-19","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","20-29","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","20-29","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","20-29","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","20-29","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","20-29","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","20-29","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","30-39","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","30-39","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","30-39","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","40-49","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","40-49","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","40-49","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","50-59","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","50-59","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","50-59","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","50-59","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","50-59","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","20-29","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","20-29","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","20-29","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","20-29","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","20-29","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","20-29","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","30-39","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","50-59","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","16-19","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","16-19","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","16-19","No function","[c]","[c]","[c]","[c]"
