"Status","Year","Region_ITL3","Sex","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Wandsworth","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Wandsworth","Female","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Male","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Wandsworth","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Warrington","Female","White","170","170","28510","27570"
"New entrant CS","2021","Warrington","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Warrington","Male","White","140","140","31680","28840"
"New entrant CS","2021","Warwickshire","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Female","White","40","40","[c]","[c]"
"New entrant CS","2021","Warwickshire","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Female","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Male","White","40","40","[c]","[c]"
"New entrant CS","2021","West Essex","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Female","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Female","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Female","White","30","30","[c]","[c]"
"New entrant CS","2021","West Lothian","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Female","White","60","50","24570","22920"
"New entrant CS","2021","West Northamptonshire","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Male","White","40","40","[c]","[c]"
"New entrant CS","2021","West Surrey","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Female","Unknown","50","50","26140","24370"
"New entrant CS","2021","West Surrey","Female","White","130","120","28330","27850"
"New entrant CS","2021","West Surrey","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","West Surrey","Male","White","90","90","31450","29290"
"New entrant CS","2021","West Sussex (North East)","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Female","White","80","80","27890","27570"
"New entrant CS","2021","West Sussex (North East)","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (North East)","Male","White","30","30","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Female","White","60","50","27130","27570"
"New entrant CS","2021","West Sussex (South West)","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Sussex (South West)","Male","White","40","40","[c]","[c]"
"New entrant CS","2021","Westminster","Female","Asian","380","370","35280","32340"
"New entrant CS","2021","Westminster","Female","Black","260","250","33460","31060"
"New entrant CS","2021","Westminster","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Female","Mixed","160","150","35520","32560"
"New entrant CS","2021","Westminster","Female","Other ethnicity","50","50","[c]","[c]"
"New entrant CS","2021","Westminster","Female","Undeclared","80","80","28880","26780"
"New entrant CS","2021","Westminster","Female","Unknown","1530","1510","38080","32790"
"New entrant CS","2021","Westminster","Female","White","1770","1740","37670","33570"
"New entrant CS","2021","Westminster","Male","Asian","260","260","36500","32560"
"New entrant CS","2021","Westminster","Male","Black","120","120","36730","33570"
"New entrant CS","2021","Westminster","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Male","Mixed","100","100","37760","33570"
"New entrant CS","2021","Westminster","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Male","Undeclared","100","100","37840","34550"
"New entrant CS","2021","Westminster","Male","Unknown","1200","1190","42130","34550"
"New entrant CS","2021","Westminster","Male","White","1540","1530","39540","34020"
"New entrant CS","2021","Westminster","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Westminster","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Female","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Wiltshire","Female","White","430","400","28350","26350"
"New entrant CS","2021","Wiltshire","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Male","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Wiltshire","Male","White","290","290","30810","27160"
"New entrant CS","2021","Wirral","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Female","White","60","50","23160","22350"
"New entrant CS","2021","Wirral","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wirral","Male","White","40","40","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Female","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Female","White","100","100","25210","22850"
"New entrant CS","2021","Worcestershire","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Worcestershire","Male","White","80","80","25690","22850"
"New entrant CS","2021","York","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Female","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Female","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","York","Female","White","150","150","31620","27570"
"New entrant CS","2021","York","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Male","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","York","Male","White","110","110","32630","28590"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Female","Unknown","50","50","27430","27230"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Female","White","90","90","28600","27230"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Male","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Male","White","70","70","34320","27400"
"New entrant CS","2022","Angus and Dundee City","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Female","Unknown","120","120","24520","22000"
"New entrant CS","2022","Angus and Dundee City","Female","White","260","250","25520","24400"
"New entrant CS","2022","Angus and Dundee City","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Angus and Dundee City","Male","Unknown","90","80","25560","23230"
"New entrant CS","2022","Angus and Dundee City","Male","White","170","170","24890","22140"
"New entrant CS","2022","Antrim and Newtownabbey","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","Female","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Female","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Female","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Female","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Female","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Female","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Male","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Male","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Male","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Male","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Female","Asian","[c]","[c]","[c]","[c]"
