"Status","Year","Region_ITL1","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","London","Office of Gas and Electricity Markets","Heterosexual / straight","100","100","40020","33400"
"New entrant CS","2021","London","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","The National Archives","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","London","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","UK Export Finance","Heterosexual / straight","70","70","47110","46500"
"New entrant CS","2021","London","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","United Kingdom Statistics Authority","Heterosexual / straight","160","160","38210","32540"
"New entrant CS","2021","London","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","United Kingdom Statistics Authority","Unknown","70","70","35780","32540"
"New entrant CS","2021","London","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Department for Education","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","North East (England)","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Department for Environment, Food and Rural Affairs","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2021","North East (England)","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Department for Work and Pensions","Heterosexual / straight","1090","1080","23930","21010"
"New entrant CS","2021","North East (England)","Department for Work and Pensions","LGBO","100","100","23680","21010"
"New entrant CS","2021","North East (England)","Department for Work and Pensions","Undeclared","60","60","26540","21010"
"New entrant CS","2021","North East (England)","Department for Work and Pensions","Unknown","150","150","25090","21010"
"New entrant CS","2021","North East (England)","Department of Health and Social Care","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2021","North East (England)","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","HM Land Registry","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","North East (England)","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","HM Revenue and Customs","Heterosexual / straight","370","370","24490","25560"
"New entrant CS","2021","North East (England)","HM Revenue and Customs","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","North East (England)","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","HM Revenue and Customs","Unknown","670","660","23140","20140"
"New entrant CS","2021","North East (England)","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Home Office","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","North East (England)","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Ministry of Housing, Communities and Local Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Ministry of Justice","Heterosexual / straight","190","180","22380","22850"
"New entrant CS","2021","North East (England)","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Ministry of Justice","Unknown","100","100","21910","20600"
"New entrant CS","2021","North East (England)","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Attorney General's Departments","Heterosexual / straight","70","70","36210","38000"
"New entrant CS","2021","North West (England)","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Cabinet Office","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","North West (England)","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Department for Business, Energy and Industrial Strategy","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","North West (England)","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Department for Education","Heterosexual / straight","90","90","33790","29360"
"New entrant CS","2021","North West (England)","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Department for Education","Unknown","60","50","38260","36500"
"New entrant CS","2021","North West (England)","Department for Environment, Food and Rural Affairs","Heterosexual / straight","80","70","31870","29180"
"New entrant CS","2021","North West (England)","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
