"Status","Year","Region_ITL3","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Buckinghamshire CC","Female","South East (England)","170","160","27750","27570"
"New entrant CS","2021","Buckinghamshire CC","Male","South East (England)","90","90","30930","27570"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Female","Yorkshire and The Humber","80","80","26220","27570"
"New entrant CS","2021","Calderdale and Kirklees","Male","Yorkshire and The Humber","60","60","26490","27570"
"New entrant CS","2021","Cambridgeshire CC","Female","East of England","210","200","28680","26510"
"New entrant CS","2021","Cambridgeshire CC","Male","East of England","170","170","31790","27570"
"New entrant CS","2021","Camden and City of London","Female","London","200","190","29120","23140"
"New entrant CS","2021","Camden and City of London","Male","London","140","140","32860","26410"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Female","Wales","470","450","25200","21010"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Male","Wales","430","420","26250","21010"
"New entrant CS","2021","Causeway Coast and Glens","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Causeway Coast and Glens","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Male","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Female","South East (England)","200","190","27890","26350"
"New entrant CS","2021","Central Hampshire","Male","South East (England)","180","180","30010","27570"
"New entrant CS","2021","Central Valleys","Female","Wales","60","60","24820","27570"
"New entrant CS","2021","Central Valleys","Male","Wales","40","40","[c]","[c]"
"New entrant CS","2021","Cheshire East","Female","North West (England)","50","50","[c]","[c]"
"New entrant CS","2021","Cheshire East","Male","North West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Female","North West (England)","70","70","22450","21010"
"New entrant CS","2021","Cheshire West and Chester","Male","North West (England)","70","60","22180","21010"
"New entrant CS","2021","Chorley and West Lancashire","Female","North West (England)","50","50","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Male","North West (England)","50","50","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Female","Scotland","850","820","30690","27570"
"New entrant CS","2021","City of Edinburgh","Male","Scotland","650","640","30430","26160"
"New entrant CS","2021","Clackmannanshire and Fife","Female","Scotland","40","40","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Male","Scotland","50","50","27760","27450"
"New entrant CS","2021","Conwy and Denbighshire","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Female","South West (England)","100","90","27090","27570"
"New entrant CS","2021","Cornwall and Isles of Scilly","Male","South West (England)","90","80","26950","26350"
"New entrant CS","2021","Coventry","Female","West Midlands (England)","210","200","31220","27570"
"New entrant CS","2021","Coventry","Male","West Midlands (England)","140","140","32110","27570"
"New entrant CS","2021","Croydon","Female","London","390","380","33320","29570"
"New entrant CS","2021","Croydon","Male","London","360","360","36190","31060"
"New entrant CS","2021","Darlington","Female","North East (England)","50","40","[c]","[c]"
"New entrant CS","2021","Darlington","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Female","East Midlands (England)","90","80","24690","27570"
"New entrant CS","2021","Derby","Male","East Midlands (England)","50","50","27730","27570"
"New entrant CS","2021","Devon CC","Female","South West (England)","360","340","25770","22850"
"New entrant CS","2021","Devon CC","Male","South West (England)","330","330","26550","24120"
"New entrant CS","2021","Dorset CC","Female","South West (England)","90","90","25180","22350"
"New entrant CS","2021","Dorset CC","Male","South West (England)","100","100","25140","22850"
"New entrant CS","2021","Dudley","Female","West Midlands (England)","60","60","25500","27570"
"New entrant CS","2021","Dudley","Male","West Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Female","North East (England)","240","230","22690","21010"
"New entrant CS","2021","Durham CC","Male","North East (England)","170","160","23530","22350"
"New entrant CS","2021","Ealing","Female","London","100","100","30310","31060"
"New entrant CS","2021","Ealing","Male","London","60","60","30190","31060"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Male","Scotland","40","40","[c]","[c]"
"New entrant CS","2021","East Cumbria","Female","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Male","North West (England)","30","30","[c]","[c]"
"New entrant CS","2021","East Derbyshire","Female","East Midlands (England)","40","30","[c]","[c]"
"New entrant CS","2021","East Derbyshire","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","Scotland","50","40","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","Scotland","100","100","27000","23540"
"New entrant CS","2021","East Kent","Female","South East (England)","270","260","25950","24880"
"New entrant CS","2021","East Kent","Male","South East (England)","240","240","26000","24880"
"New entrant CS","2021","East Lancashire","Female","North West (England)","40","30","[c]","[c]"
"New entrant CS","2021","East Lancashire","Male","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lothian and Midlothian","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lothian and Midlothian","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Merseyside","Female","North West (England)","80","80","26950","27570"
"New entrant CS","2021","East Merseyside","Male","North West (England)","50","50","26780","27570"
"New entrant CS","2021","East Riding of Yorkshire","Female","Yorkshire and The Humber","80","80","23030","21110"
"New entrant CS","2021","East Riding of Yorkshire","Male","Yorkshire and The Humber","100","100","25500","23540"
"New entrant CS","2021","East Surrey","Female","South East (England)","100","90","27970","29290"
"New entrant CS","2021","East Surrey","Male","South East (England)","60","60","28470","29290"
"New entrant CS","2021","East Sussex CC","Female","South East (England)","190","180","23990","21590"
"New entrant CS","2021","East Sussex CC","Male","South East (England)","150","150","24100","25850"
"New entrant CS","2021","Enfield","Female","London","90","90","29890","31060"
"New entrant CS","2021","Enfield","Male","London","50","40","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","Female","East of England","70","70","28830","29290"
"New entrant CS","2021","Essex Haven Gateway","Male","East of England","50","50","29340","29290"
"New entrant CS","2021","Essex Thames Gateway","Female","East of England","120","110","26030","24180"
"New entrant CS","2021","Essex Thames Gateway","Male","East of England","40","40","[c]","[c]"
"New entrant CS","2021","Falkirk","Female","Scotland","90","80","22270","21010"
"New entrant CS","2021","Falkirk","Male","Scotland","70","60","22660","21010"
"New entrant CS","2021","Fermanagh and Omagh","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Fermanagh and Omagh","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Flintshire and Wrexham","Female","Wales","80","80","23060","22850"
"New entrant CS","2021","Flintshire and Wrexham","Male","Wales","100","100","23460","22850"
"New entrant CS","2021","Glasgow City","Female","Scotland","680","650","27040","24250"
"New entrant CS","2021","Glasgow City","Male","Scotland","520","520","28050","23450"
"New entrant CS","2021","Gloucestershire","Female","South West (England)","110","100","25760","27570"
"New entrant CS","2021","Gloucestershire","Male","South West (England)","70","70","26700","27570"
"New entrant CS","2021","Greater Manchester North East","Female","North West (England)","150","150","26500","27570"
"New entrant CS","2021","Greater Manchester North East","Male","North West (England)","100","100","26160","27570"
"New entrant CS","2021","Greater Manchester North West","Female","North West (England)","110","110","23210","21010"
"New entrant CS","2021","Greater Manchester North West","Male","North West (England)","90","90","23450","21010"
"New entrant CS","2021","Greater Manchester South East","Female","North West (England)","130","120","22770","21010"
"New entrant CS","2021","Greater Manchester South East","Male","North West (England)","100","100","22710","21010"
"New entrant CS","2021","Greater Manchester South West","Female","North West (England)","370","370","24810","21010"
"New entrant CS","2021","Greater Manchester South West","Male","North West (England)","420","410","28060","25560"
"New entrant CS","2021","Gwent Valleys","Female","Wales","40","40","[c]","[c]"
"New entrant CS","2021","Gwent Valleys","Male","Wales","30","30","[c]","[c]"
"New entrant CS","2021","Gwynedd","Female","Wales","40","40","[c]","[c]"
"New entrant CS","2021","Gwynedd","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hackney and Newham","Female","London","230","220","29840","31060"
"New entrant CS","2021","Hackney and Newham","Male","London","140","140","29930","31060"
"New entrant CS","2021","Haringey and Islington","Female","London","260","260","28070","30850"
"New entrant CS","2021","Haringey and Islington","Male","London","150","150","28480","31060"
"New entrant CS","2021","Harrow and Hillingdon","Female","London","210","210","29380","31060"
"New entrant CS","2021","Harrow and Hillingdon","Male","London","150","150","29310","28660"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","Female","North East (England)","60","60","23390","22850"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","Male","North East (England)","60","60","23120","22850"
"New entrant CS","2021","Heart of Essex","Female","East of England","150","140","27330","28030"
"New entrant CS","2021","Heart of Essex","Male","East of England","80","80","28230","26550"
"New entrant CS","2021","Herefordshire, County of","Female","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Female","East of England","310","300","27860","29290"
"New entrant CS","2021","Hertfordshire","Male","East of England","190","190","28910","29290"
"New entrant CS","2021","Hertfordshire","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","Female","London","210","210","28600","30720"
"New entrant CS","2021","Hounslow and Richmond upon Thames","Male","London","160","160","29690","30720"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Female","Scotland","40","30","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Male","Scotland","30","30","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","Scotland","70","70","25710","23310"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","Scotland","60","60","25480","20860"
"New entrant CS","2021","Isle of Anglesey","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Female","South East (England)","50","50","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Male","South East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Female","London","120","120","28970","31060"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Male","London","90","90","29820","31060"
"New entrant CS","2021","Kent Thames Gateway","Female","South East (England)","150","140","26120","27850"
"New entrant CS","2021","Kent Thames Gateway","Male","South East (England)","120","120","27480","27850"
"New entrant CS","2021","Kingston upon Hull, City of","Female","Yorkshire and The Humber","90","80","25560","26500"
"New entrant CS","2021","Kingston upon Hull, City of","Male","Yorkshire and The Humber","90","90","25630","24880"
"New entrant CS","2021","Lambeth","Female","London","810","740","36120","32260"
"New entrant CS","2021","Lambeth","Male","London","450","420","38920","32330"
"New entrant CS","2021","Lancaster and Wyre","Female","North West (England)","90","90","23670","21010"
"New entrant CS","2021","Lancaster and Wyre","Male","North West (England)","80","80","22280","21010"
"New entrant CS","2021","Leeds","Female","Yorkshire and The Humber","1020","980","28720","27570"
"New entrant CS","2021","Leeds","Male","Yorkshire and The Humber","870","860","28870","25560"
"New entrant CS","2021","Leicester","Female","East Midlands (England)","220","210","23910","22350"
"New entrant CS","2021","Leicester","Male","East Midlands (England)","180","180","24280","22350"
"New entrant CS","2021","Leicestershire CC and Rutland","Female","East Midlands (England)","110","110","24680","22370"
"New entrant CS","2021","Leicestershire CC and Rutland","Male","East Midlands (England)","90","80","26250","22850"
"New entrant CS","2021","Lewisham and Southwark","Female","London","200","200","30600","31060"
"New entrant CS","2021","Lewisham and Southwark","Male","London","110","110","31970","31060"
"New entrant CS","2021","Lincolnshire","Female","East Midlands (England)","140","130","26110","25000"
"New entrant CS","2021","Lincolnshire","Male","East Midlands (England)","150","150","27460","26350"
"New entrant CS","2021","Lisburn and Castlereagh","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Female","North West (England)","340","330","24940","21430"
"New entrant CS","2021","Liverpool","Male","North West (England)","250","240","28450","22850"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Female","East of England","70","70","23600","22920"
"New entrant CS","2021","Luton","Male","East of England","60","50","25400","27570"
"New entrant CS","2021","Manchester","Female","North West (England)","650","630","29970","27570"
"New entrant CS","2021","Manchester","Male","North West (England)","570","560","31970","27570"
"New entrant CS","2021","Manchester","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Female","South East (England)","100","100","27200","29290"
"New entrant CS","2021","Medway","Male","South East (England)","70","70","26080","25850"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Female","London","130","130","29650","31060"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Male","London","80","80","30120","31060"
"New entrant CS","2021","Mid Kent","Female","South East (England)","80","80","29220","29290"
"New entrant CS","2021","Mid Kent","Male","South East (England)","60","60","27680","29290"
"New entrant CS","2021","Mid Lancashire","Female","North West (England)","150","140","24300","22350"
"New entrant CS","2021","Mid Lancashire","Male","North West (England)","100","100","24720","21010"
"New entrant CS","2021","Milton Keynes","Female","South East (England)","80","80","25010","27570"
"New entrant CS","2021","Milton Keynes","Male","South East (England)","70","70","25330","26350"
"New entrant CS","2021","Monmouthshire and Newport","Female","Wales","440","420","28190","27570"
"New entrant CS","2021","Monmouthshire and Newport","Male","Wales","360","360","29730","27570"
"New entrant CS","2021","Monmouthshire and Newport","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Female","Yorkshire and The Humber","50","40","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Male","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Female","East of England","40","40","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Male","East of England","50","50","[c]","[c]"
"New entrant CS","2021","North Hampshire","Female","South East (England)","110","100","26930","26350"
"New entrant CS","2021","North Hampshire","Male","South East (England)","50","50","31140","27570"
"New entrant CS","2021","North Lanarkshire","Female","Scotland","70","70","24500","20760"
"New entrant CS","2021","North Lanarkshire","Male","Scotland","50","50","22520","20140"
"New entrant CS","2021","North Northamptonshire","Female","East Midlands (England)","70","70","27030","27570"
"New entrant CS","2021","North Northamptonshire","Male","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Female","East Midlands (England)","70","70","24370","24120"
"New entrant CS","2021","North Nottinghamshire","Male","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Female","Yorkshire and The Humber","100","90","27760","27570"
"New entrant CS","2021","North Yorkshire CC","Male","Yorkshire and The Humber","110","100","28210","26350"
"New entrant CS","2021","Northumberland","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Female","East of England","140","130","24890","23750"
"New entrant CS","2021","Norwich and East Norfolk","Male","East of England","100","100","27400","23750"
"New entrant CS","2021","Nottingham","Female","East Midlands (England)","460","440","27620","25560"
"New entrant CS","2021","Nottingham","Male","East Midlands (England)","380","380","29090","25560"
"New entrant CS","2021","Orkney Islands","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Female","South East (England)","200","190","28000","26670"
"New entrant CS","2021","Oxfordshire","Male","South East (England)","170","160","27630","27570"
"New entrant CS","2021","Perth and Kinross and Stirling","Female","Scotland","60","60","26040","27570"
"New entrant CS","2021","Perth and Kinross and Stirling","Male","Scotland","60","60","25870","24920"
"New entrant CS","2021","Peterborough","Female","East of England","90","80","26140","27570"
"New entrant CS","2021","Peterborough","Male","East of England","60","60","26120","27570"
"New entrant CS","2021","Plymouth","Female","South West (England)","170","150","25310","22350"
"New entrant CS","2021","Plymouth","Male","South West (England)","170","160","27970","23540"
"New entrant CS","2021","Portsmouth","Female","South East (England)","220","210","27260","24890"
"New entrant CS","2021","Portsmouth","Male","South East (England)","220","220","29100","25920"
"New entrant CS","2021","Powys","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Female","London","200","200","28390","31060"
"New entrant CS","2021","Redbridge and Waltham Forest","Male","London","100","100","28750","31060"
"New entrant CS","2021","Sandwell","Female","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","Sandwell","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Female","North West (England)","200","200","25850","24500"
"New entrant CS","2021","Sefton","Male","North West (England)","170","170","27390","24880"
"New entrant CS","2021","Sheffield","Female","Yorkshire and The Humber","400","390","27230","25000"
"New entrant CS","2021","Sheffield","Male","Yorkshire and The Humber","330","330","29920","25000"
"New entrant CS","2021","Sheffield","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Female","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Male","West Midlands (England)","70","60","26680","27570"
"New entrant CS","2021","Solihull","Female","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","Solihull","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Female","South West (England)","110","100","25230","22920"
"New entrant CS","2021","Somerset","Male","South West (England)","110","110","26810","22680"
"New entrant CS","2021","South and West Derbyshire","Female","East Midlands (England)","70","70","25140","26370"
"New entrant CS","2021","South and West Derbyshire","Male","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Female","Scotland","50","50","26690","27570"
"New entrant CS","2021","South Ayrshire","Male","Scotland","30","30","[c]","[c]"
"New entrant CS","2021","South Hampshire","Female","South East (England)","310","290","28770","27570"
"New entrant CS","2021","South Hampshire","Male","South East (England)","260","250","29340","29540"
"New entrant CS","2021","South Hampshire","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Female","Scotland","140","130","21610","20140"
"New entrant CS","2021","South Lanarkshire","Male","Scotland","100","100","21020","20140"
"New entrant CS","2021","South Nottinghamshire","Female","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Female","North East (England)","60","50","22920","21010"
"New entrant CS","2021","South Teesside","Male","North East (England)","50","50","21640","21010"
"New entrant CS","2021","South West Wales","Female","Wales","60","60","23330","21050"
"New entrant CS","2021","South West Wales","Male","Wales","40","40","[c]","[c]"
"New entrant CS","2021","Southampton","Female","South East (England)","110","110","27730","27570"
"New entrant CS","2021","Southampton","Male","South East (England)","110","110","32790","27570"
"New entrant CS","2021","Southend-on-Sea","Female","East of England","70","70","28420","29290"
"New entrant CS","2021","Southend-on-Sea","Male","East of England","50","50","29900","29290"
"New entrant CS","2021","Staffordshire CC","Female","West Midlands (England)","270","260","24440","22920"
"New entrant CS","2021","Staffordshire CC","Male","West Midlands (England)","210","200","24950","23910"
"New entrant CS","2021","Stoke-on-Trent","Female","West Midlands (England)","190","170","22220","18880"
"New entrant CS","2021","Stoke-on-Trent","Male","West Midlands (England)","90","90","21730","18880"
"New entrant CS","2021","Suffolk","Female","East of England","260","260","24620","24440"
"New entrant CS","2021","Suffolk","Male","East of England","230","230","25920","27570"
"New entrant CS","2021","Sunderland","Female","North East (England)","220","210","24440","25560"
"New entrant CS","2021","Sunderland","Male","North East (England)","120","110","24840","25560"
"New entrant CS","2021","Swansea","Female","Wales","310","280","22810","21590"
"New entrant CS","2021","Swansea","Male","Wales","250","240","25760","21590"
"New entrant CS","2021","Swindon","Female","South West (England)","70","60","26930","27570"
"New entrant CS","2021","Swindon","Male","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Female","West Midlands (England)","90","90","32510","27570"
"New entrant CS","2021","Telford and Wrekin","Male","West Midlands (England)","90","90","32710","27570"
"New entrant CS","2021","Thurrock","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Male","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Female","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Male","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Female","London","500","490","37990","32960"
"New entrant CS","2021","Tower Hamlets","Male","London","470","470","41610","36100"
"New entrant CS","2021","Tower Hamlets","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Female","North East (England)","1090","1060","24690","21010"
"New entrant CS","2021","Tyneside","Male","North East (England)","1090","1080","25070","21010"
"New entrant CS","2021","Unknown","Female","Unknown","520","510","30920","27570"
"New entrant CS","2021","Unknown","Male","Unknown","380","370","34750","27570"
"New entrant CS","2021","Wakefield","Female","Yorkshire and The Humber","110","100","25710","27570"
"New entrant CS","2021","Wakefield","Male","Yorkshire and The Humber","90","90","26450","27570"
"New entrant CS","2021","Walsall","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Female","London","90","90","28030","30220"
"New entrant CS","2021","Wandsworth","Male","London","90","90","28570","30220"
"New entrant CS","2021","Warrington","Female","North West (England)","240","240","28750","27570"
"New entrant CS","2021","Warrington","Male","North West (England)","210","210","31020","28200"
"New entrant CS","2021","Warwickshire","Female","West Midlands (England)","60","50","23040","21010"
"New entrant CS","2021","Warwickshire","Male","West Midlands (England)","50","40","[c]","[c]"
"New entrant CS","2021","West Cumbria","Female","North West (England)","30","30","[c]","[c]"
"New entrant CS","2021","West Cumbria","Male","North West (England)","60","60","31220","27000"
"New entrant CS","2021","West Essex","Female","East of England","70","60","28490","29290"
"New entrant CS","2021","West Essex","Male","East of England","40","40","[c]","[c]"
"New entrant CS","2021","West Kent","Female","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Male","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Female","Scotland","40","40","[c]","[c]"
"New entrant CS","2021","West Lothian","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Female","East Midlands (England)","100","100","23010","22850"
"New entrant CS","2021","West Northamptonshire","Male","East Midlands (England)","70","70","23500","22850"
"New entrant CS","2021","West Surrey","Female","South East (England)","220","210","27900","27850"
"New entrant CS","2021","West Surrey","Male","South East (England)","160","160","30270","27960"
"New entrant CS","2021","West Sussex (North East)","Female","South East (England)","120","120","27570","27570"
"New entrant CS","2021","West Sussex (North East)","Male","South East (England)","70","70","27930","27570"
"New entrant CS","2021","West Sussex (South West)","Female","South East (England)","70","70","26520","27570"
"New entrant CS","2021","West Sussex (South West)","Male","South East (England)","60","60","29420","27570"
"New entrant CS","2021","Westminster","Female","London","4240","4170","37130","32790"
"New entrant CS","2021","Westminster","Male","London","3360","3340","39960","34000"
"New entrant CS","2021","Westminster","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Female","South West (England)","520","480","28450","26350"
"New entrant CS","2021","Wiltshire","Male","South West (England)","380","370","31690","27570"
"New entrant CS","2021","Wirral","Female","North West (England)","80","80","23300","22350"
"New entrant CS","2021","Wirral","Male","North West (England)","70","70","23420","22350"
"New entrant CS","2021","Wolverhampton","Female","West Midlands (England)","50","40","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Male","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","Worcestershire","Female","West Midlands (England)","130","130","25240","22850"
"New entrant CS","2021","Worcestershire","Male","West Midlands (England)","110","110","25790","22850"
"New entrant CS","2021","York","Female","Yorkshire and The Humber","200","190","30400","26370"
"New entrant CS","2021","York","Male","Yorkshire and The Humber","150","150","30710","27570"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Female","Scotland","150","150","28160","27230"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Male","Scotland","120","120","33280","27230"
"New entrant CS","2022","Angus and Dundee City","Female","Scotland","400","380","25290","23230"
"New entrant CS","2022","Angus and Dundee City","Male","Scotland","280","280","25140","22140"
"New entrant CS","2022","Antrim and Newtownabbey","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Female","London","80","70","31590","31060"
"New entrant CS","2022","Barking & Dagenham and Havering","Male","London","40","40","[c]","[c]"
"New entrant CS","2022","Barnet","Female","London","260","230","31260","27980"
"New entrant CS","2022","Barnet","Male","London","140","120","31560","27980"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Female","Yorkshire and The Humber","240","230","25140","23170"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Male","Yorkshire and The Humber","160","160","26460","23140"
