"Status","Year","Age","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Male","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Lambeth","50","40","[c]","[c]"
"In post","2021","65+","Male","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Leeds","90","70","32590","27570"
"In post","2021","65+","Male","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Lincolnshire","60","50","27200","26780"
"In post","2021","65+","Male","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Liverpool","110","80","29790","26160"
"In post","2021","65+","Male","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Luton","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Manchester","100","70","32650","27570"
"In post","2021","65+","Male","Medway","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Mid Lancashire","70","50","27580","25190"
"In post","2021","65+","Male","Milton Keynes","50","40","[c]","[c]"
"In post","2021","65+","Male","Monmouthshire and Newport","40","30","[c]","[c]"
"In post","2021","65+","Male","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","North Hampshire","30","30","[c]","[c]"
"In post","2021","65+","Male","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","North Yorkshire CC","60","50","28750","25330"
"In post","2021","65+","Male","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Nottingham","80","60","32240","28130"
"In post","2021","65+","Male","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Oxfordshire","70","60","30750","26670"
"In post","2021","65+","Male","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Plymouth","50","40","28410","25890"
"In post","2021","65+","Male","Portsmouth","90","80","32910","29200"
"In post","2021","65+","Male","Powys","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Sefton","70","50","28090","21440"
"In post","2021","65+","Male","Sheffield","50","40","31270","26140"
"In post","2021","65+","Male","Shropshire CC","50","40","[c]","[c]"
"In post","2021","65+","Male","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Somerset","60","50","30770","31430"
"In post","2021","65+","Male","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","South Hampshire","170","120","24340","19560"
"In post","2021","65+","Male","South Lanarkshire","30","20","[c]","[c]"
"In post","2021","65+","Male","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Southend-on-Sea","40","20","[c]","[c]"
"In post","2021","65+","Male","Staffordshire CC","50","40","28730","25020"
"In post","2021","65+","Male","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Suffolk","70","60","28960","24100"
"In post","2021","65+","Male","Sunderland","40","30","[c]","[c]"
"In post","2021","65+","Male","Swansea","80","50","29020","21590"
"In post","2021","65+","Male","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Tower Hamlets","80","70","51410","45920"
"In post","2021","65+","Male","Tyneside","140","100","25500","21440"
"In post","2021","65+","Male","Unknown","40","30","[c]","[c]"
"In post","2021","65+","Male","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","West Surrey","50","40","[c]","[c]"
"In post","2021","65+","Male","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","West Sussex (South West)","30","20","[c]","[c]"
"In post","2021","65+","Male","Westminster","390","340","49800","45900"
"In post","2021","65+","Male","Wiltshire","150","130","39730","36460"
"In post","2021","65+","Male","Wirral","30","20","[c]","[c]"
"In post","2021","65+","Male","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Male","York","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","York","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","York","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Brent","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Durham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Enfield","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Female","Leeds","[c]","[c]","[c]","[c]"
