"Status","Year","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","130","110","28240","27570"
"Leaver CS","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Cheshire","Heterosexual / straight","70","60","26500","27570"
"Leaver CS","2022","Department for Work and Pensions","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","Heterosexual / straight","60","50","24420","21260"
"Leaver CS","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","Heterosexual / straight","210","180","27250","27570"
"Leaver CS","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Devon","Heterosexual / straight","100","80","24800","21260"
"Leaver CS","2022","Department for Work and Pensions","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Devon","Unknown","30","20","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Dorset and Somerset","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","East Anglia","Heterosexual / straight","180","160","25840","27570"
"Leaver CS","2022","Department for Work and Pensions","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","East Anglia","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","East Wales","Heterosexual / straight","100","90","27120","27570"
"Leaver CS","2022","Department for Work and Pensions","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","East Wales","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","70","60","25780","27570"
"Leaver CS","2022","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Eastern Scotland","Heterosexual / straight","210","180","24900","21260"
"Leaver CS","2022","Department for Work and Pensions","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Eastern Scotland","Unknown","80","60","23310","21260"
"Leaver CS","2022","Department for Work and Pensions","Essex","Heterosexual / straight","140","130","28890","29290"
"Leaver CS","2022","Department for Work and Pensions","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Essex","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","150","130","26860","27570"
"Leaver CS","2022","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester","Heterosexual / straight","310","280","28000","27570"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester","Unknown","130","110","27670","26120"
"Leaver CS","2022","Department for Work and Pensions","Hampshire and Isle of Wight","Heterosexual / straight","110","90","26970","27570"
"Leaver CS","2022","Department for Work and Pensions","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Hampshire and Isle of Wight","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","80","70","25760","27570"
"Leaver CS","2022","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Highlands and Islands","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - East","Heterosexual / straight","180","170","31410","31060"
"Leaver CS","2022","Department for Work and Pensions","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - East","Unknown","50","50","29740","31060"
"Leaver CS","2022","Department for Work and Pensions","Inner London - West","Heterosexual / straight","150","140","38400","31060"
"Leaver CS","2022","Department for Work and Pensions","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inner London - West","Unknown","60","60","39880","35000"
"Leaver CS","2022","Department for Work and Pensions","Kent","Heterosexual / straight","110","100","28730","29290"
"Leaver CS","2022","Department for Work and Pensions","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lancashire","Heterosexual / straight","370","320","25300","21260"
"Leaver CS","2022","Department for Work and Pensions","Lancashire","LGBO","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lancashire","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lancashire","Unknown","160","140","25790","21260"
"Leaver CS","2022","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","140","120","24850","27570"
"Leaver CS","2022","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lincolnshire","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Merseyside","Heterosexual / straight","220","190","27550","27570"
"Leaver CS","2022","Department for Work and Pensions","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Merseyside","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Merseyside","Unknown","100","80","27070","27570"
"Leaver CS","2022","Department for Work and Pensions","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Yorkshire","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Northumberland, and Tyne and Wear","Heterosexual / straight","480","430","26190","21260"
"Leaver CS","2022","Department for Work and Pensions","Northumberland, and Tyne and Wear","LGBO","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Northumberland, and Tyne and Wear","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Northumberland, and Tyne and Wear","Unknown","160","140","26810","21260"
"Leaver CS","2022","Department for Work and Pensions","Outer London - East and North East","Heterosexual / straight","130","120","29860","31060"
"Leaver CS","2022","Department for Work and Pensions","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Outer London - East and North East","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Outer London - South","Heterosexual / straight","80","70","30420","31060"
"Leaver CS","2022","Department for Work and Pensions","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Outer London - West and North West","Heterosexual / straight","150","150","30810","31060"
"Leaver CS","2022","Department for Work and Pensions","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Outer London - West and North West","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Shropshire and Staffordshire","Heterosexual / straight","100","90","26320","27570"
"Leaver CS","2022","Department for Work and Pensions","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Yorkshire","Heterosexual / straight","190","170","26800","21260"
"Leaver CS","2022","Department for Work and Pensions","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Yorkshire","Unknown","60","40","27790","27570"
"Leaver CS","2022","Department for Work and Pensions","Southern Scotland","Heterosexual / straight","60","60","26740","27570"
"Leaver CS","2022","Department for Work and Pensions","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Surrey, East and West Sussex","Heterosexual / straight","200","170","26580","27570"
"Leaver CS","2022","Department for Work and Pensions","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Surrey, East and West Sussex","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tees Valley and Durham","Heterosexual / straight","100","80","26140","26110"
"Leaver CS","2022","Department for Work and Pensions","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Tees Valley and Durham","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Heterosexual / straight","50","50","29900","27570"
"Leaver CS","2022","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Central Scotland","Heterosexual / straight","190","160","25240","26120"
"Leaver CS","2022","Department for Work and Pensions","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Central Scotland","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Central Scotland","Unknown","70","60","23910","21260"
"Leaver CS","2022","Department for Work and Pensions","West Midlands","Heterosexual / straight","220","190","26210","27570"
"Leaver CS","2022","Department for Work and Pensions","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Midlands","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Midlands","Unknown","110","90","25450","27570"
"Leaver CS","2022","Department for Work and Pensions","West Wales and The Valleys","Heterosexual / straight","160","130","24840","21260"
"Leaver CS","2022","Department for Work and Pensions","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Wales and The Valleys","Unknown","80","70","23820","21260"
"Leaver CS","2022","Department for Work and Pensions","West Yorkshire","Heterosexual / straight","280","250","29420","27570"
"Leaver CS","2022","Department for Work and Pensions","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Yorkshire","Undeclared","30","20","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","West Yorkshire","Unknown","130","110","30370","27570"
"Leaver CS","2022","Department of Health and Social Care","Bedfordshire and Hertfordshire","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Anglia","Heterosexual / straight","90","80","41250","36330"
"Leaver CS","2022","Department of Health and Social Care","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Essex","Heterosexual / straight","30","20","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","170","160","34740","28590"
"Leaver CS","2022","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Greater Manchester","Heterosexual / straight","60","50","41230","34170"
"Leaver CS","2022","Department of Health and Social Care","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - East","Heterosexual / straight","730","680","44320","40060"
"Leaver CS","2022","Department of Health and Social Care","Inner London - East","LGBO","50","50","40220","36330"
"Leaver CS","2022","Department of Health and Social Care","Inner London - East","Undeclared","150","140","44900","40070"
"Leaver CS","2022","Department of Health and Social Care","Inner London - East","Unknown","130","110","56440","53190"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","Heterosexual / straight","130","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","Undeclared","280","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Inner London - West","Unknown","160","150","49840","40650"
"Leaver CS","2022","Department of Health and Social Care","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Northumberland, and Tyne and Wear","Heterosexual / straight","80","70","39490","36510"
"Leaver CS","2022","Department of Health and Social Care","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Outer London - West and North West","Heterosexual / straight","100","90","35650","32330"
"Leaver CS","2022","Department of Health and Social Care","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Surrey, East and West Sussex","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Undeclared","70","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Midlands","Heterosexual / straight","90","80","40680","36330"
"Leaver CS","2022","Department of Health and Social Care","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
